onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_noTriggerAdjust
396.792647368	1.09695616199997	1.09695616199997	23	CONTROL	5	ACCEPT	1	0	0	0	396.792647368
399.804194527	0.35039972300001	0.35039972300001	23	CONTROL	5	ACCEPT	1	0	0	0	399.804194527
401.64086894	0.31370710200008	0.31370710200008	23	CONTROL	5	ACCEPT	1	0	0	0	401.64086894
403.29564479	0.229957567999918	0.229957567999918	23	CONTROL	5	ACCEPT	1	0	0	0	403.29564479
405.711411099	0.228176018999875	0.228176018999875	23	CONTROL	5	ACCEPT	1	0	0	0	405.711411099
414.994184236	0.2924246030002	0.2924246030002	24	CONTROL	5	ACCEPT	1	0	0	0	414.994184236
416.847501366	0.251099843999782	0.251099843999782	24	CONTROL	5	ACCEPT	1	0	0	0	416.847501366
423.664752475	0.344913906999864	0.344913906999864	25	CONTROL	5	ACCEPT	1	0	0	0	423.664752475
426.411597767	0.276006507000147	0.276006507000147	25	CONTROL	5	ACCEPT	1	0	0	0	426.411597767
429.720948824	0.274658734999775	0.274658734999775	25	CONTROL	5	ACCEPT	1	0	0	0	429.720948824
431.541134976	0.320468319000156	0.320468319000156	25	CONTROL	5	ACCEPT	1	0	0	0	431.541134976
434.45333018	0.263267662000089	0.263267662000089	25	CONTROL	5	ACCEPT	1	0	0	0	434.45333018
436.257009209	0.288601242999903	0.288601242999903	25	CONTROL	5	ACCEPT	1	0	0	0	436.257009209
438.606631313	0.272992916000021	0.272992916000021	25	CONTROL	5	ACCEPT	1	0	0	0	438.606631313
441.700932824	0.268669344000045	0.268669344000045	25	CONTROL	5	ACCEPT	1	0	0	0	441.700932824
450.520322169	0.50928087300008	0.50928087300008	26	CONTROL	5	ACCEPT	1	0	0	0	450.520322169
453.382959168	0.382653441000002	0.382653441000002	26	CONTROL	5	ACCEPT	1	0	0	0	453.382959168
456.824718788	0.276903077999577	0.276903077999577	26	CONTROL	5	ACCEPT	1	0	0	0	456.824718788
458.280896453	0.348708680000072	0.348708680000072	26	CONTROL	5	ACCEPT	1	0	0	0	458.280896453
461.391647681	0.313961924000068	0.313961924000068	26	CONTROL	5	ACCEPT	1	0	0	0	461.391647681
464.684507792	0.270106074000068	0.270106074000068	26	CONTROL	5	ACCEPT	1	0	0	0	464.684507792
468.060111906	0.382487135000247	0.382487135000247	26	CONTROL	5	ACCEPT	1	0	0	0	468.060111906
478.335657184	0.353959741999915	0.353959741999915	27	BALOON	5	ACCEPT	0	5	5	5	478.335657184
481.148628393	0.779989048000061	0.779989048000061	27	BALOON	5	ACCEPT	0	5	10	5	481.148628393
483.068075216	0.827533634999781	0.827533634999781	27	BALOON	5	ACCEPT	0	5	15	5	483.068075216
485.467368055	0.451241726999797	0.451241726999797	27	BALOON	28	CASHOUT	0	0	15	5	485.467368055
493.343657642	0.307952487999955	0.307952487999955	28	BALOON	5	ACCEPT	0	5	5	5	493.343657642
495.924993791	0.26862161400004	0.26862161400004	28	BALOON	5	ACCEPT	0	5	10	5	495.924993791
498.489763822	0.373867839000013	0.373867839000013	28	BALOON	5	ACCEPT	0	5	15	5	498.489763822
501.435100339	0.743506732000242	0.743506732000242	28	BALOON	5	ACCEPT	0	5	20	5	501.435100339
503.900611426	0.346004687000004	0.346004687000004	28	BALOON	28	CASHOUT	0	0	20	5	503.900611426
507.673253346	0.374358874999871	0.374358874999871	29	BALOON	5	ACCEPT	0	5	5	5	507.673253346
510.105662487	0.267960071000289	0.267960071000289	29	BALOON	5	ACCEPT	0	5	10	5	510.105662487
511.793462593	0.302150777000406	0.302150777000406	29	BALOON	5	ACCEPT	0	5	15	5	511.793462593
514.159644572	0.311966006999683	0.311966006999683	29	BALOON	28	CASHOUT	0	0	15	5	514.159644572
