onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
71.61393	0.198570000000004	71.61393	71.8125	73.81464	0.198570000000004	0.903010000000004	SHAPE	4	redtriangle	red	triangle	2	28	2	0.70444	SHORT	1	1	INCONGRUENT	NOSWITCH	71.61393	73.81464	71.8125
74.82398	0.182040000000001	74.82398	75.00602	77.02472	0.182040000000001	1.92657	S	2	greentriangle	green	triangle	1	28	2	1.74453	SHORT	1	1	CONGRUENT	NOSWITCH	74.82398	77.02472	75.00602
78.00097	1.22449	78.00097	79.22546	81.2111	1.22449	1.84726	SHAPE	4	redtriangle	red	triangle	2	28	2	0.62277	LONG	2	1	INCONGRUENT	NOSWITCH	78.00097	81.2111	79.22546
82.22046	1.19139	82.22046	83.41185	85.41402	1.19139	1.88197	COLOR	3	redcircle	red	circle	4	5	1	0.69058	LONG	2	1	CONGRUENT	SWITCH	82.22046	85.41402	83.41185
87.41614	0.198629999999994	87.41614	87.61477	89.61689	0.198629999999994	1.89042999999999	C	1	greencircle	green	circle	3	28	2	1.6918	SHORT	1	1	INCONGRUENT	NOSWITCH	87.41614	89.61689	87.61477
90.6097	1.20792999999999	90.6097	91.81763	93.81978	1.20792999999999	2.02055999999999	COLOR	3	greencircle	green	circle	3	28	2	0.81263	LONG	2	1	INCONGRUENT	NOSWITCH	90.6097	93.81978	91.81763
94.81264	0.198560000000001	94.81264	95.0112	97.01339	0.198560000000001	1.62863	C	1	redcircle	red	circle	4	5	1	1.43007	SHORT	1	1	CONGRUENT	NOSWITCH	94.81264	97.01339	95.0112
98.02269	0.182069999999996	98.02269	98.20476	100.2235	0.182069999999996	0.955169999999996	COLOR	3	greencircle	green	circle	3	28	2	0.7731	SHORT	1	1	INCONGRUENT	NOSWITCH	98.02269	100.2235	98.20476
101.21633	1.19132	101.21633	102.40765	104.40978	1.19132	2.06078	SHAPE	4	greencircle	green	circle	3	5	1	0.86946	LONG	2	1	INCONGRUENT	SWITCH	101.21633	104.40978	102.40765
105.41918	1.19139	105.41918	106.61057	108.61281	1.19139	1.81261	S	2	greentriangle	green	triangle	1	28	2	0.62122	LONG	2	1	CONGRUENT	NOSWITCH	105.41918	108.61281	106.61057
109.62212	1.19135	109.62212	110.81347	112.81564	1.19135	1.73087	SHAPE	4	greencircle	green	circle	3	5	1	0.53952	LONG	2	1	INCONGRUENT	NOSWITCH	109.62212	112.81564	110.81347
114.81783	0.198560000000001	114.81783	115.01639	117.00202	0.198560000000001	1.43722	S	2	redcircle	red	circle	4	5	1	1.23866	SHORT	1	1	CONGRUENT	NOSWITCH	114.81783	117.00202	115.01639
119.02072	1.19138000000001	119.02072	120.2121	122.21429	1.19138000000001	1.69299000000001	SHAPE	4	greentriangle	green	triangle	1	28	2	0.50161	LONG	2	1	CONGRUENT	NOSWITCH	119.02072	122.21429	120.2121
123.22364	0.182000000000002	123.22364	123.40564	125.4078	0.182000000000002	1.85913	C	1	redtriangle	red	triangle	2	5	1	1.67713	SHORT	1	1	INCONGRUENT	SWITCH	123.22364	125.4078	123.40564
126.41721	1.19139	126.41721	127.6086	129.61071	1.19139	1.82395	COLOR	3	redcircle	red	circle	4	5	1	0.63256	LONG	2	1	CONGRUENT	NOSWITCH	126.41721	129.61071	127.6086
130.6201	0.198589999999996	130.6201	130.81869	132.82083	0.198589999999996	0.852779999999996	C	1	greentriangle	green	triangle	1	28	2	0.65419	SHORT	1	1	CONGRUENT	NOSWITCH	130.6201	132.82083	130.81869
134.80646	0.215090000000004	134.80646	135.02155	137.02375	0.215090000000004	1.49842	COLOR	3	greentriangle	green	triangle	1	28	2	1.28333	SHORT	1	1	CONGRUENT	NOSWITCH	134.80646	137.02375	135.02155
139.00936	1.20793	139.00936	140.21729	142.21942	1.20793	1.85823	S	2	redtriangle	red	triangle	2	28	2	0.6503	LONG	2	1	INCONGRUENT	SWITCH	139.00936	142.21942	140.21729
144.20506	0.215129999999988	144.20506	144.42019	146.40577	0.215129999999988	0.905099999999988	SHAPE	4	greencircle	green	circle	3	5	1	0.68997	SHORT	1	1	INCONGRUENT	NOSWITCH	144.20506	146.40577	144.42019
147.41517	1.19140000000002	147.41517	148.60657	150.60875	1.19140000000002	1.66433000000002	S	2	greencircle	green	circle	3	5	1	0.47293	LONG	2	1	INCONGRUENT	NOSWITCH	147.41517	150.60875	148.60657
152.61094	1.20792	152.61094	153.81886	155.80442	1.20792	1.8032	SHAPE	4	redcircle	red	circle	4	5	1	0.59528	LONG	2	1	CONGRUENT	NOSWITCH	152.61094	155.80442	153.81886
158.81599	0.198540000000008	158.81599	159.01453	161.01673	0.198540000000008	1.46516000000001	C	1	redcircle	red	circle	4	5	1	1.26662	SHORT	1	1	CONGRUENT	SWITCH	158.81599	161.01673	159.01453
163.01889	1.19139000000001	163.01889	164.21028	166.21241	1.19139000000001	1.62302000000001	COLOR	3	greentriangle	green	triangle	1	28	2	0.43163	LONG	2	1	CONGRUENT	NOSWITCH	163.01889	166.21241	164.21028
167.22179	1.19136	167.22179	168.41315	170.41537	1.19136	1.75923	C	1	redtriangle	red	triangle	2	5	1	0.56787	LONG	2	1	INCONGRUENT	NOSWITCH	167.22179	170.41537	168.41315
171.40816	0.215119999999985	171.40816	171.62328	173.60886	0.215119999999985	1.17825999999998	SHAPE	4	greencircle	green	circle	3	5	1	0.96314	SHORT	1	1	INCONGRUENT	SWITCH	171.40816	173.60886	171.62328
176.62046	1.19130999999999	176.62046	177.81177	179.81402	1.19130999999999	1.66220999999999	S	2	greencircle	green	circle	3	5	1	0.4709	LONG	2	1	INCONGRUENT	NOSWITCH	176.62046	179.81402	177.81177
180.80683	0.21502000000001	180.80683	181.02185	183.02407	0.21502000000001	1.45467000000001	COLOR	3	greentriangle	green	triangle	1	28	2	1.23965	SHORT	1	1	CONGRUENT	SWITCH	180.80683	183.02407	181.02185
185.00968	0.215149999999994	185.00968	185.22483	187.21051	0.215149999999994	1.15259999999999	S	2	redcircle	red	circle	4	5	1	0.93745	SHORT	1	1	CONGRUENT	SWITCH	185.00968	187.21051	185.22483
188.21979	0.198530000000005	188.21979	188.41832	190.42048	0.198530000000005	0.902130000000005	C	1	greencircle	green	circle	3	28	2	0.7036	SHORT	1	1	INCONGRUENT	SWITCH	188.21979	190.42048	188.41832
191.41333	0.198569999999989	191.41333	191.6119	193.61409	0.198569999999989	1.13542999999999	COLOR	3	greentriangle	green	triangle	1	28	2	0.93686	SHORT	1	1	CONGRUENT	NOSWITCH	191.41333	193.61409	191.6119
194.62344	0.18198000000001	194.62344	194.80542	196.80763	0.18198000000001	1.05098000000001	C	1	greentriangle	green	triangle	1	28	2	0.869	SHORT	1	1	CONGRUENT	NOSWITCH	194.62344	196.80763	194.80542
197.81701	0.198520000000002	197.81701	198.01553	200.01776	0.198520000000002	0.886270000000002	COLOR	3	redtriangle	red	triangle	2	5	1	0.68775	SHORT	1	1	INCONGRUENT	NOSWITCH	197.81701	200.01776	198.01553
201.0105	1.20795999999999	201.0105	202.21846	204.22058	1.20795999999999	1.77624999999999	C	1	greentriangle	green	triangle	1	28	2	0.56829	LONG	2	1	CONGRUENT	NOSWITCH	201.0105	204.22058	202.21846
205.21347	1.19134	205.21347	206.40481	208.40704	1.19134	1.73103	COLOR	3	greentriangle	green	triangle	1	28	2	0.53969	LONG	2	1	CONGRUENT	NOSWITCH	205.21347	208.40704	206.40481
209.4163	0.198599999999999	209.4163	209.6149	211.61711	0.198599999999999	1.68088	S	2	redtriangle	red	triangle	2	28	2	1.48228	SHORT	1	1	INCONGRUENT	SWITCH	209.4163	211.61711	209.6149
212.60992	1.20791	212.60992	213.81783	215.82	1.20791	1.77566	SHAPE	4	redtriangle	red	triangle	2	28	2	0.56775	LONG	2	1	INCONGRUENT	NOSWITCH	212.60992	215.82	213.81783
216.81279	1.19141999999999	216.81279	218.00421	220.02289	1.19141999999999	1.84124999999999	S	2	redcircle	red	circle	4	5	1	0.64983	LONG	2	1	CONGRUENT	NOSWITCH	216.81279	220.02289	218.00421
221.01575	0.198540000000008	221.01575	221.21429	223.21644	0.198540000000008	0.725210000000008	SHAPE	4	redcircle	red	circle	4	5	1	0.52667	SHORT	1	1	CONGRUENT	NOSWITCH	221.01575	223.21644	221.21429
225.21862	1.19144	225.21862	226.41006	228.41226	1.19144	1.82681	S	2	redcircle	red	circle	4	5	1	0.63537	LONG	2	1	CONGRUENT	NOSWITCH	225.21862	228.41226	226.41006
230.41443	1.19126	230.41443	231.60569	233.62441	1.19126	1.75562	C	1	greencircle	green	circle	3	28	2	0.56436	LONG	2	1	INCONGRUENT	SWITCH	230.41443	233.62441	231.60569
234.61723	0.198569999999989	234.61723	234.8158	236.81802	0.198569999999989	1.23248999999999	COLOR	3	redcircle	red	circle	4	5	1	1.03392	SHORT	1	1	CONGRUENT	NOSWITCH	234.61723	236.81802	234.8158
238.8036	1.20792	238.8036	240.01152	242.01369	1.20792	2.15967	C	1	redtriangle	red	triangle	2	5	1	0.95175	LONG	2	1	INCONGRUENT	NOSWITCH	238.8036	242.01369	240.01152
244.01584	1.19144	244.01584	245.20728	247.22596	1.19144	2.03398	S	2	greencircle	green	circle	3	5	1	0.84254	LONG	2	1	INCONGRUENT	SWITCH	244.01584	247.22596	245.20728
249.21162	0.198569999999989	249.21162	249.41019	251.41239	0.198569999999989	0.850599999999989	SHAPE	4	redtriangle	red	triangle	2	28	2	0.65203	SHORT	1	1	INCONGRUENT	NOSWITCH	249.21162	251.41239	249.41019
253.4145	1.20795999999999	253.4145	254.62246	256.60812	1.20795999999999	1.77819999999999	S	2	greentriangle	green	triangle	1	28	2	0.57024	LONG	2	1	CONGRUENT	NOSWITCH	253.4145	256.60812	254.62246
258.61026	0.215090000000032	258.61026	258.82535	260.81099	0.215090000000032	0.877810000000032	SHAPE	4	redtriangle	red	triangle	2	28	2	0.66272	SHORT	1	1	INCONGRUENT	NOSWITCH	258.61026	260.81099	258.82535
262.81315	0.198530000000005	262.81315	263.01168	265.01388	0.198530000000005	1.41061000000001	C	1	greentriangle	green	triangle	1	28	2	1.21208	SHORT	1	1	CONGRUENT	SWITCH	262.81315	265.01388	263.01168
266.00671	1.20791000000003	266.00671	267.21462	269.21685	1.20791000000003	1.85789000000003	S	2	redcircle	red	circle	4	5	1	0.64998	LONG	2	1	CONGRUENT	SWITCH	266.00671	269.21685	267.21462
270.2096	0.215119999999956	270.2096	270.42472	272.41038	0.215119999999956	0.936389999999956	SHAPE	4	redcircle	red	circle	4	5	1	0.72127	SHORT	1	1	CONGRUENT	NOSWITCH	270.2096	272.41038	270.42472
274.41251	0.198550000000012	274.41251	274.61106	276.61326	0.198550000000012	1.15286000000001	S	2	greencircle	green	circle	3	5	1	0.95431	SHORT	1	1	INCONGRUENT	NOSWITCH	274.41251	276.61326	274.61106
280.6176	1.19141999999999	280.6176	281.80902	283.81116	1.19141999999999	1.73378999999999	SHAPE	4	greencircle	green	circle	3	5	1	0.54237	LONG	2	1	INCONGRUENT	NOSWITCH	280.6176	283.81116	281.80902
284.82048	0.198620000000005	284.82048	285.0191	287.00471	0.198620000000005	0.835260000000005	S	2	greentriangle	green	triangle	1	28	2	0.63664	SHORT	1	1	CONGRUENT	NOSWITCH	284.82048	287.00471	285.0191
289.02344	0.18198000000001	289.02344	289.20542	291.20761	0.18198000000001	0.96939000000001	SHAPE	4	greencircle	green	circle	3	5	1	0.78741	SHORT	1	1	INCONGRUENT	NOSWITCH	289.02344	291.20761	289.20542
292.21697	0.198550000000012	292.21697	292.41552	294.41773	0.198550000000012	0.792480000000012	S	2	greencircle	green	circle	3	5	1	0.59393	SHORT	1	1	INCONGRUENT	NOSWITCH	292.21697	294.41773	292.41552
295.41054	1.2079	295.41054	296.61844	298.60401	1.2079	1.85569	SHAPE	4	greencircle	green	circle	3	5	1	0.64779	LONG	2	1	INCONGRUENT	NOSWITCH	295.41054	298.60401	296.61844
301.61561	1.19135999999997	301.61561	302.80697	304.82568	1.19135999999997	1.90920999999997	C	1	redtriangle	red	triangle	2	5	1	0.71785	LONG	2	1	INCONGRUENT	SWITCH	301.61561	304.82568	302.80697
305.81858	0.198500000000024	305.81858	306.01708	308.00267	0.198500000000024	1.24907000000002	COLOR	3	redtriangle	red	triangle	2	5	1	1.05057	SHORT	1	1	INCONGRUENT	NOSWITCH	305.81858	308.00267	306.01708
309.01211	1.20785000000001	309.01211	310.21996	312.22213	1.20785000000001	1.61278000000001	C	1	greencircle	green	circle	3	28	2	0.40493	LONG	2	1	INCONGRUENT	NOSWITCH	309.01211	312.22213	310.21996
313.21502	1.19135	313.21502	314.40637	316.40848	1.19135	1.75876	COLOR	3	redtriangle	red	triangle	2	5	1	0.56741	LONG	2	1	INCONGRUENT	NOSWITCH	313.21502	316.40848	314.40637
317.41794	0.198489999999993	317.41794	317.61643	319.61858	0.198489999999993	0.791629999999993	C	1	redtriangle	red	triangle	2	5	1	0.59314	SHORT	1	1	INCONGRUENT	NOSWITCH	317.41794	319.61858	317.61643
321.60424	1.20794000000001	321.60424	322.81218	324.81428	1.20794000000001	1.75053000000001	COLOR	3	redcircle	red	circle	4	5	1	0.54259	LONG	2	1	CONGRUENT	NOSWITCH	321.60424	324.81428	322.81218
325.80716	1.20787999999999	325.80716	327.01504	329.01726	1.20787999999999	2.78783999999999	S	2	redcircle	red	circle	4	5	1	1.57996	LONG	2	1	CONGRUENT	SWITCH	325.80716	329.01726	327.01504
330.0101	0.21500999999995	330.0101	330.22511	332.2108	0.21500999999995	0.97578999999995	SHAPE	4	greentriangle	green	triangle	1	28	2	0.76078	SHORT	1	1	CONGRUENT	NOSWITCH	330.0101	332.2108	330.22511
334.21294	1.19139000000001	334.21294	335.40433	337.42304	1.19139000000001	1.74706000000001	S	2	redcircle	red	circle	4	5	1	0.55567	LONG	2	1	CONGRUENT	NOSWITCH	334.21294	337.42304	335.40433
338.41592	1.19129999999996	338.41592	339.60722	341.60939	1.19129999999996	2.07330999999996	SHAPE	4	redtriangle	red	triangle	2	28	2	0.88201	LONG	2	1	INCONGRUENT	NOSWITCH	338.41592	341.60939	339.60722
343.61155	0.198649999999986	343.61155	343.8102	345.81229	0.198649999999986	0.806459999999986	S	2	greentriangle	green	triangle	1	28	2	0.60781	SHORT	1	1	CONGRUENT	NOSWITCH	343.61155	345.81229	343.8102
347.81445	1.19139999999999	347.81445	349.00585	351.02459	1.19139999999999	1.71587999999999	COLOR	3	greentriangle	green	triangle	1	28	2	0.52448	LONG	2	1	CONGRUENT	SWITCH	347.81445	351.02459	349.00585
352.01741	1.19132999999999	352.01741	353.20874	355.21093	1.19132999999999	1.73262999999999	C	1	redtriangle	red	triangle	2	5	1	0.5413	LONG	2	1	INCONGRUENT	NOSWITCH	352.01741	355.21093	353.20874
356.22028	0.198590000000024	356.22028	356.41887	358.42105	0.198590000000024	1.31478000000002	SHAPE	4	greentriangle	green	triangle	1	28	2	1.11619	SHORT	1	1	CONGRUENT	SWITCH	356.22028	358.42105	356.41887
360.40664	0.215160000000026	360.40664	360.6218	362.62391	0.215160000000026	0.836390000000026	S	2	greentriangle	green	triangle	1	28	2	0.62123	SHORT	1	1	CONGRUENT	NOSWITCH	360.40664	362.62391	360.6218
365.61892	1.19141999999999	365.61892	366.81034	368.81249	1.19141999999999	1.64763999999999	SHAPE	4	redcircle	red	circle	4	5	1	0.45622	LONG	2	1	CONGRUENT	NOSWITCH	365.61892	368.81249	366.81034
369.82188	0.18199999999996	369.82188	370.00388	372.00609	0.18199999999996	0.89933999999996	S	2	redtriangle	red	triangle	2	28	2	0.71734	SHORT	1	1	INCONGRUENT	NOSWITCH	369.82188	372.00609	370.00388
374.00824	1.20791000000003	374.00824	375.21615	377.21835	1.20791000000003	1.89789000000003	SHAPE	4	greentriangle	green	triangle	1	28	2	0.68998	LONG	2	1	CONGRUENT	NOSWITCH	374.00824	377.21835	375.21615
378.21108	1.20795000000004	378.21108	379.41903	381.40464	1.20795000000004	2.39134000000004	COLOR	3	greencircle	green	circle	3	28	2	1.18339	LONG	2	1	INCONGRUENT	SWITCH	378.21108	381.40464	379.41903
383.42335	1.19144999999997	383.42335	384.6148	386.61694	1.19144999999997	1.82562999999997	C	1	greencircle	green	circle	3	28	2	0.63418	LONG	2	1	INCONGRUENT	NOSWITCH	383.42335	386.61694	384.6148
388.61913	0.198540000000037	388.61913	388.81767	390.80327	0.198540000000037	0.835000000000037	COLOR	3	redtriangle	red	triangle	2	5	1	0.63646	SHORT	1	1	INCONGRUENT	NOSWITCH	388.61913	390.80327	388.81767
392.82197	0.182039999999972	392.82197	393.00401	395.00622	0.182039999999972	0.791809999999972	C	1	redcircle	red	circle	4	5	1	0.60977	SHORT	1	1	CONGRUENT	NOSWITCH	392.82197	395.00622	393.00401
397.00845	1.2079	397.00845	398.21635	400.2185	1.2079	1.87202	COLOR	3	greencircle	green	circle	3	28	2	0.66412	LONG	2	1	INCONGRUENT	NOSWITCH	397.00845	400.2185	398.21635
