onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_noTriggerAdjust
2.04676703999996	0.632411125000033	0.632411125000033	1	BALOON	5	ACCEPT	0	5	5	5	0.0467670399999633
5.42232400799992	0.376865921000103	0.376865921000103	1	BALOON	5	ACCEPT	0	5	10	5	3.42232400799992
8.88063527600002	0.422567515999958	0.422567515999958	1	BALOON	5	ACCEPT	0	5	15	5	6.88063527600002
10.800058079	0.559122965000029	0.559122965000029	1	BALOON	5	ACCEPT	0	5	20	5	8.800058079
14.192176335	0.887019039999927	0.887019039999927	1	BALOON	28	CASHOUT	0	0	20	5	12.192176335
19.1231594339999	0.388037238000038	0.388037238000038	2	CONTROL	5	ACCEPT	1	0	0	0	17.1231594339999
21.539024692	0.276173244999995	0.276173244999995	2	CONTROL	5	ACCEPT	1	0	0	0	19.539024692
22.9455249399999	0.325670187000014	0.325670187000014	2	CONTROL	5	ACCEPT	1	0	0	0	20.9455249399999
24.467853461	0.259344741999939	0.259344741999939	2	CONTROL	5	ACCEPT	1	0	0	0	22.467853461
32.1620708639999	0.741113162000033	0.741113162000033	3	BALOON	5	ACCEPT	1	5	5	5	30.1620708639999
34.048444735	0.326726011999995	0.326726011999995	3	BALOON	5	ACCEPT	1	5	10	5	32.048444735
36.762095316	0.35710501899996	0.35710501899996	3	BALOON	5	ACCEPT	1	5	15	5	34.762095316
39.5916790819999	0	0	3	BALOON	n/a	EXPLODE	1	0	15	5	37.5916790819999
47.79890773	0.416277689000026	0.416277689000026	4	CONTROL	5	ACCEPT	1	0	0	0	45.79890773
50.7773330709999	0.349869085000023	0.349869085000023	4	CONTROL	5	ACCEPT	1	0	0	0	48.7773330709999
60.639248509	0.471947627999953	0.471947627999953	5	BALOON	5	ACCEPT	0	5	5	5	58.639248509
63.534958462	0.296252969999955	0.296252969999955	5	BALOON	5	ACCEPT	0	5	10	5	61.534958462
66.8774625889999	0.753743730999986	0.753743730999986	5	BALOON	28	CASHOUT	0	0	10	5	64.8774625889999
71.0638108099999	0.40740603200004	0.40740603200004	6	BALOON	5	ACCEPT	0	5	5	5	69.0638108099999
74.439382603	0.311811844999966	0.311811844999966	6	BALOON	5	ACCEPT	0	5	10	5	72.439382603
76.706312163	0.61287000699997	0.61287000699997	6	BALOON	28	CASHOUT	0	0	10	5	74.706312163
85.079012704	0.49617342800002	0.49617342800002	7	CONTROL	5	ACCEPT	1	0	0	0	83.079012704
87.081215477	0.317979524999942	0.317979524999942	7	CONTROL	5	ACCEPT	1	0	0	0	85.081215477
89.7287294519999	0.310494228000039	0.310494228000039	7	CONTROL	5	ACCEPT	1	0	0	0	87.7287294519999
91.7805214269999	0.370681927000078	0.370681927000078	7	CONTROL	5	ACCEPT	1	0	0	0	89.7805214269999
93.584158517	0.367050160999952	0.367050160999952	7	CONTROL	5	ACCEPT	1	0	0	0	91.584158517
96.446760496	0.440425083999912	0.440425083999912	7	CONTROL	5	ACCEPT	1	0	0	0	94.446760496
98.250428091	0.420789563999961	0.420789563999961	7	CONTROL	5	ACCEPT	1	0	0	0	96.250428091
101.659047098	0.380156198999998	0.380156198999998	7	CONTROL	5	ACCEPT	1	0	0	0	99.659047098
103.628055172	0.339145559999906	0.339145559999906	7	CONTROL	5	ACCEPT	1	0	0	0	101.628055172
106.987125235	0.380078346000005	0.380078346000005	7	CONTROL	5	ACCEPT	1	0	0	0	104.987125235
118.818117276	0.349121425000021	0.349121425000021	8	BALOON	5	ACCEPT	0	5	5	5	116.818117276
120.7541137	0.293090953000046	0.293090953000046	8	BALOON	5	ACCEPT	0	5	10	5	118.7541137
122.59081874	0.352391996000051	0.352391996000051	8	BALOON	5	ACCEPT	0	5	15	5	120.59081874
124.70881071	0.314401854000039	0.314401854000039	8	BALOON	28	CASHOUT	0	0	15	5	122.70881071
133.329714768	0.453481777999968	0.453481777999968	9	BALOON	5	ACCEPT	0	5	5	5	131.329714768
136.506755482	0.276446666999959	0.276446666999959	9	BALOON	5	ACCEPT	0	5	10	5	134.506755482
138.657839385	0.533355807000021	0.533355807000021	9	BALOON	5	ACCEPT	0	5	15	5	136.657839385
142.033402004	0.613821053000038	0.613821053000038	9	BALOON	28	CASHOUT	0	0	15	5	140.033402004
152.507603569	0.315632596	0.315632596	10	CONTROL	5	ACCEPT	1	0	0	0	150.507603569
155.039304469	0.287911122000082	0.287911122000082	10	CONTROL	5	ACCEPT	1	0	0	0	153.039304469
161.442874851	0.420353488000046	0.420353488000046	11	CONTROL	5	ACCEPT	1	0	0	0	159.442874851
163.9084411	0.322786657999927	0.322786657999927	11	CONTROL	5	ACCEPT	1	0	0	0	161.9084411
166.423539632	0.319690178999963	0.319690178999963	11	CONTROL	5	ACCEPT	1	0	0	0	164.423539632
168.574603076	0.368621520999909	0.368621520999909	11	CONTROL	5	ACCEPT	1	0	0	0	166.574603076
170.130033112	0.437171991000014	0.437171991000014	11	CONTROL	5	ACCEPT	1	0	0	0	168.130033112
173.323672426	0.363531523999995	0.363531523999995	11	CONTROL	5	ACCEPT	1	0	0	0	171.323672426
174.879070267	0.384149861999958	0.384149861999958	11	CONTROL	5	ACCEPT	1	0	0	0	172.879070267
177.576104344	0.391109252999968	0.391109252999968	11	CONTROL	5	ACCEPT	1	0	0	0	175.576104344
179.876185108	0.307022124000014	0.307022124000014	11	CONTROL	5	ACCEPT	1	0	0	0	177.876185108
181.828689252	0.330529408999951	0.330529408999951	11	CONTROL	5	ACCEPT	1	0	0	0	179.828689252
184.674745193	0.356468403999997	0.356468403999997	11	CONTROL	5	ACCEPT	1	0	0	0	182.674745193
191.276918707	0.514319293000085	0.514319293000085	12	BALOON	5	ACCEPT	0	5	5	5	189.276918707
192.948158313	0.339041463999934	0.339041463999934	12	BALOON	5	ACCEPT	0	5	10	5	190.948158313
196.15826766	0.336951312999986	0.336951312999986	12	BALOON	5	ACCEPT	0	5	15	5	194.15826766
198.21006215	0.405151718999946	0.405151718999946	12	BALOON	5	ACCEPT	0	5	20	5	196.21006215
201.569067649	0.574165646999973	0.574165646999973	12	BALOON	28	CASHOUT	0	0	20	5	199.569067649
207.658337768	0.332888787000002	0.332888787000002	13	BALOON	5	ACCEPT	0	5	5	5	205.658337768
210.156923213	0.354360110999892	0.354360110999892	13	BALOON	5	ACCEPT	0	5	10	5	208.156923213
212.655499318	0.455715589999954	0.455715589999954	13	BALOON	28	CASHOUT	0	0	10	5	210.655499318
221.739767852	0.339456444000007	0.339456444000007	14	BALOON	5	ACCEPT	0	5	5	5	219.739767852
223.477167435	0.306058276000044	0.306058276000044	14	BALOON	5	ACCEPT	0	5	10	5	221.477167435
225.297328375	0.26191995399995	0.26191995399995	14	BALOON	5	ACCEPT	0	5	15	5	223.297328375
227.134019304	0.785189712000033	0.785189712000033	14	BALOON	28	CASHOUT	0	0	15	5	225.134019304
240.47082911	0.384403625999994	0.384403625999994	15	BALOON	5	ACCEPT	0	5	5	5	238.47082911
243.664354926	0.302876721999951	0.302876721999951	15	BALOON	5	ACCEPT	0	5	10	5	241.664354926
245.683073305	0.324160382999935	0.324160382999935	15	BALOON	5	ACCEPT	0	5	15	5	243.683073305
249.058635266	0.596592397999984	0.596592397999984	15	BALOON	5	ACCEPT	0	5	20	5	247.058635266
251.457946901	0.461281012999962	0.461281012999962	15	BALOON	28	CASHOUT	0	0	20	5	249.457946901
259.38391215	0.34331341099994	0.34331341099994	16	BALOON	5	ACCEPT	0	5	5	5	257.38391215
261.187490112	0.251763938999943	0.251763938999943	16	BALOON	5	ACCEPT	0	5	10	5	259.187490112
264.28178039	0.285455705000004	0.285455705000004	16	BALOON	5	ACCEPT	0	5	15	5	262.28178039
267.409155813	0.39006627699996	0.39006627699996	16	BALOON	28	CASHOUT	0	0	15	5	265.409155813
271.612060867	0.39517098400006	0.39517098400006	17	BALOON	5	ACCEPT	0	5	5	5	269.612060867
273.399127061	0.28010895500006	0.28010895500006	17	BALOON	5	ACCEPT	0	5	10	5	271.399127061
276.195525121	0.291706578000003	0.291706578000003	17	BALOON	5	ACCEPT	0	5	15	5	274.195525121
279.355990518	0.339241767999965	0.339241767999965	17	BALOON	28	CASHOUT	0	0	15	5	277.355990518
283.360330421	0.406927075999988	0.406927075999988	18	CONTROL	5	ACCEPT	1	0	0	0	281.360330421
285.528061426	0.271167533999915	0.271167533999915	18	CONTROL	5	ACCEPT	1	0	0	0	283.528061426
295.406461944	0.376769281000065	0.376769281000065	19	BALOON	5	ACCEPT	0	5	5	5	293.406461944
297.85539277	0.351848947999997	0.351848947999997	19	BALOON	5	ACCEPT	0	5	10	5	295.85539277
300.850434125	0.372803974000021	0.372803974000021	19	BALOON	5	ACCEPT	0	5	15	5	298.850434125
304.19287864	0.454358363999972	0.454358363999972	19	BALOON	28	CASHOUT	0	0	15	5	302.19287864
308.72671176	0.49652387399999	0.49652387399999	20	CONTROL	5	ACCEPT	1	0	0	0	306.72671176
311.98650913	0.260763175000079	0.260763175000079	20	CONTROL	5	ACCEPT	1	0	0	0	309.98650913
315.163463437	0.275783059999981	0.275783059999981	20	CONTROL	5	ACCEPT	1	0	0	0	313.163463437
317.264950176	0.270294914000033	0.270294914000033	20	CONTROL	5	ACCEPT	1	0	0	0	315.264950176
320.061401044	0.265844412000092	0.265844412000092	20	CONTROL	5	ACCEPT	1	0	0	0	318.061401044
322.907362861	0.267882041000007	0.267882041000007	20	CONTROL	5	ACCEPT	1	0	0	0	320.907362861
335.26793314	0.467322675999981	0.467322675999981	21	CONTROL	5	ACCEPT	1	0	0	0	333.26793314
337.518337331	0.368912131000002	0.368912131000002	21	CONTROL	5	ACCEPT	1	0	0	0	335.518337331
340.397496438	0.329740710999999	0.329740710999999	21	CONTROL	5	ACCEPT	1	0	0	0	338.397496438
343.160852216	0.310399062999977	0.310399062999977	21	CONTROL	5	ACCEPT	1	0	0	0	341.160852216
345.014047862	0.385194157000001	0.385194157000001	21	CONTROL	5	ACCEPT	1	0	0	0	343.014047862
346.933515156	0.417749632999971	0.417749632999971	21	CONTROL	5	ACCEPT	1	0	0	0	344.933515156
348.571607536	0.387630123999998	0.387630123999998	21	CONTROL	5	ACCEPT	1	0	0	0	346.571607536
351.186045121	0.381211820999965	0.381211820999965	21	CONTROL	5	ACCEPT	1	0	0	0	349.186045121
353.138586135	0.404720592999979	0.404720592999979	21	CONTROL	5	ACCEPT	1	0	0	0	351.138586135
356.5803106	0.402919191000024	0.402919191000024	21	CONTROL	5	ACCEPT	1	0	0	0	354.5803106
362.189679582	1.20956748200001	1.20956748200001	22	BALOON	5	ACCEPT	0	5	5	5	360.189679582
366.061663698	0.313569704999964	0.313569704999964	22	BALOON	5	ACCEPT	0	5	10	5	364.061663698
369.238664303	0.304659113000071	0.304659113000071	22	BALOON	5	ACCEPT	0	5	15	5	367.238664303
371.273940678	0.421328019999919	0.421328019999919	22	BALOON	5	ACCEPT	0	5	20	5	369.273940678
373.987617039	0.675638655000057	0.675638655000057	22	BALOON	5	ACCEPT	0	5	25	5	371.987617039
376.833700342	0.453565247000029	0.453565247000029	22	BALOON	28	CASHOUT	0	0	25	5	374.833700342
386.828033598	0.507209065000097	0.507209065000097	23	BALOON	5	ACCEPT	0	5	5	5	384.828033598
389.310007113	0.385229442999957	0.385229442999957	23	BALOON	5	ACCEPT	0	5	10	5	387.310007113
392.635970009	0.419266192000009	0.419266192000009	23	BALOON	5	ACCEPT	0	5	15	5	390.635970009
395.084898582	0.650351512000043	0.650351512000043	23	BALOON	5	ACCEPT	0	5	20	5	393.084898582
398.576299246	1.19094362600003	1.19094362600003	23	BALOON	28	CASHOUT	0	0	20	5	396.576299246
409.480692808	0.438558854000007	0.438558854000007	24	CONTROL	5	ACCEPT	1	0	0	0	407.480692808
412.525336345	0.305915091999964	0.305915091999964	24	CONTROL	5	ACCEPT	1	0	0	0	410.525336345
415.23903831	0.296211155000037	0.296211155000037	24	CONTROL	5	ACCEPT	1	0	0	0	413.23903831
418.217449653	0.27780084099993	0.27780084099993	24	CONTROL	5	ACCEPT	1	0	0	0	416.217449653
421.26212778	0.385120348999976	0.385120348999976	24	CONTROL	5	ACCEPT	1	0	0	0	419.26212778
423.876478617	0.306852626000023	0.306852626000023	24	CONTROL	5	ACCEPT	1	0	0	0	421.876478617
425.613906414	0.409434199999964	0.409434199999964	24	CONTROL	5	ACCEPT	1	0	0	0	423.613906414
428.608941045	0.37431218800009	0.37431218800009	24	CONTROL	5	ACCEPT	1	0	0	0	426.608941045
431.488107881	0.359171780999986	0.359171780999986	24	CONTROL	5	ACCEPT	1	0	0	0	429.488107881
434.416906951	0.278339560999939	0.278339560999939	24	CONTROL	5	ACCEPT	1	0	0	0	432.416906951
436.286677207	0.336579812999958	0.336579812999958	24	CONTROL	5	ACCEPT	1	0	0	0	434.286677207
448.134196343	0.481064238000044	0.481064238000044	25	BALOON	5	ACCEPT	1	5	5	5	446.134196343
450.765222931	0	0	25	BALOON	n/a	EXPLODE	1	0	5	5	448.765222931
453.892515927	0.498731486999986	0.498731486999986	26	CONTROL	5	ACCEPT	1	0	0	0	451.892515927
456.324983299	0.274275723999949	0.274275723999949	26	CONTROL	5	ACCEPT	1	0	0	0	454.324983299
459.435760956	0.243492471999957	0.243492471999957	26	CONTROL	5	ACCEPT	1	0	0	0	457.435760956
461.553764001	0.245475163000037	0.245475163000037	26	CONTROL	5	ACCEPT	1	0	0	0	459.553764001
463.556001989	0.227243573999999	0.227243573999999	26	CONTROL	5	ACCEPT	1	0	0	0	461.556001989
466.881873674	0.293385988000068	0.293385988000068	26	CONTROL	5	ACCEPT	1	0	0	0	464.881873674
468.569662804	0.333593938999911	0.333593938999911	26	CONTROL	5	ACCEPT	1	0	0	0	466.569662804
470.025771017	0.349478126000008	0.349478126000008	26	CONTROL	5	ACCEPT	1	0	0	0	468.025771017
476.611463557	0.467805612999996	0.467805612999996	27	BALOON	5	ACCEPT	0	5	5	5	474.611463557
