onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
123.21342	0.215590000000006	123.21342	123.42901	125.41853	0.215590000000006	0.939400000000006	C	1	redtriangle	red	triangle	2	5	1	0.72381	SHORT	1	1	CONGRUENT	SWITCH	123.21342	125.41853	123.42901
126.41321	1.21032	126.41321	127.62353	129.61303	1.21032	1.97961	COLOR	3	redcircle	red	circle	4	5	1	0.76929	LONG	2	1	INCONGRUENT	NOSWITCH	126.41321	129.61303	127.62353
130.60773	0.215589999999992	130.60773	130.82332	132.81283	0.215589999999992	1.46549999999999	C	1	greentriangle	green	triangle	1	5	1	1.24991	SHORT	1	0	INCONGRUENT	NOSWITCH	130.60773	132.81283	130.82332
134.81892	0.198900000000009	134.81892	135.01782	137.02396	0.198900000000009	1.85866000000001	COLOR	3	greentriangle	green	triangle	1	5	1	1.65976	SHORT	1	0	INCONGRUENT	NOSWITCH	134.81892	137.02396	135.01782
139.01344	1.21026000000001	139.01344	140.2237	142.21329	1.21026000000001	1.72079000000001	S	2	redtriangle	red	triangle	2	5	1	0.51053	LONG	2	1	CONGRUENT	SWITCH	139.01344	142.21329	140.2237
144.21928	0.198970000000003	144.21928	144.41825	146.42437	0.198970000000003	0.198970000000003	SHAPE	4	greencircle	green	circle	3	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	144.21928	146.42437	144.41825
147.41912	1.19364000000002	147.41912	148.61276	150.61883	1.19364000000002	1.57585000000002	S	2	greencircle	green	circle	3	28	2	0.38221	LONG	2	1	CONGRUENT	NOSWITCH	147.41912	150.61883	148.61276
152.62496	1.19374000000002	152.62496	153.8187	155.82471	1.19374000000002	3.09779000000002	SHAPE	4	redcircle	red	circle	4	5	1	1.90405	LONG	2	0	INCONGRUENT	NOSWITCH	152.62496	155.82471	153.8187
158.80904	0.215479999999985	158.80904	159.02452	161.014	0.215479999999985	1.66515999999999	C	1	redcircle	red	circle	4	5	1	1.44968	SHORT	1	1	INCONGRUENT	SWITCH	158.80904	161.014	159.02452
163.02008	1.19371999999998	163.02008	164.2138	166.21988	1.19371999999998	1.19371999999998	COLOR	3	greentriangle	green	triangle	1	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	163.02008	166.21988	164.2138
167.21466	1.19368	167.21466	168.40834	170.4144	1.19368	2.33626	C	1	redtriangle	red	triangle	2	5	1	1.14258	LONG	2	1	CONGRUENT	NOSWITCH	167.21466	170.4144	168.40834
171.40919	0.215519999999998	171.40919	171.62471	173.63081	0.215519999999998	0.215519999999998	SHAPE	4	greencircle	green	circle	3	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	171.40919	173.63081	171.62471
176.61502	1.19374000000002	176.61502	177.80876	179.81488	1.19374000000002	1.55341000000002	S	2	greencircle	green	circle	3	28	2	0.35967	LONG	2	1	CONGRUENT	NOSWITCH	176.61502	179.81488	177.80876
180.80965	0.215499999999992	180.80965	181.02515	183.01465	0.215499999999992	1.79504999999999	COLOR	3	greentriangle	green	triangle	1	28	2	1.57955	SHORT	1	1	INCONGRUENT	SWITCH	180.80965	183.01465	181.02515
185.02069	0.199029999999993	185.02069	185.21972	187.20922	0.199029999999993	1.53031999999999	S	2	redcircle	red	circle	4	28	2	1.33129	SHORT	1	1	INCONGRUENT	SWITCH	185.02069	187.20922	185.21972
188.22052	0.198949999999996	188.22052	188.41947	190.40891	0.198949999999996	1.79844	C	1	greencircle	green	circle	3	28	2	1.59949	SHORT	1	1	CONGRUENT	SWITCH	188.22052	190.40891	188.41947
191.42032	0.19892999999999	191.42032	191.61925	193.60879	0.19892999999999	1.40093999999999	COLOR	3	greentriangle	green	triangle	1	28	2	1.20201	SHORT	1	1	INCONGRUENT	NOSWITCH	191.42032	193.60879	191.61925
194.62013	0.198910000000012	194.62013	194.81904	196.82512	0.198910000000012	0.198910000000012	C	1	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	194.62013	196.82512	194.81904
197.81985	0.198980000000006	197.81985	198.01883	200.02484	0.198980000000006	0.198980000000006	COLOR	3	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	197.81985	200.02484	198.01883
201.01959	1.19377	201.01959	202.21336	204.21938	1.19377	2.92703	C	1	greentriangle	green	triangle	1	28	2	1.73326	LONG	2	1	INCONGRUENT	NOSWITCH	201.01959	204.21938	202.21336
205.2142	1.21027000000001	205.2142	206.42447	208.41394	1.21027000000001	1.98971000000001	COLOR	3	greentriangle	green	triangle	1	28	2	0.77944	LONG	2	1	INCONGRUENT	NOSWITCH	205.2142	208.41394	206.42447
209.40876	0.215460000000007	209.40876	209.62422	211.61372	0.215460000000007	0.833440000000007	S	2	redtriangle	red	triangle	2	5	1	0.61798	SHORT	1	1	CONGRUENT	SWITCH	209.40876	211.61372	209.62422
212.6085	1.21033	212.6085	213.81883	215.80826	1.21033	1.77861	SHAPE	4	redtriangle	red	triangle	2	5	1	0.56828	LONG	2	1	CONGRUENT	NOSWITCH	212.6085	215.80826	213.81883
216.81957	1.19378	216.81957	218.01335	220.01943	1.19378	1.47039	S	2	redcircle	red	circle	4	28	2	0.27661	LONG	2	1	INCONGRUENT	NOSWITCH	216.81957	220.01943	218.01335
221.01417	0.198909999999984	221.01417	221.21308	223.21921	0.198909999999984	1.19159999999998	SHAPE	4	redcircle	red	circle	4	28	2	0.99269	SHORT	1	1	INCONGRUENT	NOSWITCH	221.01417	223.21921	221.21308
225.22532	1.19370999999998	225.22532	226.41903	228.40844	1.19370999999998	1.66877999999998	S	2	redcircle	red	circle	4	28	2	0.47507	LONG	2	1	INCONGRUENT	NOSWITCH	225.22532	228.40844	226.41903
230.41458	1.21021999999999	230.41458	231.6248	233.61429	1.21021999999999	3.12559999999999	C	1	greencircle	green	circle	3	28	2	1.91538	LONG	2	1	CONGRUENT	SWITCH	230.41458	233.61429	231.6248
234.60908	0.215540000000004	234.60908	234.82462	236.81413	0.215540000000004	1.46609	COLOR	3	redcircle	red	circle	4	5	1	1.25055	SHORT	1	1	INCONGRUENT	NOSWITCH	234.60908	236.81413	234.82462
238.82024	1.19364999999999	238.82024	240.01389	242.02005	1.19364999999999	2.54858999999999	C	1	redtriangle	red	triangle	2	5	1	1.35494	LONG	2	1	CONGRUENT	NOSWITCH	238.82024	242.02005	240.01389
244.00954	1.21029000000001	244.00954	245.21983	247.2093	1.21029000000001	1.68553000000001	S	2	greencircle	green	circle	3	28	2	0.47524	LONG	2	1	CONGRUENT	SWITCH	244.00954	247.2093	245.21983
249.2154	0.198920000000015	249.2154	249.41432	251.42044	0.198920000000015	0.861350000000015	SHAPE	4	redtriangle	red	triangle	2	5	1	0.66243	SHORT	1	1	CONGRUENT	NOSWITCH	249.2154	251.42044	249.41432
253.42645	1.19378	253.42645	254.62023	256.6097	1.19378	2.05685	S	2	greentriangle	green	triangle	1	5	1	0.86307	LONG	2	1	INCONGRUENT	NOSWITCH	253.42645	256.6097	254.62023
258.61584	0.198880000000031	258.61584	258.81472	260.82079	0.198880000000031	1.17820000000003	SHAPE	4	redtriangle	red	triangle	2	5	1	0.97932	SHORT	1	1	CONGRUENT	NOSWITCH	258.61584	260.82079	258.81472
262.82693	0.182389999999998	262.82693	263.00932	265.01534	0.182389999999998	0.182389999999998	C	1	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	262.82693	265.01534	263.00932
266.01012	1.21031000000005	266.01012	267.22043	269.22643	1.21031000000005	2.40202000000005	S	2	redcircle	red	circle	4	28	2	1.19171	LONG	2	1	INCONGRUENT	SWITCH	266.01012	269.22643	267.22043
270.2212	0.198989999999981	270.2212	270.42019	272.4263	0.198989999999981	1.14407999999998	SHAPE	4	redcircle	red	circle	4	28	2	0.94509	SHORT	1	1	INCONGRUENT	NOSWITCH	270.2212	272.4263	270.42019
274.41582	0.198860000000025	274.41582	274.61468	276.62081	0.198860000000025	1.53956000000002	S	2	greencircle	green	circle	3	28	2	1.3407	SHORT	1	1	CONGRUENT	NOSWITCH	274.41582	276.62081	274.61468
280.61633	1.21028000000001	280.61633	281.82661	283.81619	1.21028000000001	1.59241000000001	SHAPE	4	greencircle	green	circle	3	28	2	0.38213	LONG	2	1	CONGRUENT	NOSWITCH	280.61633	283.81619	281.82661
284.81091	0.215550000000007	284.81091	285.02646	287.01599	0.215550000000007	2.01540000000001	S	2	greentriangle	green	triangle	1	5	1	1.79985	SHORT	1	1	INCONGRUENT	NOSWITCH	284.81091	287.01599	285.02646
289.02209	0.198950000000025	289.02209	289.22104	291.21054	0.198950000000025	1.39880000000002	SHAPE	4	greencircle	green	circle	3	28	2	1.19985	SHORT	1	1	CONGRUENT	NOSWITCH	289.02209	291.21054	289.22104
292.22183	0.198949999999968	292.22183	292.42078	294.42684	0.198949999999968	0.198949999999968	S	2	greencircle	green	circle	3	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	292.22183	294.42684	292.42078
295.42164	1.19364999999999	295.42164	296.61529	298.62138	1.19364999999999	1.58772999999999	SHAPE	4	greencircle	green	circle	3	5	1	0.39408	LONG	2	0	CONGRUENT	NOSWITCH	295.42164	298.62138	296.61529
301.62224	1.19369	301.62224	302.81593	304.80543	1.19369	1.86898	C	1	redtriangle	red	triangle	2	5	1	0.67529	LONG	2	1	CONGRUENT	SWITCH	301.62224	304.80543	302.81593
305.81677	0.198939999999993	305.81677	306.01571	308.02181	0.198939999999993	1.01423999999999	COLOR	3	redtriangle	red	triangle	2	5	1	0.8153	SHORT	1	1	CONGRUENT	NOSWITCH	305.81677	308.02181	306.01571
309.01659	1.19369	309.01659	310.21028	312.21634	1.19369	2.21013	C	1	greencircle	green	circle	3	28	2	1.01644	LONG	2	1	CONGRUENT	NOSWITCH	309.01659	312.21634	310.21028
313.21109	1.21022999999997	313.21109	314.42132	316.4109	1.21022999999997	1.80319999999997	COLOR	3	redtriangle	red	triangle	2	5	1	0.59297	LONG	2	1	CONGRUENT	NOSWITCH	313.21109	316.4109	314.42132
317.42221	0.198969999999974	317.42221	317.62118	319.61068	0.198969999999974	1.43984999999997	C	1	redtriangle	red	triangle	2	28	2	1.24088	SHORT	1	0	CONGRUENT	NOSWITCH	317.42221	319.61068	317.62118
321.61674	1.19364999999999	321.61674	322.81039	324.81656	1.19364999999999	1.95214999999999	COLOR	3	redcircle	red	circle	4	28	2	0.7585	LONG	2	0	INCONGRUENT	NOSWITCH	321.61674	324.81656	322.81039
325.81127	1.21026000000001	325.81127	327.02153	329.0111	1.21026000000001	1.58010000000001	S	2	redcircle	red	circle	4	28	2	0.36984	LONG	2	1	INCONGRUENT	SWITCH	325.81127	329.0111	327.02153
330.00587	0.215440000000001	330.00587	330.22131	332.21091	0.215440000000001	1.20943	SHAPE	4	greentriangle	green	triangle	1	5	1	0.99399	SHORT	1	1	INCONGRUENT	NOSWITCH	330.00587	332.21091	330.22131
334.2169	1.19373999999999	334.2169	335.41064	337.41668	1.19373999999999	2.81834999999999	S	2	redcircle	red	circle	4	28	2	1.62461	LONG	2	1	INCONGRUENT	NOSWITCH	334.2169	337.41668	335.41064
338.41146	1.21033	338.41146	339.62179	341.61126	1.21033	2.77776	SHAPE	4	redtriangle	red	triangle	2	5	1	1.56743	LONG	2	1	CONGRUENT	NOSWITCH	338.41146	341.61126	339.62179
343.61735	0.19896	343.61735	343.81631	345.82237	0.19896	0.79392	S	2	greentriangle	green	triangle	1	5	1	0.59496	SHORT	1	1	INCONGRUENT	NOSWITCH	343.61735	345.82237	343.81631
347.81186	1.21033999999997	347.81186	349.0222	351.01167	1.21033999999997	1.90835999999997	COLOR	3	greentriangle	green	triangle	1	28	2	0.69802	LONG	2	1	INCONGRUENT	SWITCH	347.81186	351.01167	349.0222
352.02301	1.19371000000001	352.02301	353.21672	355.22274	1.19371000000001	1.19371000000001	C	1	redtriangle	red	triangle	2	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	352.02301	355.22274	353.21672
356.21752	0.198950000000025	356.21752	356.41647	358.40599	0.198950000000025	1.28628000000002	SHAPE	4	greentriangle	green	triangle	1	28	2	1.08733	SHORT	1	0	INCONGRUENT	SWITCH	356.21752	358.40599	356.41647
360.41212	0.215440000000001	360.41212	360.62756	362.61709	0.215440000000001	0.751290000000001	S	2	greentriangle	green	triangle	1	5	1	0.53585	SHORT	1	1	INCONGRUENT	NOSWITCH	360.41212	362.61709	360.62756
365.61795	1.19369	365.61795	366.81164	368.81771	1.19369	1.49386	SHAPE	4	redcircle	red	circle	4	28	2	0.30017	LONG	2	1	INCONGRUENT	NOSWITCH	365.61795	368.81771	366.81164
369.81245	0.215559999999982	369.81245	370.02801	372.01754	0.215559999999982	1.48754999999998	S	2	redtriangle	red	triangle	2	5	1	1.27199	SHORT	1	1	CONGRUENT	NOSWITCH	369.81245	372.01754	370.02801
374.02359	1.19373999999999	374.02359	375.21733	377.20686	1.19373999999999	1.78660999999999	SHAPE	4	greentriangle	green	triangle	1	5	1	0.59287	LONG	2	1	INCONGRUENT	NOSWITCH	374.02359	377.20686	375.21733
378.21809	1.19371000000001	378.21809	379.4118	381.41796	1.19371000000001	2.37375000000001	COLOR	3	greencircle	green	circle	3	28	2	1.18004	LONG	2	1	CONGRUENT	SWITCH	378.21809	381.41796	379.4118
383.42396	1.19374999999997	383.42396	384.61771	386.62373	1.19374999999997	2.16038999999997	C	1	greencircle	green	circle	3	28	2	0.96664	LONG	2	1	CONGRUENT	NOSWITCH	383.42396	386.62373	384.61771
388.61332	0.21550000000002	388.61332	388.82882	390.81828	0.21550000000002	0.94868000000002	COLOR	3	redtriangle	red	triangle	2	5	1	0.73318	SHORT	1	1	CONGRUENT	NOSWITCH	388.61332	390.81828	388.82882
392.82437	0.198950000000025	392.82437	393.02332	395.01284	0.198950000000025	1.92838000000002	C	1	redcircle	red	circle	4	28	2	1.72943	SHORT	1	0	INCONGRUENT	NOSWITCH	392.82437	395.01284	393.02332
397.01898	1.19366000000002	397.01898	398.21264	400.21869	1.19366000000002	1.58848000000002	COLOR	3	greencircle	green	circle	3	5	1	0.39482	LONG	2	0	CONGRUENT	NOSWITCH	397.01898	400.21869	398.21264
