onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_noTriggerAdjust
0.0294366288526362	1.32235660314655	1.32235660314655	1	CONTROL	5	ACCEPT	1	0	0	0	0.0294366288526362
2.74848637192918	2.0953070370706	2.0953070370706	1	CONTROL	5	ACCEPT	1	0	0	0	2.74848637192918
7.55645503792948	0.395339160069852	0.395339160069852	1	CONTROL	5	ACCEPT	1	0	0	0	7.55645503792948
9.66196048400616	0.441831664993515	0.441831664993515	1	CONTROL	5	ACCEPT	1	0	0	0	9.66196048400616
16.4262924899294	0.73749878407034	0.73749878407034	2	BALOON	5	ACCEPT	0	5	5	5	16.4262924899294
19.1287878273861	0.431005887613537	0.431005887613537	2	BALOON	5	ACCEPT	0	5	10	5	19.1287878273861
22.494293135006	0.849499830993409	0.849499830993409	2	BALOON	28	CASHOUT	0	0	10	5	22.494293135006
27.9488564380063	0.714936011993814	0.714936011993814	3	BALOON	5	ACCEPT	0	5	5	5	27.9488564380063
29.8886392219292	0.73315500507033	0.73315500507033	3	BALOON	5	ACCEPT	0	5	10	5	29.8886392219292
33.403413906929	1.46637818307045	1.46637818307045	3	BALOON	28	CASHOUT	0	0	10	5	33.403413906929
44.1301159328532	0.652676277146384	0.652676277146384	4	BALOON	5	ACCEPT	0	5	5	5	44.1301159328532
46.7496360939294	0.799156549070176	0.799156549070176	4	BALOON	5	ACCEPT	0	5	10	5	46.7496360939294
49.3360043879293	0.46678978007003	0.46678978007003	4	BALOON	28	CASHOUT	0	0	10	5	49.3360043879293
63.5940815979293	0.686710272070741	0.686710272070741	5	BALOON	5	ACCEPT	0	5	5	5	63.5940815979293
65.9484279499293	1.66436906207036	1.66436906207036	5	BALOON	28	CASHOUT	0	0	5	5	65.9484279499293
72.0992155969288	0.761577653071072	0.761577653071072	6	BALOON	5	ACCEPT	1	5	5	5	72.0992155969288
75.7632960608498	0	0	6	BALOON	n/a	EXPLODE	1	0	5	5	75.7632960608498
80.1567962099289	0.645996404070502	0.645996404070502	7	BALOON	5	ACCEPT	0	5	5	5	80.1567962099289
83.5887256829255	0.582065759073885	0.582065759073885	7	BALOON	28	CASHOUT	0	0	5	5	83.5887256829255
91.8285571940069	0.702237508992766	0.702237508992766	8	BALOON	5	ACCEPT	0	5	5	5	91.8285571940069
94.862509055929	0.780283871070424	0.780283871070424	8	BALOON	28	CASHOUT	0	0	5	5	94.862509055929
100.167805777007	1.07498670599307	1.07498670599307	9	BALOON	5	ACCEPT	0	5	5	5	100.167805777007
104.063915631006	0.549876255993695	0.549876255993695	9	BALOON	5	ACCEPT	0	5	10	5	104.063915631006
106.003781268083	0.56802024391618	0.56802024391618	9	BALOON	28	CASHOUT	0	0	10	5	106.003781268083
115.88506801054	0.750727492460101	0.750727492460101	10	CONTROL	5	ACCEPT	1	0	0	0	115.88506801054
118.836094057386	0.453698067613914	0.453698067613914	10	CONTROL	5	ACCEPT	1	0	0	0	118.836094057386
121.753927894007	0.503917729993191	0.503917729993191	10	CONTROL	5	ACCEPT	1	0	0	0	121.753927894007
124.323763214929	1.23002939107027	1.23002939107027	10	CONTROL	5	ACCEPT	1	0	0	0	124.323763214929
133.574903810929	0.629889681070381	0.629889681070381	11	BALOON	5	ACCEPT	0	5	5	5	133.574903810929
135.448356000006	0.420438394993653	0.420438394993653	11	BALOON	5	ACCEPT	0	5	10	5	135.448356000006
138.382916654006	0.381877989992972	0.381877989992972	11	BALOON	28	CASHOUT	0	0	10	5	138.382916654006
148.910683467006	1.11611128499317	1.11611128499317	12	BALOON	5	ACCEPT	1	5	5	5	148.910683467006
152.276352158927	0	0	12	BALOON	n/a	EXPLODE	1	0	5	5	152.276352158927
160.798036827006	0.600764205993983	0.600764205993983	13	CONTROL	5	ACCEPT	1	0	0	0	160.798036827006
163.102595084386	0.384196637613059	0.384196637613059	13	CONTROL	5	ACCEPT	1	0	0	0	163.102595084386
166.285659569007	0.509133491992543	0.509133491992543	13	CONTROL	5	ACCEPT	1	0	0	0	166.285659569007
168.706233958007	0.556557711992355	0.556557711992355	13	CONTROL	5	ACCEPT	1	0	0	0	168.706233958007
171.872860168006	0.633934688994486	0.633934688994486	13	CONTROL	5	ACCEPT	1	0	0	0	171.872860168006
175.470571439931	0.590222323069611	0.590222323069611	13	CONTROL	5	ACCEPT	1	0	0	0	175.470571439931
177.924348305006	0.594446786994013	0.594446786994013	13	CONTROL	5	ACCEPT	1	0	0	0	177.924348305006
180.29516705193	0.521624803070154	0.521624803070154	13	CONTROL	5	ACCEPT	1	0	0	0	180.29516705193
182.947769247007	0.489022409992685	0.489022409992685	13	CONTROL	5	ACCEPT	1	0	0	0	182.947769247007
185.981856699386	1.09694432861397	1.09694432861397	13	CONTROL	5	ACCEPT	1	0	0	0	185.981856699386
188.617991882386	0.728800844613943	0.728800844613943	13	CONTROL	5	ACCEPT	1	0	0	0	188.617991882386
198.233886612697	0.581906994302699	0.581906994302699	14	BALOON	5	ACCEPT	0	5	5	5	198.233886612697
200.969406262931	0.480387105069894	0.480387105069894	14	BALOON	5	ACCEPT	0	5	10	5	200.969406262931
204.086275023777	0.469517531222664	0.469517531222664	14	BALOON	28	CASHOUT	0	0	10	5	204.086275023777
212.574964395461	0.747830303538649	0.747830303538649	15	CONTROL	5	ACCEPT	1	0	0	0	212.574964395461
220.499739896083	0.970051687916566	0.970051687916566	16	CONTROL	5	ACCEPT	1	0	0	0	220.499739896083
223.400992216931	0.724802228069166	0.724802228069166	16	CONTROL	5	ACCEPT	1	0	0	0	223.400992216931
226.75004153893	0.892754124070052	0.892754124070052	16	CONTROL	5	ACCEPT	1	0	0	0	226.75004153893
228.938688056006	3.46210442799384	3.46210442799384	16	CONTROL	5	ACCEPT	1	0	0	0	228.938688056006
233.879087681006	7.18870826799321	7.18870826799321	16	CONTROL	5	ACCEPT	1	0	0	0	233.879087681006
242.699259335931	0.690535747069589	0.690535747069589	16	CONTROL	5	ACCEPT	1	0	0	0	242.699259335931
245.351929098007	0.593864141992526	0.593864141992526	16	CONTROL	5	ACCEPT	1	0	0	0	245.351929098007
248.618054133006	0.575748362993181	0.575748362993181	16	CONTROL	5	ACCEPT	1	0	0	0	248.618054133006
252.033328959006	0.725465351993989	0.725465351993989	16	CONTROL	5	ACCEPT	1	0	0	0	252.033328959006
255.067294192007	0.81050095599312	0.81050095599312	16	CONTROL	5	ACCEPT	1	0	0	0	255.067294192007
260.638007844695	0.859793419303969	0.859793419303969	17	BALOON	5	ACCEPT	0	5	5	5	260.638007844695
263.05850450693	0.46328850206919	0.46328850206919	17	BALOON	5	ACCEPT	0	5	10	5	263.05850450693
266.208529782006	0.33926200899441	0.33926200899441	17	BALOON	28	CASHOUT	0	0	10	5	266.208529782006
274.896010818006	0.657781166994027	0.657781166994027	18	BALOON	28	CASHOUT	0	0	0	5	274.896010818006
281.378637837462	0.834153553538272	0.834153553538272	19	CONTROL	5	ACCEPT	1	0	0	0	281.378637837462
283.517239766929	1.85355223507031	1.85355223507031	19	CONTROL	5	ACCEPT	1	0	0	0	283.517239766929
286.551169713853	0.697623890146133	0.697623890146133	19	CONTROL	5	ACCEPT	1	0	0	0	286.551169713853
