onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_noTriggerAdjust
0.0310424959998272	1.75132978900001	1.75132978900001	1	CONTROL	5	ACCEPT	1	0	0	0	0.0310424959998272
4.33325312399984	0.69711101699977	0.69711101699977	1	CONTROL	5	ACCEPT	1	0	0	0	4.33325312399984
6.76566707999973	0.538707719000286	0.538707719000286	1	CONTROL	5	ACCEPT	1	0	0	0	6.76566707999973
10.290115495	0.574266725999678	0.574266725999678	1	CONTROL	5	ACCEPT	1	0	0	0	10.290115495
12.5571274509998	0.548244347000036	0.548244347000036	1	CONTROL	5	ACCEPT	1	0	0	0	12.5571274509998
20.003146219	0.675227483000072	0.675227483000072	2	BALOON	5	ACCEPT	1	5	5	5	20.003146219
22.369358463	0	0	2	BALOON	n/a	EXPLODE	1	0	5	5	22.369358463
31.4039418419998	0.768437007000102	0.768437007000102	3	CONTROL	5	ACCEPT	1	0	0	0	31.4039418419998
35.3090823309999	0.550289803999931	0.550289803999931	3	CONTROL	5	ACCEPT	1	0	0	0	35.3090823309999
37.8738138849999	0.523538076000023	0.523538076000023	3	CONTROL	5	ACCEPT	1	0	0	0	37.8738138849999
40.9515667759997	0.446806465999998	0.446806465999998	3	CONTROL	5	ACCEPT	1	0	0	0	40.9515667759997
43.2350551129998	0.435323880999931	0.435323880999931	3	CONTROL	5	ACCEPT	1	0	0	0	43.2350551129998
46.3623636899997	0.576009971000076	0.576009971000076	3	CONTROL	5	ACCEPT	1	0	0	0	46.3623636899997
49.026474539	2.09589748500002	2.09589748500002	3	CONTROL	5	ACCEPT	1	0	0	0	49.026474539
53.9407961489997	0.74059038500036	0.74059038500036	3	CONTROL	5	ACCEPT	1	0	0	0	53.9407961489997
57.167496218	0.616858605999823	0.616858605999823	3	CONTROL	5	ACCEPT	1	0	0	0	57.167496218
60.4934139809998	1.1839563110002	1.1839563110002	3	CONTROL	5	ACCEPT	1	0	0	0	60.4934139809998
64.5970965069996	0.76128660600034	0.76128660600034	3	CONTROL	5	ACCEPT	1	0	0	0	64.5970965069996
70.7855398439997	1.81687635300023	1.81687635300023	4	BALOON	5	ACCEPT	0	5	5	5	70.7855398439997
73.9294473919999	0.472930130999885	0.472930130999885	4	BALOON	5	ACCEPT	0	5	10	5	73.9294473919999
75.7164900179996	0.831892293000237	0.831892293000237	4	BALOON	5	ACCEPT	0	5	15	5	75.7164900179996
79.1417278409999	1.47664085399992	1.47664085399992	4	BALOON	5	ACCEPT	0	5	20	5	79.1417278409999
83.0302198219997	2.55116255800021	2.55116255800021	4	BALOON	5	ACCEPT	0	5	25	5	83.0302198219997
87.3158838739996	1.00049789800005	1.00049789800005	4	BALOON	28	CASHOUT	0	0	25	5	87.3158838739996
98.3692008579997	0.64618396700007	0.64618396700007	5	BALOON	5	ACCEPT	1	5	5	5	98.3692008579997
101.066323712	0.436059766000199	0.436059766000199	5	BALOON	5	ACCEPT	1	5	10	5	101.066323712
104.458443756	0.724938991000272	0.724938991000272	5	BALOON	5	ACCEPT	1	5	15	5	104.458443756
107.18869712	0.505690571000287	0.505690571000287	5	BALOON	5	ACCEPT	1	5	20	5	107.18869712
108.793779872	0	0	5	BALOON	n/a	EXPLODE	1	0	20	5	108.793779872
115.395944744	0.466436474000147	0.466436474000147	6	BALOON	5	ACCEPT	0	5	5	5	115.395944744
117.100259317	0.77512026300019	0.77512026300019	6	BALOON	5	ACCEPT	0	5	10	5	117.100259317
120.740560893	0.670824700000139	0.670824700000139	6	BALOON	5	ACCEPT	0	5	15	5	120.740560893
124.182338925	0.880057018000116	0.880057018000116	6	BALOON	5	ACCEPT	0	5	20	5	124.182338925
127.226974017	0.681411803999708	0.681411803999708	6	BALOON	5	ACCEPT	0	5	25	5	127.226974017
130.685265966	1.27312106799991	1.27312106799991	6	BALOON	5	ACCEPT	0	5	30	5	130.685265966
134.888151397	0.830223646999912	0.830223646999912	6	BALOON	28	CASHOUT	0	0	30	5	134.888151397
139.372371816	0.738033138999981	0.738033138999981	7	CONTROL	5	ACCEPT	1	0	0	0	139.372371816
142.466636301	0.407728423000208	0.407728423000208	7	CONTROL	5	ACCEPT	1	0	0	0	142.466636301
145.048000294	0.474386404000143	0.474386404000143	7	CONTROL	5	ACCEPT	1	0	0	0	145.048000294
148.589033731	0.40535580400001	0.40535580400001	7	CONTROL	5	ACCEPT	1	0	0	0	148.589033731
150.409183206	0.493224531000124	0.493224531000124	7	CONTROL	5	ACCEPT	1	0	0	0	150.409183206
153.635821284	0.302574977999939	0.302574977999939	7	CONTROL	5	ACCEPT	1	0	0	0	153.635821284
156.001974006	0.280418849999933	0.280418849999933	7	CONTROL	5	ACCEPT	1	0	0	0	156.001974006
159.145947074	0.296453032000045	0.296453032000045	7	CONTROL	5	ACCEPT	1	0	0	0	159.145947074
162.455305571	0.337171246999787	0.337171246999787	7	CONTROL	5	ACCEPT	1	0	0	0	162.455305571
164.325153393	0.523239279000336	0.523239279000336	7	CONTROL	5	ACCEPT	1	0	0	0	164.325153393
175.411474072	0.712914965999971	0.712914965999971	8	BALOON	5	ACCEPT	1	5	5	5	175.411474072
178.803607743	0	0	8	BALOON	n/a	EXPLODE	1	0	5	5	178.803607743
187.093585155	0.635811609000029	0.635811609000029	9	CONTROL	5	ACCEPT	1	0	0	0	187.093585155
189.426691634	0.389700057000027	0.389700057000027	9	CONTROL	5	ACCEPT	1	0	0	0	189.426691634
192.636881707	0.426514947000214	0.426514947000214	9	CONTROL	5	ACCEPT	1	0	0	0	192.636881707
195.896523364	0.399859460000243	0.399859460000243	9	CONTROL	5	ACCEPT	1	0	0	0	195.896523364
198.692958777	0.389438043999689	0.389438043999689	9	CONTROL	5	ACCEPT	1	0	0	0	198.692958777
211.880814157	0.614596415000051	0.614596415000051	10	BALOON	5	ACCEPT	0	5	5	5	211.880814157
215.190213737	0.382181673000105	0.382181673000105	10	BALOON	5	ACCEPT	0	5	10	5	215.190213737
218.367206022	0.91719348200013	0.91719348200013	10	BALOON	5	ACCEPT	0	5	15	5	218.367206022
221.213254569	1.31314392500008	1.31314392500008	10	BALOON	5	ACCEPT	0	5	20	5	221.213254569
224.108966783	1.60142902100006	1.60142902100006	10	BALOON	5	ACCEPT	0	5	25	5	224.108966783
228.626276822	0.996121303000109	0.996121303000109	10	BALOON	28	CASHOUT	0	0	25	5	228.626276822
235.476674508	0.620736023000063	0.620736023000063	11	BALOON	5	ACCEPT	1	5	5	5	235.476674508
