onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.03229	1.19136	0.03229	1.22365	3.2093	1.19136	3.14931	COLOR	3	greencircle	green	circle	3	28	2	1.95795	LONG	2	1	INCONGRUENT	NOSWITCH	0.03229	3.2093	1.22365
4.21857	1.19146	4.21857	5.41003	7.41223	1.19146	2.40241	SHAPE	4	redcircle	red	circle	4	5	1	1.21095	LONG	2	1	CONGRUENT	SWITCH	4.21857	7.41223	5.41003
8.42151	1.19141	8.42151	9.61292	11.61505	1.19141	1.86295	S	2	greencircle	green	circle	3	5	1	0.67154	LONG	2	1	INCONGRUENT	NOSWITCH	8.42151	11.61505	9.61292
12.60784	1.20799	12.60784	13.81583	15.81803	1.20799	1.8893	SHAPE	4	redcircle	red	circle	4	5	1	0.68131	LONG	2	1	CONGRUENT	NOSWITCH	12.60784	15.81803	13.81583
17.82017	1.19139	17.82017	19.01156	21.01368	1.19139	1.92788	S	2	greentriangle	green	triangle	1	28	2	0.73649	LONG	2	1	CONGRUENT	NOSWITCH	17.82017	21.01368	19.01156
22.00658	1.20796	22.00658	23.21454	25.21658	1.20796	2.00214	SHAPE	4	redcircle	red	circle	4	5	1	0.79418	LONG	2	1	CONGRUENT	NOSWITCH	22.00658	25.21658	23.21454
26.20944	0.215059999999998	26.20944	26.4245	28.41029	0.215059999999998	1.29694	S	2	redtriangle	red	triangle	2	28	2	1.08188	SHORT	1	1	INCONGRUENT	NOSWITCH	26.20944	28.41029	26.4245
29.41955	1.19132	29.41955	30.61087	32.61309	1.19132	1.81882	C	1	redcircle	red	circle	4	5	1	0.6275	LONG	2	1	CONGRUENT	SWITCH	29.41955	32.61309	30.61087
34.61526	0.198549999999997	34.61526	34.81381	36.81597	0.198549999999997	1.31975	COLOR	3	greencircle	green	circle	3	28	2	1.1212	SHORT	1	1	INCONGRUENT	NOSWITCH	34.61526	36.81597	34.81381
37.80878	0.21508	37.80878	38.02386	40.02608	0.21508	1.69783	C	1	greentriangle	green	triangle	1	28	2	1.48275	SHORT	1	1	CONGRUENT	NOSWITCH	37.80878	40.02608	38.02386
41.01887	0.198570000000004	41.01887	41.21744	43.21963	0.198570000000004	1.01422	SHAPE	4	redtriangle	red	triangle	2	5	1	0.81565	SHORT	1	0	INCONGRUENT	SWITCH	41.01887	43.21963	41.21744
44.21246	0.198529999999998	44.21246	44.41099	46.41318	0.198529999999998	1.22124	C	1	redtriangle	red	triangle	2	5	1	1.02271	SHORT	1	1	INCONGRUENT	SWITCH	44.21246	46.41318	44.41099
47.40599	1.20795	47.40599	48.61394	50.61611	1.20795	1.74026	COLOR	3	redcircle	red	circle	4	5	1	0.53231	LONG	2	1	CONGRUENT	NOSWITCH	47.40599	50.61611	48.61394
51.6089	1.20793	51.6089	52.81683	54.81898	1.20793	2.14337	C	1	redtriangle	red	triangle	2	5	1	0.93544	LONG	2	1	INCONGRUENT	NOSWITCH	51.6089	54.81898	52.81683
56.82117	1.19135	56.82117	58.01252	60.01472	1.19135	1.9683	S	2	redtriangle	red	triangle	2	28	2	0.77695	LONG	2	1	INCONGRUENT	SWITCH	56.82117	60.01472	58.01252
61.00756	1.20794	61.00756	62.2155	64.21763	1.20794	1.79656	SHAPE	4	redtriangle	red	triangle	2	28	2	0.58862	LONG	2	1	INCONGRUENT	NOSWITCH	61.00756	64.21763	62.2155
65.2104	1.20791	65.2104	66.41831	68.42057	1.20791	2.18077	S	2	redcircle	red	circle	4	5	1	0.97286	LONG	2	1	CONGRUENT	NOSWITCH	65.2104	68.42057	66.41831
70.42269	0.182059999999993	70.42269	70.60475	72.62346	0.182059999999993	1.66095999999999	COLOR	3	greentriangle	green	triangle	1	28	2	1.4789	SHORT	1	1	CONGRUENT	SWITCH	70.42269	72.62346	70.60475
73.61634	1.19135	73.61634	74.80769	76.80982	1.19135	1.85789	S	2	greencircle	green	circle	3	5	1	0.66654	LONG	2	1	INCONGRUENT	SWITCH	73.61634	76.80982	74.80769
78.81199	0.19859000000001	78.81199	79.01058	81.01264	0.19859000000001	1.27299000000001	SHAPE	4	redcircle	red	circle	4	5	1	1.0744	SHORT	1	1	CONGRUENT	NOSWITCH	78.81199	81.01264	79.01058
82.02209	0.181989999999999	82.02209	82.20408	84.20623	0.181989999999999	1.66777	S	2	redtriangle	red	triangle	2	28	2	1.48578	SHORT	1	1	INCONGRUENT	NOSWITCH	82.02209	84.20623	82.20408
86.20845	0.215100000000007	86.20845	86.42355	88.40917	0.215100000000007	1.45120000000001	SHAPE	4	greencircle	green	circle	3	5	1	1.2361	SHORT	1	1	INCONGRUENT	NOSWITCH	86.20845	88.40917	86.42355
91.42067	0.182069999999996	91.42067	91.60274	93.60493	0.182069999999996	1.66043	COLOR	3	redtriangle	red	triangle	2	5	1	1.47836	SHORT	1	1	INCONGRUENT	SWITCH	91.42067	93.60493	91.60274
94.61426	1.19141	94.61426	95.80567	97.80786	1.19141	1.90415	S	2	redcircle	red	circle	4	5	1	0.71274	LONG	2	1	CONGRUENT	SWITCH	94.61426	97.80786	95.80567
100.81932	0.198569999999989	100.81932	101.01789	103.02007	0.198569999999989	1.20343999999999	SHAPE	4	redtriangle	red	triangle	2	28	2	1.00487	SHORT	1	1	INCONGRUENT	NOSWITCH	100.81932	103.02007	101.01789
104.01289	1.19132	104.01289	105.20421	107.22295	1.19132	3.01614	COLOR	3	greentriangle	green	triangle	1	28	2	1.82482	LONG	2	1	CONGRUENT	SWITCH	104.01289	107.22295	105.20421
109.2086	0.215069999999997	109.2086	109.42367	111.4093	0.215069999999997	1.10549	C	1	redtriangle	red	triangle	2	5	1	0.89042	SHORT	1	1	INCONGRUENT	NOSWITCH	109.2086	111.4093	109.42367
113.41149	1.20795	113.41149	114.61944	116.62169	1.20795	1.71461	COLOR	3	greencircle	green	circle	3	28	2	0.50666	LONG	2	1	INCONGRUENT	NOSWITCH	113.41149	116.62169	114.61944
117.61438	0.198610000000002	117.61438	117.81299	119.81517	0.198610000000002	1.09559	C	1	redcircle	red	circle	4	5	1	0.89698	SHORT	1	1	CONGRUENT	NOSWITCH	117.61438	119.81517	117.81299
121.81732	0.198540000000008	121.81732	122.01586	124.01817	0.198540000000008	1.20171000000001	S	2	redcircle	red	circle	4	5	1	1.00317	SHORT	1	1	CONGRUENT	SWITCH	121.81732	124.01817	122.01586
126.02027	1.19138000000001	126.02027	127.21165	129.21383	1.19138000000001	1.88922000000001	SHAPE	4	greentriangle	green	triangle	1	28	2	0.69784	LONG	2	1	CONGRUENT	NOSWITCH	126.02027	129.21383	127.21165
130.20663	1.20793	130.20663	131.41456	133.41671	1.20793	1.85128	C	1	redtriangle	red	triangle	2	5	1	0.64335	LONG	2	1	INCONGRUENT	SWITCH	130.20663	133.41671	131.41456
135.41894	0.198520000000002	135.41894	135.61746	137.61961	0.198520000000002	1.08455	COLOR	3	greentriangle	green	triangle	1	28	2	0.88603	SHORT	1	1	CONGRUENT	NOSWITCH	135.41894	137.61961	135.61746
140.61462	1.19131999999999	140.61462	141.80594	143.80817	1.19131999999999	1.64471999999999	C	1	redcircle	red	circle	4	5	1	0.4534	LONG	2	1	CONGRUENT	NOSWITCH	140.61462	143.80817	141.80594
144.81748	0.198599999999999	144.81748	145.01608	147.00168	0.198599999999999	1.58691	COLOR	3	greencircle	green	circle	3	28	2	1.38831	SHORT	1	1	INCONGRUENT	NOSWITCH	144.81748	147.00168	145.01608
149.02039	1.19144	149.02039	150.21183	152.21393	1.19144	1.9	C	1	greentriangle	green	triangle	1	28	2	0.70856	LONG	2	1	CONGRUENT	NOSWITCH	149.02039	152.21393	150.21183
154.21612	1.20791	154.21612	155.42403	157.40963	1.20791	2.01656	SHAPE	4	greencircle	green	circle	3	5	1	0.80865	LONG	2	1	INCONGRUENT	SWITCH	154.21612	157.40963	155.42403
158.419	1.19141999999999	158.419	159.61042	161.61262	1.19141999999999	2.39131999999999	S	2	greentriangle	green	triangle	1	28	2	1.1999	LONG	2	1	CONGRUENT	NOSWITCH	158.419	161.61262	159.61042
162.62192	0.182020000000023	162.62192	162.80394	164.80613	0.182020000000023	1.04142000000002	SHAPE	4	redcircle	red	circle	4	5	1	0.8594	SHORT	1	1	CONGRUENT	NOSWITCH	162.62192	164.80613	162.80394
165.81552	0.198560000000015	165.81552	166.01408	168.01626	0.198560000000015	1.30273000000001	S	2	greencircle	green	circle	3	5	1	1.10417	SHORT	1	1	INCONGRUENT	NOSWITCH	165.81552	168.01626	166.01408
169.00906	1.2079	169.00906	170.21696	172.21917	1.2079	2.3295	C	1	greencircle	green	circle	3	28	2	1.1216	LONG	2	1	INCONGRUENT	SWITCH	169.00906	172.21917	170.21696
174.20477	0.215090000000004	174.20477	174.41986	176.42208	0.215090000000004	1.08516	COLOR	3	redcircle	red	circle	4	5	1	0.87007	SHORT	1	1	CONGRUENT	NOSWITCH	174.20477	176.42208	174.41986
178.40769	1.2079	178.40769	179.61559	181.61782	1.2079	2.12539	C	1	redcircle	red	circle	4	5	1	0.91749	LONG	2	1	CONGRUENT	NOSWITCH	178.40769	181.61782	179.61559
183.61995	1.19134000000003	183.61995	184.81129	186.81348	1.19134000000003	2.04992000000003	COLOR	3	greentriangle	green	triangle	1	28	2	0.85858	LONG	2	1	CONGRUENT	NOSWITCH	183.61995	186.81348	184.81129
189.82499	1.19140999999999	189.82499	191.0164	193.01859	1.19140999999999	2.21659999999999	C	1	redtriangle	red	triangle	2	5	1	1.02519	LONG	2	1	INCONGRUENT	NOSWITCH	189.82499	193.01859	191.0164
194.01137	1.20796999999999	194.01137	195.21934	197.22147	1.20796999999999	2.60770999999999	COLOR	3	greencircle	green	circle	3	28	2	1.39974	LONG	2	1	INCONGRUENT	NOSWITCH	194.01137	197.22147	195.21934
199.20718	0.21508	199.20718	199.42226	201.40786	0.21508	1.54663	C	1	greentriangle	green	triangle	1	28	2	1.33155	SHORT	1	1	CONGRUENT	NOSWITCH	199.20718	201.40786	199.42226
203.40998	1.20794000000001	203.40998	204.61792	206.62007	1.20794000000001	2.28174000000001	SHAPE	4	greentriangle	green	triangle	1	28	2	1.0738	LONG	2	1	CONGRUENT	SWITCH	203.40998	206.62007	204.61792
208.60577	0.215090000000004	208.60577	208.82086	210.8065	0.215090000000004	1.28952	S	2	greentriangle	green	triangle	1	28	2	1.07443	SHORT	1	1	CONGRUENT	NOSWITCH	208.60577	210.8065	208.82086
