onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
178.40781	1.20795999999999	178.40781	179.61577	181.61789	1.20795999999999	2.21787999999999	C	1	redcircle	red	circle	4	28	2	1.00992	LONG	2	1	CONGRUENT	NOSWITCH	178.40781	181.61789	179.61577
183.62005	1.19141000000002	183.62005	184.81146	186.81361	1.19141000000002	1.80832000000002	COLOR	3	greentriangle	green	triangle	1	5	1	0.61691	LONG	2	1	CONGRUENT	NOSWITCH	183.62005	186.81361	184.81146
189.8086	1.20793999999998	189.8086	191.01654	193.0187	1.20793999999998	2.30655999999998	C	1	redtriangle	red	triangle	2	28	2	1.09862	LONG	2	1	INCONGRUENT	NOSWITCH	189.8086	193.0187	191.01654
194.01153	1.20788000000002	194.01153	195.21941	197.20508	1.20788000000002	1.86784000000002	COLOR	3	greencircle	green	circle	3	5	1	0.65996	LONG	2	1	INCONGRUENT	NOSWITCH	194.01153	197.20508	195.21941
199.20722	0.215129999999988	199.20722	199.42235	201.408	0.215129999999988	1.22075999999999	C	1	greentriangle	green	triangle	1	5	1	1.00563	SHORT	1	1	CONGRUENT	NOSWITCH	199.20722	201.408	199.42235
203.41018	1.2079	203.41018	204.61808	206.62022	1.2079	2.15091999999999	SHAPE	4	greentriangle	green	triangle	1	5	1	0.94302	LONG	2	1	CONGRUENT	SWITCH	203.41018	206.62022	204.61808
208.6224	0.198610000000002	208.6224	208.82101	210.80658	0.198610000000002	1.39244	S	2	greentriangle	green	triangle	1	5	1	1.19383	SHORT	1	1	CONGRUENT	NOSWITCH	208.6224	210.80658	208.82101
211.81593	1.20791	211.81593	213.02384	215.0095	1.20791	1.90265	C	1	greencircle	green	circle	3	5	1	0.69474	LONG	2	1	INCONGRUENT	SWITCH	211.81593	215.0095	213.02384
216.01886	1.19149000000002	216.01886	217.21035	219.2124	1.19149000000002	1.85538000000002	COLOR	3	greencircle	green	circle	3	5	1	0.66389	LONG	2	1	INCONGRUENT	NOSWITCH	216.01886	219.2124	217.21035
220.20527	1.20788999999999	220.20527	221.41316	223.4154	1.20788999999999	2.88792999999999	C	1	greentriangle	green	triangle	1	5	1	1.68004	LONG	2	1	CONGRUENT	NOSWITCH	220.20527	223.4154	221.41316
225.41754	0.198489999999993	225.41754	225.61603	227.61823	0.198489999999993	0.198489999999993	COLOR	3	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	225.41754	227.61823	225.61603
229.62039	0.182040000000001	229.62039	229.80243	231.82118	0.182040000000001	1.1294	C	1	redtriangle	red	triangle	2	28	2	0.94736	SHORT	1	1	INCONGRUENT	NOSWITCH	229.62039	231.82118	229.80243
232.81393	0.198610000000002	232.81393	233.01254	235.0147	0.198610000000002	0.964260000000002	COLOR	3	redtriangle	red	triangle	2	28	2	0.76565	SHORT	1	1	INCONGRUENT	NOSWITCH	232.81393	235.0147	233.01254
236.00757	1.20786000000001	236.00757	237.21543	239.21759	1.20786000000001	1.52330000000001	C	1	redtriangle	red	triangle	2	28	2	0.31544	LONG	2	1	INCONGRUENT	NOSWITCH	236.00757	239.21759	237.21543
240.21044	1.20786999999999	240.21044	241.41831	243.40395	1.20786999999999	1.67405999999999	COLOR	3	redcircle	red	circle	4	28	2	0.46619	LONG	2	1	CONGRUENT	NOSWITCH	240.21044	243.40395	241.41831
247.40832	0.215069999999997	247.40832	247.62339	249.62569	0.215069999999997	1.24766	SHAPE	4	greencircle	green	circle	3	28	2	1.03259	SHORT	1	1	INCONGRUENT	SWITCH	247.40832	249.62569	247.62339
250.60182	1.20794999999998	250.60182	251.80977	253.81193	1.20794999999998	1.80855999999998	COLOR	3	redcircle	red	circle	4	28	2	0.60061	LONG	2	1	CONGRUENT	SWITCH	250.60182	253.81193	251.80977
254.80481	0.215029999999985	254.80481	255.01984	257.00551	0.215029999999985	1.09832999999998	C	1	greencircle	green	circle	3	5	1	0.8833	SHORT	1	1	INCONGRUENT	NOSWITCH	254.80481	257.00551	255.01984
258.01484	0.198579999999993	258.01484	258.21342	260.2156	0.198579999999993	1.61410999999999	SHAPE	4	greentriangle	green	triangle	1	5	1	1.41553	SHORT	1	1	CONGRUENT	SWITCH	258.01484	260.2156	258.21342
261.20843	0.215100000000007	261.20843	261.42353	263.40912	0.215100000000007	0.843690000000007	S	2	greentriangle	green	triangle	1	5	1	0.62859	SHORT	1	1	CONGRUENT	NOSWITCH	261.20843	263.40912	261.42353
265.41135	1.20781999999997	265.41135	266.61917	268.60485	1.20781999999997	1.94482999999997	SHAPE	4	redtriangle	red	triangle	2	5	1	0.73701	LONG	2	1	INCONGRUENT	NOSWITCH	265.41135	268.60485	266.61917
269.61423	0.198579999999993	269.61423	269.81281	271.815	0.198579999999993	0.838299999999993	S	2	redtriangle	red	triangle	2	5	1	0.63972	SHORT	1	1	INCONGRUENT	NOSWITCH	269.61423	271.815	269.81281
273.81713	1.19141999999999	273.81713	275.00855	277.01073	1.19141999999999	1.68696999999999	SHAPE	4	redtriangle	red	triangle	2	5	1	0.49555	LONG	2	1	INCONGRUENT	NOSWITCH	273.81713	277.01073	275.00855
278.0035	0.215070000000026	278.0035	278.21857	280.2208	0.215070000000026	1.46839000000003	COLOR	3	greencircle	green	circle	3	5	1	1.25332	SHORT	1	1	INCONGRUENT	SWITCH	278.0035	280.2208	278.21857
281.21358	0.198599999999999	281.21358	281.41218	283.41431	0.198599999999999	1.00698	C	1	redtriangle	red	triangle	2	28	2	0.80838	SHORT	1	1	INCONGRUENT	NOSWITCH	281.21358	283.41431	281.41218
285.41655	0.198530000000005	285.41655	285.61508	287.61725	0.198530000000005	1.38775000000001	S	2	redtriangle	red	triangle	2	5	1	1.18922	SHORT	1	1	INCONGRUENT	SWITCH	285.41655	287.61725	285.61508
289.61947	1.19130000000001	289.61947	290.81077	292.81299	1.19130000000001	1.83693000000001	SHAPE	4	redtriangle	red	triangle	2	5	1	0.64563	LONG	2	1	INCONGRUENT	NOSWITCH	289.61947	292.81299	290.81077
295.80796	0.215070000000026	295.80796	296.02303	298.02525	0.215070000000026	1.00751000000003	S	2	redcircle	red	circle	4	28	2	0.79244	SHORT	1	1	CONGRUENT	NOSWITCH	295.80796	298.02525	296.02303
299.01806	0.198540000000037	299.01806	299.2166	301.21874	0.198540000000037	1.37133000000004	SHAPE	4	greencircle	green	circle	3	28	2	1.17279	SHORT	1	1	INCONGRUENT	NOSWITCH	299.01806	301.21874	299.2166
303.20443	1.20790999999997	303.20443	304.41234	306.41447	1.20790999999997	1.72103999999997	S	2	greencircle	green	circle	3	28	2	0.51313	LONG	2	1	INCONGRUENT	NOSWITCH	303.20443	306.41447	304.41234
308.41668	0.198570000000018	308.41668	308.61525	310.61739	0.198570000000018	0.758130000000018	SHAPE	4	redcircle	red	circle	4	28	2	0.55956	SHORT	1	1	CONGRUENT	NOSWITCH	308.41668	310.61739	308.61525
311.61024	0.198530000000005	311.61024	311.80877	313.81091	0.198530000000005	0.921690000000005	S	2	greentriangle	green	triangle	1	5	1	0.72316	SHORT	1	1	CONGRUENT	NOSWITCH	311.61024	313.81091	311.80877
314.80381	1.20796000000001	314.80381	316.01177	318.01382	1.20796000000001	1.84764000000001	SHAPE	4	greentriangle	green	triangle	1	5	1	0.63968	LONG	2	1	CONGRUENT	NOSWITCH	314.80381	318.01382	316.01177
320.01603	0.198579999999993	320.01603	320.21461	322.21678	0.198579999999993	1.22548999999999	S	2	greencircle	green	circle	3	28	2	1.02691	SHORT	1	1	INCONGRUENT	NOSWITCH	320.01603	322.21678	320.21461
323.20959	0.198559999999986	323.20959	323.40815	325.4103	0.198559999999986	1.39080999999999	SHAPE	4	greentriangle	green	triangle	1	5	1	1.19225	SHORT	1	1	CONGRUENT	NOSWITCH	323.20959	325.4103	323.40815
327.41248	1.20799999999997	327.41248	328.62048	330.60602	1.20799999999997	2.08825999999997	S	2	greencircle	green	circle	3	28	2	0.88026	LONG	2	1	INCONGRUENT	NOSWITCH	327.41248	330.60602	328.62048
331.61536	1.19144999999997	331.61536	332.80681	334.80896	1.19144999999997	2.20465999999997	SHAPE	4	greencircle	green	circle	3	28	2	1.01321	LONG	2	1	INCONGRUENT	NOSWITCH	331.61536	334.80896	332.80681
336.81114	0.198579999999993	336.81114	337.00972	339.01185	0.198579999999993	1.07625999999999	S	2	redtriangle	red	triangle	2	5	1	0.87768	SHORT	1	1	INCONGRUENT	NOSWITCH	336.81114	339.01185	337.00972
340.00463	0.198659999999961	340.00463	340.20329	342.20542	0.198659999999961	0.993989999999961	SHAPE	4	greentriangle	green	triangle	1	5	1	0.79533	SHORT	1	1	CONGRUENT	NOSWITCH	340.00463	342.20542	340.20329
344.2076	1.2079	344.2076	345.4155	347.41777	1.2079	1.99906	S	2	redcircle	red	circle	4	28	2	0.79116	LONG	2	1	CONGRUENT	NOSWITCH	344.2076	347.41777	345.4155
348.41054	0.198549999999955	348.41054	348.60909	350.61122	0.198549999999955	0.674909999999955	COLOR	3	redcircle	red	circle	4	28	2	0.47636	SHORT	1	1	CONGRUENT	SWITCH	348.41054	350.61122	348.60909
351.62059	1.19134000000003	351.62059	352.81193	354.81415	1.19134000000003	1.86386000000003	C	1	greencircle	green	circle	3	5	1	0.67252	LONG	2	1	INCONGRUENT	NOSWITCH	351.62059	354.81415	352.81193
356.81631	1.19146000000001	356.81631	358.00777	360.00985	1.19146000000001	2.00867000000001	COLOR	3	greentriangle	green	triangle	1	5	1	0.81721	LONG	2	1	CONGRUENT	NOSWITCH	356.81631	360.00985	358.00777
361.00271	1.20785000000001	361.00271	362.21056	364.21278	1.20785000000001	2.09850000000001	C	1	redcircle	red	circle	4	28	2	0.89065	LONG	2	1	CONGRUENT	NOSWITCH	361.00271	364.21278	362.21056
365.20557	0.215149999999994	365.20557	365.42072	367.42287	0.215149999999994	0.893999999999994	COLOR	3	redcircle	red	circle	4	28	2	0.67885	SHORT	1	1	CONGRUENT	NOSWITCH	365.20557	367.42287	365.42072
368.41565	0.198579999999993	368.41565	368.61423	370.61638	0.198579999999993	1.19207999999999	C	1	greencircle	green	circle	3	5	1	0.9935	SHORT	1	1	INCONGRUENT	NOSWITCH	368.41565	370.61638	368.61423
371.62581	0.181989999999985	371.62581	371.8078	373.80997	0.181989999999985	1.15362999999998	COLOR	3	redcircle	red	circle	4	28	2	0.97164	SHORT	1	1	CONGRUENT	NOSWITCH	371.62581	373.80997	371.8078
374.80279	0.215069999999969	374.80279	375.01786	377.02005	0.215069999999969	1.33580999999997	C	1	redtriangle	red	triangle	2	28	2	1.12074	SHORT	1	1	INCONGRUENT	NOSWITCH	374.80279	377.02005	375.01786
378.01282	0.198640000000012	378.01282	378.21146	380.21358	0.198640000000012	1.52040000000001	S	2	greentriangle	green	triangle	1	5	1	1.32176	SHORT	1	1	CONGRUENT	SWITCH	378.01282	380.21358	378.21146
381.20647	1.20787999999999	381.20647	382.41435	384.41652	1.20787999999999	1.90906999999999	SHAPE	4	greencircle	green	circle	3	28	2	0.70119	LONG	2	1	INCONGRUENT	NOSWITCH	381.20647	384.41652	382.41435
385.40935	1.2079	385.40935	386.61725	388.61943	1.2079	2.34742	S	2	redcircle	red	circle	4	28	2	1.13952	LONG	2	1	CONGRUENT	NOSWITCH	385.40935	388.61943	386.61725
389.61224	0.198579999999993	389.61224	389.81082	391.81294	0.198579999999993	1.62841999999999	COLOR	3	greentriangle	green	triangle	1	5	1	1.42984	SHORT	1	1	CONGRUENT	SWITCH	389.61224	391.81294	389.81082
393.81514	0.198530000000005	393.81514	394.01367	396.01588	0.198530000000005	1.40693000000001	C	1	greentriangle	green	triangle	1	5	1	1.2084	SHORT	1	1	CONGRUENT	NOSWITCH	393.81514	396.01588	394.01367
397.00867	1.20796999999999	397.00867	398.21664	400.21882	1.20796999999999	2.69267999999999	COLOR	3	redtriangle	red	triangle	2	28	2	1.48471	LONG	2	1	INCONGRUENT	NOSWITCH	397.00867	400.21882	398.21664
