onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_noTriggerAdjust
0.0291088391013545	0.730578001898721	0.730578001898721	1	CONTROL	5	ACCEPT	1	0	0	0	0.0291088391013545
2.8144220701015	0.429263833898403	0.429263833898403	1	CONTROL	5	ACCEPT	1	0	0	0	2.8144220701015
5.71579394510127	0.509893870898395	0.509893870898395	1	CONTROL	5	ACCEPT	1	0	0	0	5.71579394510127
9.19741574110139	0.372269903898541	0.372269903898541	1	CONTROL	5	ACCEPT	1	0	0	0	9.19741574110139
11.4024868301012	0.527200459898722	0.527200459898722	1	CONTROL	5	ACCEPT	1	0	0	0	11.4024868301012
14.0385730997273	0.363113069272458	0.363113069272458	1	CONTROL	5	ACCEPT	1	0	0	0	14.0385730997273
17.4373040761016	0.576382643898341	0.576382643898341	1	CONTROL	5	ACCEPT	1	0	0	0	17.4373040761016
21.0184121717271	0.980274067272603	0.980274067272603	1	CONTROL	5	ACCEPT	1	0	0	0	21.0184121717271
23.6213687651016	0.649317405898273	0.649317405898273	1	CONTROL	28	CASHOUT	1	0	0	0	23.6213687651016
33.6020246497274	0.659688314272444	0.659688314272444	2	CONTROL	5	ACCEPT	1	0	0	0	33.6020246497274
35.7738695801013	0.273824845898616	0.273824845898616	2	CONTROL	5	ACCEPT	1	0	0	0	35.7738695801013
51.1096902973532	1.52099575964667	1.52099575964667	3	BALOON	5	ACCEPT	0	5	5	5	51.1096902973532
54.5913229127273	0.365371952272653	0.365371952272653	3	BALOON	5	ACCEPT	0	5	10	5	54.5913229127273
56.9289497827272	0.371737510272851	0.371737510272851	3	BALOON	5	ACCEPT	0	5	15	5	56.9289497827272
59.0842164031014	0.607471003898354	0.607471003898354	3	BALOON	5	ACCEPT	0	5	20	5	59.0842164031014
61.2395954937274	0.70409139827234	0.70409139827234	3	BALOON	5	ACCEPT	0	5	25	5	61.2395954937274
63.7098579491012	0.321829047898518	0.321829047898518	3	BALOON	28	CASHOUT	0	0	25	5	63.7098579491012
71.0046772877272	0.973010576272827	0.973010576272827	4	BALOON	5	ACCEPT	0	5	5	5	71.0046772877272
74.5194613447275	0.304225203272381	0.304225203272381	4	BALOON	5	ACCEPT	0	5	10	5	74.5194613447275
76.9732180167271	0.322468849272809	0.322468849272809	4	BALOON	5	ACCEPT	0	5	15	5	76.9732180167271
78.4322262057271	0.777458886272598	0.777458886272598	4	BALOON	5	ACCEPT	0	5	20	5	78.4322262057271
80.3387454017275	0.791019704272458	0.791019704272458	4	BALOON	5	ACCEPT	0	5	25	5	80.3387454017275
82.8753954361014	0.507378987898392	0.507378987898392	4	BALOON	28	CASHOUT	0	0	25	5	82.8753954361014
87.5342584076116	2.04642831838828	2.04642831838828	5	CONTROL	5	ACCEPT	1	0	0	0	87.5342584076116
102.322842122102	0.971845560898146	0.971845560898146	6	BALOON	5	ACCEPT	1	5	5	5	102.322842122102
105.390007962619	0.828680688381155	0.828680688381155	6	BALOON	5	ACCEPT	1	5	10	5	105.390007962619
108.324498795727	0.366188267272719	0.366188267272719	6	BALOON	5	ACCEPT	1	5	15	5	108.324498795727
110.977198957108	0	0	6	BALOON	n/a	EXPLODE	1	0	15	5	110.977198957108
117.542513042727	0.42817474927233	0.42817474927233	7	BALOON	5	ACCEPT	0	5	5	5	117.542513042727
120.626236990101	0.404449374898377	0.404449374898377	7	BALOON	5	ACCEPT	0	5	10	5	120.626236990101
123.560774295102	0.479911858898504	0.479911858898504	7	BALOON	5	ACCEPT	0	5	15	5	123.560774295102
126.495343916727	0.467342667272987	0.467342667272987	7	BALOON	28	CASHOUT	0	0	15	5	126.495343916727
133.989068760727	1.00961641927279	1.00961641927279	8	BALOON	5	ACCEPT	0	5	5	5	133.989068760727
138.017853532727	0.536832647272604	0.536832647272604	8	BALOON	5	ACCEPT	0	5	10	5	138.017853532727
140.703626672102	0.747060190898083	0.747060190898083	8	BALOON	5	ACCEPT	0	5	15	5	140.703626672102
142.875518155101	0.43816852189866	0.43816852189866	8	BALOON	5	ACCEPT	0	5	20	5	142.875518155101
146.042174897475	0.389511012524508	0.389511012524508	8	BALOON	28	CASHOUT	0	0	20	5	146.042174897475
156.421514103353	0.960176524646613	0.960176524646613	9	BALOON	5	ACCEPT	0	5	5	5	156.421514103353
158.609232572353	0.418454245646899	0.418454245646899	9	BALOON	5	ACCEPT	0	5	10	5	158.609232572353
