onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
41.01912	0.198549999999997	41.01912	41.21767	43.21982	0.198549999999997	0.820319999999997	SHAPE	4	redtriangle	red	triangle	2	28	2	0.62177	SHORT	1	1	CONGRUENT	SWITCH	41.01912	43.21982	41.21767
44.21264	0.19858	44.21264	44.41122	46.41339	0.19858	1.19407	C	1	redtriangle	red	triangle	2	28	2	0.99549	SHORT	1	1	CONGRUENT	SWITCH	44.21264	46.41339	44.41122
47.40627	1.20779	47.40627	48.61406	50.6163	1.20779	1.74539	COLOR	3	redcircle	red	circle	4	28	2	0.5376	LONG	2	1	INCONGRUENT	NOSWITCH	47.40627	50.6163	48.61406
51.60907	1.20794	51.60907	52.81701	54.80265	1.20794	1.62738	C	1	redtriangle	red	triangle	2	28	2	0.41944	LONG	2	1	CONGRUENT	NOSWITCH	51.60907	54.80265	52.81701
56.82145	1.19131	56.82145	58.01276	60.0149	1.19131	1.55486	S	2	redtriangle	red	triangle	2	28	2	0.36355	LONG	2	1	CONGRUENT	SWITCH	56.82145	60.0149	58.01276
61.02426	1.19139	61.02426	62.21565	64.21791	1.19139	1.55287	SHAPE	4	redtriangle	red	triangle	2	28	2	0.36148	LONG	2	1	CONGRUENT	NOSWITCH	61.02426	64.21791	62.21565
65.2106	1.208	65.2106	66.4186	68.42069	1.208	1.71947	S	2	redcircle	red	circle	4	5	1	0.51147	LONG	2	1	INCONGRUENT	NOSWITCH	65.2106	68.42069	66.4186
70.40632	0.215180000000004	70.40632	70.6215	72.62361	0.215180000000004	0.700750000000004	COLOR	3	greentriangle	green	triangle	1	5	1	0.48557	SHORT	1	1	INCONGRUENT	SWITCH	70.40632	72.62361	70.6215
73.61646	1.19136999999999	73.61646	74.80783	76.80995	1.19136999999999	1.55583999999999	S	2	greencircle	green	circle	3	5	1	0.36447	LONG	2	1	CONGRUENT	SWITCH	73.61646	76.80995	74.80783
78.81217	0.198580000000007	78.81217	79.01075	81.0129	0.198580000000007	0.780930000000007	SHAPE	4	redcircle	red	circle	4	5	1	0.58235	SHORT	1	1	INCONGRUENT	NOSWITCH	78.81217	81.0129	79.01075
82.02227	0.182009999999991	82.02227	82.20428	84.22301	0.182009999999991	0.653219999999991	S	2	redtriangle	red	triangle	2	28	2	0.47121	SHORT	1	1	CONGRUENT	NOSWITCH	82.02227	84.22301	82.20428
86.22517	0.182009999999991	86.22517	86.40718	88.40937	0.182009999999991	0.696489999999991	SHAPE	4	greencircle	green	circle	3	5	1	0.51448	SHORT	1	1	CONGRUENT	NOSWITCH	86.22517	88.40937	86.40718
91.42095	0.181969999999993	91.42095	91.60292	93.6051	0.181969999999993	0.710509999999993	COLOR	3	redtriangle	red	triangle	2	5	1	0.52854	SHORT	1	0	CONGRUENT	SWITCH	91.42095	93.6051	91.60292
94.61443	1.19138	94.61443	95.80581	97.80803	1.19138	1.59424	S	2	redcircle	red	circle	4	5	1	0.40286	LONG	2	1	INCONGRUENT	SWITCH	94.61443	97.80803	95.80581
100.80298	0.215099999999993	100.80298	101.01808	103.00381	0.215099999999993	0.811459999999993	SHAPE	4	redtriangle	red	triangle	2	28	2	0.59636	SHORT	1	1	CONGRUENT	NOSWITCH	100.80298	103.00381	101.01808
104.01303	1.19145	104.01303	105.20448	107.22318	1.19145	1.64803	COLOR	3	greentriangle	green	triangle	1	5	1	0.45658	LONG	2	1	INCONGRUENT	SWITCH	104.01303	107.22318	105.20448
109.20881	0.215090000000004	109.20881	109.4239	111.40957	0.215090000000004	0.986980000000004	C	1	redtriangle	red	triangle	2	28	2	0.77189	SHORT	1	1	CONGRUENT	NOSWITCH	109.20881	111.40957	109.4239
113.41168	1.20792	113.41168	114.6196	116.62181	1.20792	1.51666	COLOR	3	greencircle	green	circle	3	5	1	0.30874	LONG	2	1	CONGRUENT	NOSWITCH	113.41168	116.62181	114.6196
117.61459	0.198579999999993	117.61459	117.81317	119.81532	0.198579999999993	1.04003999999999	C	1	redcircle	red	circle	4	28	2	0.84146	SHORT	1	1	INCONGRUENT	NOSWITCH	117.61459	119.81532	117.81317
121.81755	0.198530000000005	121.81755	122.01608	124.01824	0.198530000000005	1.05544000000001	S	2	redcircle	red	circle	4	5	1	0.85691	SHORT	1	1	INCONGRUENT	SWITCH	121.81755	124.01824	122.01608
126.0204	1.1915	126.0204	127.2119	129.21396	1.1915	1.51267	SHAPE	4	greentriangle	green	triangle	1	28	2	0.32117	LONG	2	1	INCONGRUENT	NOSWITCH	126.0204	129.21396	127.2119
130.2233	1.19141999999999	130.2233	131.41472	133.41694	1.19141999999999	2.12928999999999	C	1	redtriangle	red	triangle	2	28	2	0.93787	LONG	2	1	CONGRUENT	SWITCH	130.2233	133.41694	131.41472
135.41904	0.198610000000002	135.41904	135.61765	137.61988	0.198610000000002	1.5491	COLOR	3	greentriangle	green	triangle	1	28	2	1.35049	SHORT	1	0	INCONGRUENT	NOSWITCH	135.41904	137.61988	135.61765
140.61478	1.19139000000001	140.61478	141.80617	143.82487	1.19139000000001	2.06882000000001	C	1	redcircle	red	circle	4	28	2	0.87743	LONG	2	1	INCONGRUENT	NOSWITCH	140.61478	143.82487	141.80617
144.81765	0.198570000000018	144.81765	145.01622	147.01839	0.198570000000018	0.822260000000018	COLOR	3	greencircle	green	circle	3	5	1	0.62369	SHORT	1	1	CONGRUENT	NOSWITCH	144.81765	147.01839	145.01622
149.00411	1.20786000000001	149.00411	150.21197	152.21416	1.20786000000001	2.47993000000001	C	1	greentriangle	green	triangle	1	5	1	1.27207	LONG	2	1	INCONGRUENT	NOSWITCH	149.00411	152.21416	150.21197
154.21632	1.20788999999999	154.21632	155.42421	157.40994	1.20788999999999	1.69528999999999	SHAPE	4	greencircle	green	circle	3	5	1	0.4874	LONG	2	1	CONGRUENT	SWITCH	154.21632	157.40994	155.42421
158.41926	1.19140999999999	158.41926	159.61067	161.61282	1.19140999999999	1.69203999999999	S	2	greentriangle	green	triangle	1	28	2	0.50063	LONG	2	1	INCONGRUENT	NOSWITCH	158.41926	161.61282	159.61067
162.60559	0.215129999999988	162.60559	162.82072	164.82288	0.215129999999988	1.21110999999999	SHAPE	4	redcircle	red	circle	4	5	1	0.99598	SHORT	1	1	INCONGRUENT	NOSWITCH	162.60559	164.82288	162.82072
165.81571	0.198570000000018	165.81571	166.01428	168.01641	0.198570000000018	0.698110000000018	S	2	greencircle	green	circle	3	5	1	0.49954	SHORT	1	1	CONGRUENT	NOSWITCH	165.81571	168.01641	166.01428
169.00921	1.20794000000001	169.00921	170.21715	172.21932	1.20794000000001	1.92605000000001	C	1	greencircle	green	circle	3	5	1	0.71811	LONG	2	1	CONGRUENT	SWITCH	169.00921	172.21932	170.21715
174.20499	0.21508	174.20499	174.42007	176.4057	0.21508	0.70343	COLOR	3	redcircle	red	circle	4	28	2	0.48835	SHORT	1	1	INCONGRUENT	NOSWITCH	174.20499	176.4057	174.42007
178.42443	1.19135	178.42443	179.61578	181.61795	1.19135	1.59194	C	1	redcircle	red	circle	4	28	2	0.40059	LONG	2	1	INCONGRUENT	NOSWITCH	178.42443	181.61795	179.61578
183.62014	1.19138000000001	183.62014	184.81152	186.81371	1.19138000000001	1.62009000000001	COLOR	3	greentriangle	green	triangle	1	5	1	0.42871	LONG	2	1	INCONGRUENT	NOSWITCH	183.62014	186.81371	184.81152
189.82524	1.19136	189.82524	191.0166	193.01879	1.19136	1.54176	C	1	redtriangle	red	triangle	2	28	2	0.3504	LONG	2	1	CONGRUENT	NOSWITCH	189.82524	193.01879	191.0166
194.01159	1.20793999999998	194.01159	195.21953	197.22168	1.20793999999998	1.58204999999998	COLOR	3	greencircle	green	circle	3	5	1	0.37411	LONG	2	1	CONGRUENT	NOSWITCH	194.01159	197.22168	195.21953
199.20727	0.215100000000007	199.20727	199.42237	201.40801	0.215100000000007	0.714920000000007	C	1	greentriangle	green	triangle	1	5	1	0.49982	SHORT	1	1	INCONGRUENT	NOSWITCH	199.20727	201.40801	199.42237
203.41019	1.20791	203.41019	204.6181	206.62035	1.20791	1.53012	SHAPE	4	greentriangle	green	triangle	1	28	2	0.32221	LONG	2	1	INCONGRUENT	SWITCH	203.41019	206.62035	204.6181
208.62247	0.18207000000001	208.62247	208.80454	210.80667	0.18207000000001	0.60132000000001	S	2	greentriangle	green	triangle	1	28	2	0.41925	SHORT	1	1	INCONGRUENT	NOSWITCH	208.62247	210.80667	208.80454
211.81597	1.19141000000002	211.81597	213.00738	215.00952	1.19141000000002	1.66356000000002	C	1	greencircle	green	circle	3	5	1	0.47215	LONG	2	1	CONGRUENT	SWITCH	211.81597	215.00952	213.00738
216.01895	1.19143	216.01895	217.21038	219.21251	1.19143	1.73285	COLOR	3	greencircle	green	circle	3	5	1	0.54142	LONG	2	1	CONGRUENT	NOSWITCH	216.01895	219.21251	217.21038
220.22187	1.19130000000001	220.22187	221.41317	223.41535	1.19130000000001	1.62364000000001	C	1	greentriangle	green	triangle	1	5	1	0.43234	LONG	2	1	INCONGRUENT	NOSWITCH	220.22187	223.41535	221.41317
225.41757	0.198549999999983	225.41757	225.61612	227.61832	0.198549999999983	0.738779999999983	COLOR	3	greentriangle	green	triangle	1	5	1	0.54023	SHORT	1	1	INCONGRUENT	NOSWITCH	225.41757	227.61832	225.61612
229.62047	0.198589999999996	229.62047	229.81906	231.8212	0.198589999999996	0.781079999999996	C	1	redtriangle	red	triangle	2	28	2	0.58249	SHORT	1	1	CONGRUENT	NOSWITCH	229.62047	231.8212	229.81906
232.81404	0.198520000000002	232.81404	233.01256	235.01476	0.198520000000002	0.672320000000002	COLOR	3	redtriangle	red	triangle	2	28	2	0.4738	SHORT	1	1	CONGRUENT	NOSWITCH	232.81404	235.01476	233.01256
236.00761	1.20788999999999	236.00761	237.2155	239.21767	1.20788999999999	1.59868999999999	C	1	redtriangle	red	triangle	2	28	2	0.3908	LONG	2	1	CONGRUENT	NOSWITCH	236.00761	239.21767	237.2155
240.2105	1.2079	240.2105	241.4184	243.42053	1.2079	1.84747	COLOR	3	redcircle	red	circle	4	28	2	0.63957	LONG	2	1	INCONGRUENT	NOSWITCH	240.2105	243.42053	241.4184
247.40839	0.215069999999997	247.40839	247.62346	249.60918	0.215069999999997	1.38891	SHAPE	4	greencircle	green	circle	3	5	1	1.17384	SHORT	1	1	CONGRUENT	SWITCH	247.40839	249.60918	247.62346
250.61841	1.19144999999997	250.61841	251.80986	253.812	1.19144999999997	1.56686999999997	COLOR	3	redcircle	red	circle	4	28	2	0.37542	LONG	2	1	INCONGRUENT	SWITCH	250.61841	253.812	251.80986
254.82137	0.198550000000012	254.82137	255.01992	257.02211	0.198550000000012	0.874480000000012	C	1	greencircle	green	circle	3	5	1	0.67593	SHORT	1	1	CONGRUENT	NOSWITCH	254.82137	257.02211	255.01992
258.01493	0.198570000000018	258.01493	258.2135	260.21569	0.198570000000018	1.17677000000002	SHAPE	4	greentriangle	green	triangle	1	28	2	0.9782	SHORT	1	1	INCONGRUENT	SWITCH	258.01493	260.21569	258.2135
261.20845	0.215119999999956	261.20845	261.42357	263.40922	0.215119999999956	1.07268999999996	S	2	greentriangle	green	triangle	1	28	2	0.85757	SHORT	1	1	INCONGRUENT	NOSWITCH	261.20845	263.40922	261.42357
265.41135	1.20794999999998	265.41135	266.6193	268.62147	1.20794999999998	1.65227999999998	SHAPE	4	redtriangle	red	triangle	2	28	2	0.44433	LONG	2	1	CONGRUENT	NOSWITCH	265.41135	268.62147	266.6193
269.61432	0.198519999999974	269.61432	269.81284	271.81502	0.198519999999974	0.833719999999974	S	2	redtriangle	red	triangle	2	28	2	0.6352	SHORT	1	1	CONGRUENT	NOSWITCH	269.61432	271.81502	269.81284
273.81718	1.19139999999999	273.81718	275.00858	277.01072	1.19139999999999	1.61085999999999	SHAPE	4	redtriangle	red	triangle	2	28	2	0.41946	LONG	2	1	CONGRUENT	NOSWITCH	273.81718	277.01072	275.00858
278.0201	0.198679999999968	278.0201	278.21878	280.22081	0.198679999999968	0.684499999999967	COLOR	3	greencircle	green	circle	3	5	1	0.48582	SHORT	1	1	CONGRUENT	SWITCH	278.0201	280.22081	278.21878
281.21369	0.198489999999993	281.21369	281.41218	283.41437	0.198489999999993	1.14626999999999	C	1	redtriangle	red	triangle	2	28	2	0.94778	SHORT	1	1	CONGRUENT	NOSWITCH	281.21369	283.41437	281.41218
285.41656	0.198579999999993	285.41656	285.61514	287.61732	0.198579999999993	1.09779999999999	S	2	redtriangle	red	triangle	2	28	2	0.89922	SHORT	1	1	CONGRUENT	SWITCH	285.41656	287.61732	285.61514
289.61946	1.20799	289.61946	290.82745	292.81306	1.20799	2.34047	SHAPE	4	redtriangle	red	triangle	2	28	2	1.13248	LONG	2	1	CONGRUENT	NOSWITCH	289.61946	292.81306	290.82745
295.82456	0.182009999999991	295.82456	296.00657	298.02537	0.182009999999991	0.724539999999991	S	2	redcircle	red	circle	4	5	1	0.54253	SHORT	1	1	INCONGRUENT	NOSWITCH	295.82456	298.02537	296.00657
299.0181	0.198559999999986	299.0181	299.21666	301.21884	0.198559999999986	0.779329999999986	SHAPE	4	greencircle	green	circle	3	5	1	0.58077	SHORT	1	1	CONGRUENT	NOSWITCH	299.0181	301.21884	299.21666
303.22102	1.19139999999999	303.22102	304.41242	306.41455	1.19139999999999	1.57819999999999	S	2	greencircle	green	circle	3	5	1	0.3868	LONG	2	1	CONGRUENT	NOSWITCH	303.22102	306.41455	304.41242
308.41676	0.198530000000005	308.41676	308.61529	310.61748	0.198530000000005	0.712010000000005	SHAPE	4	redcircle	red	circle	4	5	1	0.51348	SHORT	1	1	INCONGRUENT	NOSWITCH	308.41676	310.61748	308.61529
311.61025	0.215170000000001	311.61025	311.82542	313.81102	0.215170000000001	0.810010000000001	S	2	greentriangle	green	triangle	1	28	2	0.59484	SHORT	1	1	INCONGRUENT	NOSWITCH	311.61025	313.81102	311.82542
314.82043	1.19136000000003	314.82043	316.01179	318.01388	1.19136000000003	1.49952000000003	SHAPE	4	greentriangle	green	triangle	1	28	2	0.30816	LONG	2	1	INCONGRUENT	NOSWITCH	314.82043	318.01388	316.01179
320.01613	0.198560000000043	320.01613	320.21469	322.21684	0.198560000000043	0.781850000000043	S	2	greencircle	green	circle	3	5	1	0.58329	SHORT	1	1	CONGRUENT	NOSWITCH	320.01613	322.21684	320.21469
323.20967	0.215129999999988	323.20967	323.4248	325.41042	0.215129999999988	0.756879999999988	SHAPE	4	greentriangle	green	triangle	1	28	2	0.54175	SHORT	1	1	INCONGRUENT	NOSWITCH	323.20967	325.41042	323.4248
327.41258	1.20789000000002	327.41258	328.62047	330.60618	1.20789000000002	1.71777000000002	S	2	greencircle	green	circle	3	5	1	0.50988	LONG	2	1	CONGRUENT	NOSWITCH	327.41258	330.60618	328.62047
331.61546	1.19141000000002	331.61546	332.80687	334.82558	1.19141000000002	1.63799000000002	SHAPE	4	greencircle	green	circle	3	5	1	0.44658	LONG	2	1	CONGRUENT	NOSWITCH	331.61546	334.82558	332.80687
336.81122	0.19852000000003	336.81122	337.00974	339.01188	0.19852000000003	0.99705000000003	S	2	redtriangle	red	triangle	2	28	2	0.79853	SHORT	1	1	CONGRUENT	NOSWITCH	336.81122	339.01188	337.00974
340.0047	0.19862999999998	340.0047	340.20333	342.22203	0.19862999999998	0.92894999999998	SHAPE	4	greentriangle	green	triangle	1	28	2	0.73032	SHORT	1	1	INCONGRUENT	NOSWITCH	340.0047	342.22203	340.20333
344.22419	1.19132999999999	344.22419	345.41552	347.41776	1.19132999999999	1.51316999999999	S	2	redcircle	red	circle	4	5	1	0.32184	LONG	2	1	INCONGRUENT	NOSWITCH	344.22419	347.41776	345.41552
348.41059	0.198509999999999	348.41059	348.6091	350.61134	0.198509999999999	1.17813	COLOR	3	redcircle	red	circle	4	28	2	0.97962	SHORT	1	1	INCONGRUENT	SWITCH	348.41059	350.61134	348.6091
351.60406	1.20794999999998	351.60406	352.81201	354.81419	1.20794999999998	1.48814999999998	C	1	greencircle	green	circle	3	5	1	0.2802	LONG	2	1	CONGRUENT	NOSWITCH	351.60406	354.81419	352.81201
356.81636	1.19139000000001	356.81636	358.00775	360.00991	1.19139000000001	1.58340000000001	COLOR	3	greentriangle	green	triangle	1	5	1	0.39201	LONG	2	1	INCONGRUENT	NOSWITCH	356.81636	360.00991	358.00775
361.00275	1.20792	361.00275	362.21067	364.21281	1.20792	1.84447	C	1	redcircle	red	circle	4	28	2	0.63655	LONG	2	1	INCONGRUENT	NOSWITCH	361.00275	364.21281	362.21067
365.20562	0.215149999999994	365.20562	365.42077	367.40638	0.215149999999994	1.40101999999999	COLOR	3	redcircle	red	circle	4	28	2	1.18587	SHORT	1	1	INCONGRUENT	NOSWITCH	365.20562	367.40638	365.42077
368.41569	0.198660000000018	368.41569	368.61435	370.61648	0.198660000000018	0.631050000000018	C	1	greencircle	green	circle	3	5	1	0.43239	SHORT	1	1	CONGRUENT	NOSWITCH	368.41569	370.61648	368.61435
371.60931	0.21508	371.60931	371.82439	373.82657	0.21508	0.64578	COLOR	3	redcircle	red	circle	4	28	2	0.4307	SHORT	1	1	INCONGRUENT	NOSWITCH	371.60931	373.82657	371.82439
374.81936	0.198589999999967	374.81936	375.01795	377.00357	0.198589999999967	1.27309999999997	C	1	redtriangle	red	triangle	2	28	2	1.07451	SHORT	1	1	CONGRUENT	NOSWITCH	374.81936	377.00357	375.01795
378.013	0.198490000000049	378.013	378.21149	380.21369	0.198490000000049	0.700990000000049	S	2	greentriangle	green	triangle	1	5	1	0.5025	SHORT	1	0	INCONGRUENT	SWITCH	378.013	380.21369	378.21149
381.20657	1.20785000000001	381.20657	382.41442	384.41654	1.20785000000001	1.72208000000001	SHAPE	4	greencircle	green	circle	3	5	1	0.51423	LONG	2	1	CONGRUENT	NOSWITCH	381.20657	384.41654	382.41442
385.40938	1.20796999999999	385.40938	386.61735	388.61949	1.20796999999999	1.69453999999999	S	2	redcircle	red	circle	4	5	1	0.48657	LONG	2	1	INCONGRUENT	NOSWITCH	385.40938	388.61949	386.61735
389.61231	0.198599999999999	389.61231	389.81091	391.8131	0.198599999999999	1.35509	COLOR	3	greentriangle	green	triangle	1	28	2	1.15649	SHORT	1	0	INCONGRUENT	SWITCH	389.61231	391.8131	389.81091
393.81516	0.198610000000031	393.81516	394.01377	396.01591	0.198610000000031	1.01286000000003	C	1	greentriangle	green	triangle	1	5	1	0.81425	SHORT	1	1	INCONGRUENT	NOSWITCH	393.81516	396.01591	394.01377
397.00876	1.20794000000001	397.00876	398.2167	400.21887	1.20794000000001	1.52758000000001	COLOR	3	redtriangle	red	triangle	2	28	2	0.31964	LONG	2	1	CONGRUENT	NOSWITCH	397.00876	400.21887	398.2167
