onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
51.60782	1.21027	51.60782	52.81809	54.82419	1.21027	1.90029	C	1	redtriangle	red	triangle	2	5	1	0.69002	LONG	2	1	INCONGRUENT	NOSWITCH	51.60782	54.82419	52.81809
56.81372	1.21021	56.81372	58.02393	60.01351	1.21021	1.69847	F	0	redtriangle	red	triangle	2	28	2	0.48826	LONG	2	0	INCONGRUENT	SWITCH	56.81372	60.01351	58.02393
61.02482	1.19365000000001	61.02482	62.21847	64.22461	1.19365000000001	1.67091000000001	FORMA	0	redtriangle	red	triangle	2	5	1	0.47726	LONG	2	0	INCONGRUENT	SWITCH	61.02482	64.22461	62.21847
65.21936	1.19374000000001	65.21936	66.4131	68.41911	1.19374000000001	2.00087000000001	F	0	redcircle	red	circle	4	28	2	0.80713	LONG	2	0	CONGRUENT	SWITCH	65.21936	68.41911	66.4131
70.40859	0.215639999999993	70.40859	70.62423	72.6137	0.215639999999993	1.92651999999999	COLOR	3	greentriangle	green	triangle	1	5	1	1.71088	SHORT	1	0	CONGRUENT	SWITCH	70.40859	72.6137	70.62423
73.62498	1.19379000000001	73.62498	74.81877	76.80823	1.19379000000001	2.51870000000001	F	0	greencircle	green	circle	3	28	2	1.32491	LONG	2	0	INCONGRUENT	SWITCH	73.62498	76.80823	74.81877
78.81431	0.215509999999995	78.81431	79.02982	81.0193	0.215509999999995	0.269699999999995	FORMA	0	redcircle	red	circle	4	5	1	0.05419	SHORT	1	1	CONGRUENT	SWITCH	78.81431	81.0193	79.02982
82.01405	0.199030000000008	82.01405	82.21308	84.21915	0.199030000000008	0.674640000000008	F	0	redtriangle	red	triangle	2	28	2	0.47561	SHORT	1	0	INCONGRUENT	SWITCH	82.01405	84.21915	82.21308
86.20865	0.215519999999998	86.20865	86.42417	88.41369	0.215519999999998	2.06879	FORMA	0	greencircle	green	circle	3	28	2	1.85327	SHORT	1	0	INCONGRUENT	SWITCH	86.20865	88.41369	86.42417
91.41449	0.215549999999993	91.41449	91.63004	93.63613	0.215549999999993	0.215549999999993	COLOR	3	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	91.41449	93.63613	91.63004
94.61432	1.21029	94.61432	95.82461	97.81407	1.21029	1.67362	F	0	redcircle	red	circle	4	28	2	0.46333	LONG	2	0	CONGRUENT	SWITCH	94.61432	97.81407	95.82461
100.81489	0.198920000000001	100.81489	101.01381	103.01996	0.198920000000001	0.198920000000001	FORMA	0	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	100.81489	103.01996	101.01381
104.01467	1.21033	104.01467	105.225	107.21449	1.21033	1.84111	COLOR	3	greentriangle	green	triangle	1	28	2	0.63078	LONG	2	1	CONGRUENT	SWITCH	104.01467	107.21449	105.225
109.22053	0.198930000000004	109.22053	109.41946	111.40905	0.198930000000004	0.712010000000004	C	1	redtriangle	red	triangle	2	28	2	0.51308	SHORT	1	0	INCONGRUENT	NOSWITCH	109.22053	111.40905	109.41946
113.41511	1.21032	113.41511	114.62543	116.63146	1.21032	1.21032	COLOR	3	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	113.41511	116.63146	114.62543
117.62621	0.182400000000001	117.62621	117.80861	119.83124	0.182400000000001	0.182400000000001	C	1	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	117.62621	119.83124	117.80861
121.82073	0.198949999999996	121.82073	122.01968	124.02576	0.198949999999996	0.198949999999996	F	0	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	121.82073	124.02576	122.01968
126.01534	1.21025	126.01534	127.22559	129.21507	1.21025	2.09714	FORMA	0	greentriangle	green	triangle	1	5	1	0.88689	LONG	2	0	CONGRUENT	SWITCH	126.01534	129.21507	127.22559
130.20981	1.21027999999998	130.20981	131.42009	133.40966	1.21027999999998	2.24041999999998	C	1	redtriangle	red	triangle	2	28	2	1.03014	LONG	2	0	INCONGRUENT	SWITCH	130.20981	133.40966	131.42009
135.41574	0.198859999999996	135.41574	135.6146	137.62067	0.198859999999996	0.819059999999996	COLOR	3	greentriangle	green	triangle	1	28	2	0.6202	SHORT	1	1	CONGRUENT	NOSWITCH	135.41574	137.62067	135.6146
140.60499	1.21028000000001	140.60499	141.81527	143.82131	1.21028000000001	1.78162000000001	C	1	redcircle	red	circle	4	28	2	0.57134	LONG	2	0	CONGRUENT	NOSWITCH	140.60499	143.82131	141.81527
144.81608	0.198939999999993	144.81608	145.01502	147.02115	0.198939999999993	0.808939999999993	COLOR	3	greencircle	green	circle	3	28	2	0.61	SHORT	1	1	INCONGRUENT	NOSWITCH	144.81608	147.02115	145.01502
149.01061	1.21032	149.01061	150.22093	152.21043	1.21032	2.3235	C	1	greentriangle	green	triangle	1	28	2	1.11318	LONG	2	1	CONGRUENT	NOSWITCH	149.01061	152.21043	150.22093
154.21653	1.21024	154.21653	155.42677	157.43288	1.21024	1.21024	FORMA	0	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	INCONGRUENT	SWITCH	154.21653	157.43288	155.42677
158.42768	1.19368	158.42768	159.62136	161.62746	1.19368	1.19368	F	0	greentriangle	green	triangle	1	n/a	0	n/a	LONG	2	0	CONGRUENT	SWITCH	158.42768	161.62746	159.62136
162.62215	0.198970000000003	162.62215	162.82112	164.81057	0.198970000000003	1.47305	FORMA	0	redcircle	red	circle	4	28	2	1.27408	SHORT	1	0	CONGRUENT	SWITCH	162.62215	164.81057	162.82112
165.82191	0.198999999999984	165.82191	166.02091	168.01041	0.198999999999984	1.93126999999998	F	0	greencircle	green	circle	3	5	1	1.73227	SHORT	1	0	INCONGRUENT	SWITCH	165.82191	168.01041	166.02091
169.02171	1.19372999999999	169.02171	170.21544	172.22156	1.19372999999999	2.75275999999999	C	1	greencircle	green	circle	3	28	2	1.55903	LONG	2	1	INCONGRUENT	SWITCH	169.02171	172.22156	170.21544
174.21105	0.215550000000007	174.21105	174.4266	176.43263	0.215550000000007	0.215550000000007	COLOR	3	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	174.21105	176.43263	174.4266
178.42215	1.19367000000003	178.42215	179.61582	181.62195	1.19367000000003	3.03252000000003	C	1	redcircle	red	circle	4	28	2	1.83885	LONG	2	0	CONGRUENT	NOSWITCH	178.42215	181.62195	179.61582
183.61147	1.21021999999999	183.61147	184.82169	186.81122	1.21021999999999	1.59285999999999	COLOR	3	greentriangle	green	triangle	1	28	2	0.38264	LONG	2	1	CONGRUENT	NOSWITCH	183.61147	186.81122	184.82169
189.81206	1.21028999999999	189.81206	191.02235	193.01179	1.21028999999999	1.95733999999999	C	1	redtriangle	red	triangle	2	28	2	0.74705	LONG	2	0	INCONGRUENT	NOSWITCH	189.81206	193.01179	191.02235
194.02314	1.19376	194.02314	195.2169	197.23952	1.19376	1.19376	COLOR	3	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	194.02314	197.23952	195.2169
199.2124	0.215599999999995	199.2124	199.428	201.43409	0.215599999999995	0.215599999999995	C	1	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	199.2124	201.43409	199.428
203.4236	1.19365000000002	203.4236	204.61725	206.62333	1.19365000000002	3.10277000000002	FORMA	0	greentriangle	green	triangle	1	28	2	1.90912	LONG	2	1	CONGRUENT	SWITCH	203.4236	206.62333	204.61725
208.61287	0.199020000000019	208.61287	208.81189	210.81794	0.199020000000019	0.887980000000019	F	0	greentriangle	green	triangle	1	28	2	0.68896	SHORT	1	1	CONGRUENT	SWITCH	208.61287	210.81794	208.81189
211.81269	1.21025	211.81269	213.02294	215.01248	1.21025	1.90237	C	1	greencircle	green	circle	3	28	2	0.69212	LONG	2	1	INCONGRUENT	SWITCH	211.81269	215.01248	213.02294
216.02381	1.19361000000001	216.02381	217.21742	219.22359	1.19361000000001	2.41105000000001	COLOR	3	greencircle	green	circle	3	28	2	1.21744	LONG	2	1	INCONGRUENT	NOSWITCH	216.02381	219.22359	217.21742
220.2183	1.19371000000001	220.2183	221.41201	223.41812	1.19371000000001	1.20064000000001	C	1	greentriangle	green	triangle	1	5	1	0.00693	LONG	2	0	CONGRUENT	NOSWITCH	220.2183	223.41812	221.41201
225.40773	0.215400000000017	225.40773	225.62313	227.61264	0.215400000000017	0.833980000000017	COLOR	3	greentriangle	green	triangle	1	28	2	0.61858	SHORT	1	1	CONGRUENT	NOSWITCH	225.40773	227.61264	225.62313
229.61869	0.199000000000012	229.61869	229.81769	231.80731	0.199000000000012	1.12275000000001	C	1	redtriangle	red	triangle	2	5	1	0.92375	SHORT	1	1	INCONGRUENT	NOSWITCH	229.61869	231.80731	229.81769
232.81844	0.19901999999999	232.81844	233.01746	235.02356	0.19901999999999	0.19901999999999	COLOR	3	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	232.81844	235.02356	233.01746
236.01824	1.21034	236.01824	237.22858	239.23464	1.21034	1.21034	C	1	redtriangle	red	triangle	2	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	236.01824	239.23464	237.22858
240.21278	1.21030999999999	240.21278	241.42309	243.42917	1.21030999999999	1.21030999999999	COLOR	3	redcircle	red	circle	4	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	240.21278	243.42917	241.42309
247.42475	0.198990000000009	247.42475	247.62374	249.62978	0.198990000000009	0.198990000000009	FORMA	0	greencircle	green	circle	3	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	247.42475	249.62978	247.62374
250.62458	1.19370999999998	250.62458	251.81829	253.8078	1.19370999999998	1.20067999999998	COLOR	3	redcircle	red	circle	4	28	2	0.00697	LONG	2	0	CONGRUENT	SWITCH	250.62458	253.8078	251.81829
254.81908	0.19896	254.81908	255.01804	257.02409	0.19896	0.19896	C	1	greencircle	green	circle	3	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	254.81908	257.02409	255.01804
258.01888	0.198929999999962	258.01888	258.21781	260.20733	0.198929999999962	0.500259999999962	FORMA	0	greentriangle	green	triangle	1	28	2	0.30133	SHORT	1	1	CONGRUENT	SWITCH	258.01888	260.20733	258.21781
261.21872	0.198839999999961	261.21872	261.41756	263.40712	0.198839999999961	1.78016999999996	F	0	greentriangle	green	triangle	1	28	2	1.58133	SHORT	1	1	CONGRUENT	SWITCH	261.21872	263.40712	261.41756
265.4132	1.21027999999995	265.4132	266.62348	268.61298	1.21027999999995	2.00334999999995	FORMA	0	redtriangle	red	triangle	2	5	1	0.79307	LONG	2	0	INCONGRUENT	SWITCH	265.4132	268.61298	266.62348
269.62435	0.198970000000031	269.62435	269.82332	271.81285	0.198970000000031	0.823740000000031	F	0	redtriangle	red	triangle	2	5	1	0.62477	SHORT	1	0	INCONGRUENT	SWITCH	269.62435	271.81285	269.82332
273.81889	1.19376	273.81889	275.01265	277.03536	1.19376	1.19376	FORMA	0	redtriangle	red	triangle	2	n/a	0	n/a	LONG	2	0	INCONGRUENT	SWITCH	273.81889	277.03536	275.01265
278.01353	0.198779999999999	278.01353	278.21231	280.21842	0.198779999999999	1.06096	COLOR	3	greencircle	green	circle	3	28	2	0.86218	SHORT	1	1	INCONGRUENT	SWITCH	278.01353	280.21842	278.21231
281.21319	0.198950000000025	281.21319	281.41214	283.41822	0.198950000000025	1.41250000000002	C	1	redtriangle	red	triangle	2	28	2	1.21355	SHORT	1	0	INCONGRUENT	NOSWITCH	281.21319	283.41822	281.41214
285.40778	0.215460000000007	285.40778	285.62324	287.61273	0.215460000000007	0.854750000000007	F	0	redtriangle	red	triangle	2	28	2	0.63929	SHORT	1	0	INCONGRUENT	SWITCH	285.40778	287.61273	285.62324
289.61881	1.19386000000003	289.61881	290.81267	292.8187	1.19386000000003	1.19695000000003	FORMA	0	redtriangle	red	triangle	2	28	2	0.00309	LONG	2	0	INCONGRUENT	SWITCH	289.61881	292.8187	290.81267
295.81952	0.198910000000012	295.81952	296.01843	298.00794	0.198910000000012	0.783930000000012	F	0	redcircle	red	circle	4	28	2	0.58502	SHORT	1	0	CONGRUENT	SWITCH	295.81952	298.00794	296.01843
299.01922	0.198929999999962	299.01922	299.21815	301.22431	0.198929999999962	0.198929999999962	FORMA	0	greencircle	green	circle	3	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	299.01922	301.22431	299.21815
303.21382	1.21028999999999	303.21382	304.42411	306.43012	1.21028999999999	1.21028999999999	F	0	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	INCONGRUENT	SWITCH	303.21382	306.43012	304.42411
308.4196	0.199000000000012	308.4196	308.6186	310.62472	0.199000000000012	0.488030000000012	FORMA	0	redcircle	red	circle	4	28	2	0.28903	SHORT	1	0	CONGRUENT	SWITCH	308.4196	310.62472	308.6186
311.61953	0.198899999999981	311.61953	311.81843	313.84108	0.198899999999981	0.198899999999981	F	0	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	311.61953	313.84108	311.81843
314.81919	1.19373999999999	314.81919	316.01293	318.01897	1.19373999999999	1.80009999999999	FORMA	0	greentriangle	green	triangle	1	5	1	0.60636	LONG	2	0	CONGRUENT	SWITCH	314.81919	318.01897	316.01293
320.0085	0.198979999999949	320.0085	320.20748	322.21368	0.198979999999949	0.943919999999949	F	0	greencircle	green	circle	3	5	1	0.74494	SHORT	1	0	INCONGRUENT	SWITCH	320.0085	322.21368	320.20748
323.22483	0.198980000000006	323.22483	323.42381	325.41331	0.198980000000006	1.55468000000001	FORMA	0	greentriangle	green	triangle	1	5	1	1.3557	SHORT	1	0	CONGRUENT	SWITCH	323.22483	325.41331	323.42381
327.41939	1.19374999999997	327.41939	328.61314	330.6192	1.19374999999997	2.65937999999997	F	0	greencircle	green	circle	3	5	1	1.46563	LONG	2	0	INCONGRUENT	SWITCH	327.41939	330.6192	328.61314
331.61394	1.21026999999998	331.61394	332.82421	334.81377	1.21026999999998	2.20187999999998	FORMA	0	greencircle	green	circle	3	28	2	0.99161	LONG	2	0	INCONGRUENT	SWITCH	331.61394	334.81377	332.82421
336.81987	0.198939999999993	336.81987	337.01881	339.02481	0.198939999999993	0.198939999999993	F	0	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	336.81987	339.02481	337.01881
340.01959	0.199000000000012	340.01959	340.21859	342.20806	0.199000000000012	1.53390000000001	FORMA	0	greentriangle	green	triangle	1	28	2	1.3349	SHORT	1	1	CONGRUENT	SWITCH	340.01959	342.20806	340.21859
344.21416	1.21030000000002	344.21416	345.42446	347.41398	1.21030000000002	1.21743000000002	F	0	redcircle	red	circle	4	28	2	0.00713	LONG	2	0	CONGRUENT	SWITCH	344.21416	347.41398	345.42446
348.40867	0.215530000000001	348.40867	348.6242	350.61372	0.215530000000001	2.12444	COLOR	3	redcircle	red	circle	4	5	1	1.90891	SHORT	1	1	CONGRUENT	SWITCH	348.40867	350.61372	348.6242
351.60847	1.21037000000001	351.60847	352.81884	354.8249	1.21037000000001	1.21037000000001	C	1	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	351.60847	354.8249	352.81884
356.8144	1.21017000000001	356.8144	358.02457	360.01416	1.21017000000001	1.96775	COLOR	3	greentriangle	green	triangle	1	28	2	0.75758	LONG	2	1	CONGRUENT	NOSWITCH	356.8144	360.01416	358.02457
361.0089	1.21020000000004	361.0089	362.2191	364.22519	1.21020000000004	2.08547000000004	C	1	redcircle	red	circle	4	5	1	0.87527	LONG	2	1	CONGRUENT	NOSWITCH	361.0089	364.22519	362.2191
365.21994	0.199029999999993	365.21994	365.41897	367.4084	0.199029999999993	1.09912999999999	COLOR	3	redcircle	red	circle	4	28	2	0.9001	SHORT	1	0	CONGRUENT	NOSWITCH	365.21994	367.4084	365.41897
368.41977	0.19896	368.41977	368.61873	370.62477	0.19896	0.81667	C	1	greencircle	green	circle	3	5	1	0.61771	SHORT	1	0	INCONGRUENT	NOSWITCH	368.41977	370.62477	368.61873
371.6197	0.198939999999993	371.6197	371.81864	373.8081	0.198939999999993	0.884769999999993	COLOR	3	redcircle	red	circle	4	28	2	0.68583	SHORT	1	0	CONGRUENT	NOSWITCH	371.6197	373.8081	371.81864
374.81946	0.19880999999998	374.81946	375.01827	377.00776	0.19880999999998	0.86402999999998	C	1	redtriangle	red	triangle	2	5	1	0.66522	SHORT	1	1	INCONGRUENT	NOSWITCH	374.81946	377.00776	375.01827
378.01912	0.198950000000025	378.01912	378.21807	380.22415	0.198950000000025	0.198950000000025	F	0	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	378.01912	380.22415	378.21807
381.21889	1.19375000000002	381.21889	382.41264	384.4187	1.19375000000002	1.77504000000002	FORMA	0	greencircle	green	circle	3	28	2	0.58129	LONG	2	0	INCONGRUENT	SWITCH	381.21889	384.4187	382.41264
385.41348	1.21024	385.41348	386.62372	388.61323	1.21024	1.923	F	0	redcircle	red	circle	4	5	1	0.71276	LONG	2	1	CONGRUENT	SWITCH	385.41348	388.61323	386.62372
389.62472	0.198859999999968	389.62472	389.82358	391.82966	0.198859999999968	0.198859999999968	COLOR	3	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	389.62472	391.82966	389.82358
393.81916	0.198890000000006	393.81916	394.01805	396.00758	0.198890000000006	2.14151000000001	C	1	greentriangle	green	triangle	1	28	2	1.94262	SHORT	1	1	CONGRUENT	NOSWITCH	393.81916	396.00758	394.01805
397.01893	1.19369999999998	397.01893	398.21263	400.21871	1.19369999999998	1.41292999999998	COLOR	3	redtriangle	red	triangle	2	5	1	0.21923	LONG	2	1	INCONGRUENT	NOSWITCH	397.01893	400.21871	398.21263
