onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
43.01901	0.198599999999999	43.01901	43.21761	45.20316	0.198599999999999	1.98528	SHAPE	4	redtriangle	red	triangle	2	5	1	1.78668	SHORT	1	1	CONGRUENT	SWITCH	41.01901	43.20316	41.21761
46.21252	0.198640000000005	46.21252	46.41116	48.42987	0.198640000000005	0.198640000000005	C	1	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	44.21252	46.42987	44.41116
49.40613	1.20795	49.40613	50.61408	52.61623	1.20795	2.62236	COLOR	3	redcircle	red	circle	4	5	1	1.41441	LONG	2	1	INCONGRUENT	NOSWITCH	47.40613	50.61623	48.61408
53.60904	1.20794	53.60904	54.81698	56.81908	1.20794	2.74628	C	1	redtriangle	red	triangle	2	5	1	1.53834	LONG	2	1	CONGRUENT	NOSWITCH	51.60904	54.81908	52.81698
58.82129	1.19136	58.82129	60.01265	62.01483	1.19136	3.15787	S	2	redtriangle	red	triangle	2	5	1	1.96651	LONG	2	1	CONGRUENT	SWITCH	56.82129	60.01483	58.01265
63.00758	1.20801	63.00758	64.21559	66.21772	1.20801	1.78155	SHAPE	4	redtriangle	red	triangle	2	5	1	0.57354	LONG	2	1	CONGRUENT	NOSWITCH	61.00758	64.21772	62.21559
67.21055	1.19141	67.21055	68.40196	70.42065	1.19141	2.41192	S	2	redcircle	red	circle	4	28	2	1.22051	LONG	2	1	INCONGRUENT	NOSWITCH	65.21055	68.42065	66.40196
72.40627	0.215139999999991	72.40627	72.62141	74.60703	0.215139999999991	1.42132999999999	COLOR	3	greentriangle	green	triangle	1	28	2	1.20619	SHORT	1	1	INCONGRUENT	SWITCH	70.40627	72.60703	70.62141
75.61638	1.19138	75.61638	76.80776	78.80992	1.19138	2.2348	S	2	greencircle	green	circle	3	28	2	1.04342	LONG	2	1	CONGRUENT	SWITCH	73.61638	76.80992	74.80776
80.81211	0.198569999999989	80.81211	81.01068	83.01283	0.198569999999989	1.88969999999999	SHAPE	4	redcircle	red	circle	4	28	2	1.69113	SHORT	1	1	INCONGRUENT	NOSWITCH	78.81211	81.01283	79.01068
84.02221	0.181989999999999	84.02221	84.2042	86.22294	0.181989999999999	0.181989999999999	S	2	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	82.02221	84.22294	82.2042
88.2085	0.215140000000005	88.2085	88.42364	90.40931	0.215140000000005	1.83824000000001	SHAPE	4	greencircle	green	circle	3	28	2	1.6231	SHORT	1	1	CONGRUENT	NOSWITCH	86.2085	88.40931	86.42364
93.42082	0.182009999999991	93.42082	93.60283	95.60496	0.182009999999991	1.08660999999999	COLOR	3	redtriangle	red	triangle	2	5	1	0.9046	SHORT	1	1	CONGRUENT	SWITCH	91.42082	93.60496	91.60283
96.61438	1.19141	96.61438	97.80579	99.80792	1.19141	2.80076	S	2	redcircle	red	circle	4	28	2	1.60935	LONG	2	1	INCONGRUENT	SWITCH	94.61438	97.80792	95.80579
102.81944	0.198589999999996	102.81944	103.01803	105.02014	0.198589999999996	1.90626	SHAPE	4	redtriangle	red	triangle	2	5	1	1.70767	SHORT	1	1	CONGRUENT	NOSWITCH	100.81944	103.02014	101.01803
106.01309	1.19129	106.01309	107.20438	109.22313	1.19129	1.85921	COLOR	3	greentriangle	green	triangle	1	28	2	0.66792	LONG	2	1	INCONGRUENT	SWITCH	104.01309	107.22313	105.20438
111.22528	0.182010000000005	111.22528	111.40729	113.40948	0.182010000000005	1.69135000000001	C	1	redtriangle	red	triangle	2	5	1	1.50934	SHORT	1	1	CONGRUENT	NOSWITCH	109.22528	111.40948	109.40729
115.41164	1.19138	115.41164	116.60302	118.62172	1.19138	2.88499	COLOR	3	greencircle	green	circle	3	28	2	1.69361	LONG	2	1	CONGRUENT	NOSWITCH	113.41164	116.62172	114.60302
119.61453	0.198589999999996	119.61453	119.81312	121.83183	0.198589999999996	0.198589999999996	C	1	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	117.61453	119.83183	117.81312
123.81743	0.198599999999999	123.81743	124.01603	126.0182	0.198599999999999	1.44809	S	2	redcircle	red	circle	4	28	2	1.24949	SHORT	1	1	INCONGRUENT	SWITCH	121.81743	124.0182	122.01603
128.0203	1.19139	128.0203	129.21169	131.2139	1.19139	2.45445	SHAPE	4	greentriangle	green	triangle	1	5	1	1.26306	LONG	2	1	INCONGRUENT	NOSWITCH	126.0203	129.2139	127.21169
132.22329	1.19135	132.22329	133.41464	135.41681	1.19135	2.16635	C	1	redtriangle	red	triangle	2	5	1	0.975	LONG	2	1	CONGRUENT	SWITCH	130.22329	133.41681	131.41464
137.41901	0.198540000000008	137.41901	137.61755	139.61969	0.198540000000008	1.20282000000001	COLOR	3	greentriangle	green	triangle	1	28	2	1.00428	SHORT	1	1	INCONGRUENT	NOSWITCH	135.41901	137.61969	135.61755
142.61472	1.19137999999998	142.61472	143.8061	145.80831	1.19137999999998	1.62537999999998	C	1	redcircle	red	circle	4	5	1	0.434	LONG	2	1	INCONGRUENT	NOSWITCH	140.61472	143.80831	141.8061
146.81762	0.198579999999993	146.81762	147.0162	149.01836	0.198579999999993	0.198579999999993	COLOR	3	greencircle	green	circle	3	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	144.81762	147.01836	145.0162
151.02052	1.19135	151.02052	152.21187	154.21412	1.19135	2.09551	C	1	greentriangle	green	triangle	1	28	2	0.90416	LONG	2	1	INCONGRUENT	NOSWITCH	149.02052	152.21412	150.21187
156.21632	1.20785000000001	156.21632	157.42417	159.4263	1.20785000000001	2.27433000000001	SHAPE	4	greencircle	green	circle	3	28	2	1.06648	LONG	2	1	CONGRUENT	SWITCH	154.21632	157.4263	155.42417
160.41912	1.20796000000001	160.41912	161.62708	163.62922	1.20796000000001	1.20796000000001	S	2	greentriangle	green	triangle	1	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	158.41912	161.62922	159.62708
164.62204	0.182050000000004	164.62204	164.80409	166.82277	0.182050000000004	1.90614	SHAPE	4	redcircle	red	circle	4	28	2	1.72409	SHORT	1	1	INCONGRUENT	NOSWITCH	162.62204	164.82277	162.80409
167.81563	0.198569999999989	167.81563	168.0142	170.03294	0.198569999999989	0.198569999999989	S	2	greencircle	green	circle	3	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	165.81563	168.03294	166.0142
171.00914	1.20791	171.00914	172.21705	174.21922	1.20791	1.86278	C	1	greencircle	green	circle	3	28	2	0.65487	LONG	2	1	CONGRUENT	SWITCH	169.00914	172.21922	170.21705
176.22142	0.182029999999997	176.22142	176.40345	178.42217	0.182029999999997	1.69341	COLOR	3	redcircle	red	circle	4	5	1	1.51138	SHORT	1	1	INCONGRUENT	NOSWITCH	174.22142	176.42217	174.40345
180.42433	1.19139000000001	180.42433	181.61572	183.61789	1.19139000000001	1.93081000000001	C	1	redcircle	red	circle	4	5	1	0.73942	LONG	2	1	INCONGRUENT	NOSWITCH	178.42433	181.61789	179.61572
185.62008	1.20792	185.62008	186.828	188.81362	1.20792	3.02301	COLOR	3	greentriangle	green	triangle	1	28	2	1.81509	LONG	2	1	INCONGRUENT	NOSWITCH	183.62008	186.81362	184.828
191.80861	1.20797000000002	191.80861	193.01658	195.01868	1.20797000000002	3.10586000000002	C	1	redtriangle	red	triangle	2	5	1	1.89789	LONG	2	1	CONGRUENT	NOSWITCH	189.80861	193.01868	191.01658
196.01149	1.19136999999998	196.01149	197.20286	199.20505	1.19136999999998	2.47182999999998	COLOR	3	greencircle	green	circle	3	28	2	1.28046	LONG	2	1	CONGRUENT	NOSWITCH	194.01149	197.20505	195.20286
201.20728	0.215059999999994	201.20728	201.42234	203.42453	0.215059999999994	0.215059999999994	C	1	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	199.20728	201.42453	199.42234
205.41013	1.20787999999999	205.41013	206.61801	208.62025	1.20787999999999	2.02712999999999	SHAPE	4	greentriangle	green	triangle	1	28	2	0.81925	LONG	2	0	INCONGRUENT	SWITCH	203.41013	206.62025	204.61801
210.62241	0.182140000000004	210.62241	210.80455	212.82314	0.182140000000004	1.11227	S	2	greentriangle	green	triangle	1	5	1	0.93013	SHORT	1	1	INCONGRUENT	NOSWITCH	208.62241	210.82314	208.80455
213.816	1.19129999999998	213.816	215.0073	217.00953	1.19129999999998	2.72792999999998	C	1	greencircle	green	circle	3	28	2	1.53663	LONG	2	1	CONGRUENT	SWITCH	211.816	215.00953	213.0073
218.01883	1.20797999999999	218.01883	219.22681	221.22897	1.20797999999999	1.20797999999999	COLOR	3	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	216.01883	219.22897	217.22681
222.22177	1.19138000000001	222.22177	223.41315	225.41536	1.19138000000001	2.69456000000001	C	1	greentriangle	green	triangle	1	28	2	1.50318	LONG	2	1	INCONGRUENT	NOSWITCH	220.22177	223.41536	221.41315
227.41754	0.198540000000008	227.41754	227.61608	229.61824	0.198540000000008	0.757990000000008	COLOR	3	greentriangle	green	triangle	1	28	2	0.55945	SHORT	1	1	INCONGRUENT	NOSWITCH	225.41754	227.61824	225.61608
231.62042	0.198520000000002	231.62042	231.81894	233.82113	0.198520000000002	0.198520000000002	C	1	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	229.62042	231.82113	229.81894
234.81392	0.198620000000005	234.81392	235.01254	237.03133	0.198620000000005	0.198620000000005	COLOR	3	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	232.81392	235.03133	233.01254
238.02405	1.19142000000002	238.02405	239.21547	241.2176	1.19142000000002	1.77632000000002	C	1	redtriangle	red	triangle	2	5	1	0.5849	LONG	2	1	CONGRUENT	NOSWITCH	236.02405	239.2176	237.21547
242.21044	1.20788999999999	242.21044	243.41833	245.42054	1.20788999999999	1.80739999999999	COLOR	3	redcircle	red	circle	4	5	1	0.59951	LONG	2	1	INCONGRUENT	NOSWITCH	240.21044	243.42054	241.41833
249.40832	0.215119999999985	249.40832	249.62344	251.60901	0.215119999999985	1.55103999999998	SHAPE	4	greencircle	green	circle	3	28	2	1.33592	SHORT	1	1	CONGRUENT	SWITCH	247.40832	249.60901	247.62344
252.61847	1.20783	252.61847	253.8263	255.81197	1.20783	1.56018	COLOR	3	redcircle	red	circle	4	5	1	0.35235	LONG	2	1	INCONGRUENT	SWITCH	250.61847	253.81197	251.8263
256.80477	0.215120000000013	256.80477	257.01989	259.02206	0.215120000000013	1.07734000000001	C	1	greencircle	green	circle	3	28	2	0.86222	SHORT	1	1	CONGRUENT	NOSWITCH	254.80477	257.02206	255.01989
260.01488	0.198570000000018	260.01488	260.21345	262.21556	0.198570000000018	1.75396000000002	SHAPE	4	greentriangle	green	triangle	1	5	1	1.55539	SHORT	1	1	INCONGRUENT	SWITCH	258.01488	260.21556	258.21345
263.20836	0.215149999999994	263.20836	263.42351	265.42569	0.215149999999994	1.17610999999999	S	2	greentriangle	green	triangle	1	5	1	0.96096	SHORT	1	1	INCONGRUENT	NOSWITCH	261.20836	263.42569	261.42351
267.41141	1.20783	267.41141	268.61924	270.62138	1.20783	1.94466	SHAPE	4	redtriangle	red	triangle	2	5	1	0.73683	LONG	2	1	CONGRUENT	NOSWITCH	265.41141	268.62138	266.61924
271.6142	0.198590000000024	271.6142	271.81279	273.81496	0.198590000000024	2.05438000000002	S	2	redtriangle	red	triangle	2	5	1	1.85579	SHORT	1	1	CONGRUENT	NOSWITCH	269.6142	271.81496	269.81279
275.81712	1.20796000000001	275.81712	277.02508	279.02718	1.20796000000001	1.20796000000001	SHAPE	4	redtriangle	red	triangle	2	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	273.81712	277.02718	275.02508
280.02005	0.198509999999999	280.02005	280.21856	282.20421	0.198509999999999	0.951629999999999	COLOR	3	greencircle	green	circle	3	28	2	0.75312	SHORT	1	1	CONGRUENT	SWITCH	278.02005	280.20421	278.21856
283.21361	0.198519999999974	283.21361	283.41213	285.41433	0.198519999999974	1.59820999999997	C	1	redtriangle	red	triangle	2	5	1	1.39969	SHORT	1	1	CONGRUENT	NOSWITCH	281.21361	283.41433	281.41213
287.41648	0.198599999999999	287.41648	287.61508	289.63377	0.198599999999999	0.198599999999999	S	2	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	SWITCH	285.41648	287.63377	285.61508
291.60282	1.20794999999998	291.60282	292.81077	294.81295	1.20794999999998	1.75216999999998	SHAPE	4	redtriangle	red	triangle	2	5	1	0.54422	LONG	2	1	CONGRUENT	NOSWITCH	289.60282	292.81295	290.81077
297.80796	0.215170000000001	297.80796	298.02313	300.00872	0.215170000000001	1.24861	S	2	redcircle	red	circle	4	28	2	1.03344	SHORT	1	1	INCONGRUENT	NOSWITCH	295.80796	298.00872	296.02313
301.01805	0.198550000000012	301.01805	301.2166	303.21878	0.198550000000012	1.51358000000001	SHAPE	4	greencircle	green	circle	3	28	2	1.31503	SHORT	1	1	CONGRUENT	NOSWITCH	299.01805	301.21878	299.2166
305.22095	1.19139999999999	305.22095	306.41235	308.43107	1.19139999999999	1.19139999999999	S	2	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	303.22095	306.43107	304.41235
310.41666	0.198530000000005	310.41666	310.61519	312.61742	0.198530000000005	1.33750000000001	SHAPE	4	redcircle	red	circle	4	28	2	1.13897	SHORT	1	1	INCONGRUENT	NOSWITCH	308.41666	310.61742	308.61519
313.6102	0.21508	313.6102	313.82528	315.81095	0.21508	1.89405	S	2	greentriangle	green	triangle	1	5	1	1.67897	SHORT	1	1	INCONGRUENT	NOSWITCH	311.6102	313.81095	311.82528
316.8203	1.19148000000001	316.8203	318.01178	320.03041	1.19148000000001	1.19148000000001	SHAPE	4	greentriangle	green	triangle	1	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	314.8203	318.03041	316.01178
322.01601	0.19853999999998	322.01601	322.21455	324.21676	0.19853999999998	1.83112999999998	S	2	greencircle	green	circle	3	28	2	1.63259	SHORT	1	1	CONGRUENT	NOSWITCH	320.01601	322.21676	320.21455
325.20962	0.215050000000019	325.20962	325.42467	327.42687	0.215050000000019	1.87604000000002	SHAPE	4	greentriangle	green	triangle	1	5	1	1.66099	SHORT	1	1	INCONGRUENT	NOSWITCH	323.20962	325.42687	323.42467
329.41246	1.19137999999998	329.41246	330.60384	332.6061	1.19137999999998	2.96813999999998	S	2	greencircle	green	circle	3	28	2	1.77676	LONG	2	1	CONGRUENT	NOSWITCH	327.41246	330.6061	328.60384
333.61542	1.20789000000002	333.61542	334.82331	336.82553	1.20789000000002	1.20789000000002	SHAPE	4	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	331.61542	334.82553	332.82331
338.8112	0.198480000000018	338.8112	339.00968	341.01184	0.198480000000018	0.977810000000018	S	2	redtriangle	red	triangle	2	5	1	0.77933	SHORT	1	1	CONGRUENT	NOSWITCH	336.8112	339.01184	337.00968
342.00463	0.198620000000005	342.00463	342.20325	344.2385	0.198620000000005	0.198620000000005	SHAPE	4	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	340.00463	342.2385	340.20325
346.20758	1.20787999999999	346.20758	347.41546	349.41769	1.20787999999999	2.02746999999999	S	2	redcircle	red	circle	4	28	2	0.81959	LONG	2	1	INCONGRUENT	NOSWITCH	344.20758	347.41769	345.41546
350.41053	0.198550000000012	350.41053	350.60908	352.61123	0.198550000000012	1.13195000000001	COLOR	3	redcircle	red	circle	4	5	1	0.9334	SHORT	1	1	INCONGRUENT	SWITCH	348.41053	350.61123	348.60908
353.62063	1.19133999999997	353.62063	354.81197	356.81413	1.19133999999997	1.51487999999997	C	1	greencircle	green	circle	3	28	2	0.32354	LONG	2	1	CONGRUENT	NOSWITCH	351.62063	354.81413	352.81197
358.81622	1.20798000000002	358.81622	360.0242	362.00985	1.20798000000002	2.13995000000002	COLOR	3	greentriangle	green	triangle	1	28	2	0.93197	LONG	2	1	INCONGRUENT	NOSWITCH	356.81622	360.00985	358.0242
363.0192	1.19144	363.0192	364.21064	366.2128	1.19144	1.98426	C	1	redcircle	red	circle	4	5	1	0.79282	LONG	2	1	INCONGRUENT	NOSWITCH	361.0192	364.2128	362.21064
367.20554	0.215180000000032	367.20554	367.42072	369.42288	0.215180000000032	0.215180000000032	COLOR	3	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	365.20554	367.42288	365.42072
370.41561	0.198579999999993	370.41561	370.61419	372.6164	0.198579999999993	0.204819999999993	C	1	greencircle	green	circle	3	5	1	0.00624	SHORT	1	0	CONGRUENT	NOSWITCH	368.41561	370.6164	368.61419
373.60925	0.215110000000038	373.60925	373.82436	375.8265	0.215110000000038	1.49080000000004	COLOR	3	redcircle	red	circle	4	5	1	1.27569	SHORT	1	1	INCONGRUENT	NOSWITCH	371.60925	373.8265	371.82436
376.81929	0.198559999999986	376.81929	377.01785	379.03658	0.198559999999986	0.198559999999986	C	1	redtriangle	red	triangle	2	n/a	0	n/a	SHORT	1	0	CONGRUENT	NOSWITCH	374.81929	377.03658	375.01785
380.01283	0.198599999999999	380.01283	380.21143	382.2136	0.198599999999999	1.94597	S	2	greentriangle	green	triangle	1	5	1	1.74737	SHORT	1	1	INCONGRUENT	SWITCH	378.01283	380.2136	378.21143
383.20639	1.20792999999998	383.20639	384.41432	386.41651	1.20792999999998	1.53087999999998	SHAPE	4	greencircle	green	circle	3	28	2	0.32295	LONG	2	1	CONGRUENT	NOSWITCH	381.20639	384.41651	382.41432
387.40938	1.20785000000001	387.40938	388.61723	390.61948	1.20785000000001	1.88983000000001	S	2	redcircle	red	circle	4	28	2	0.68198	LONG	2	1	INCONGRUENT	NOSWITCH	385.40938	388.61948	386.61723
391.61222	0.198540000000037	391.61222	391.81076	393.81306	0.198540000000037	1.64205000000004	COLOR	3	greentriangle	green	triangle	1	28	2	1.44351	SHORT	1	1	INCONGRUENT	SWITCH	389.61222	391.81306	389.81076
395.81512	0.198550000000012	395.81512	396.01367	398.0159	0.198550000000012	1.47722000000001	C	1	greentriangle	green	triangle	1	28	2	1.27867	SHORT	1	1	INCONGRUENT	NOSWITCH	393.81512	396.0159	394.01367
399.00869	1.20799	399.00869	400.21668	402.23532	1.20799	1.20799	COLOR	3	redtriangle	red	triangle	2	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	397.00869	400.23532	398.21668
