onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
247.4083	0.215100000000007	247.4083	247.6234	249.60905	0.215100000000007	1.38313000000001	FORMA	0	greencircle	green	circle	3	5	1	1.16803	SHORT	1	0	INCONGRUENT	SWITCH	247.4083	249.60905	247.6234
250.61835	1.19141999999999	250.61835	251.80977	253.81191	1.19141999999999	1.89537999999999	COLOR	3	redcircle	red	circle	4	28	2	0.70396	LONG	2	1	CONGRUENT	SWITCH	250.61835	253.81191	251.80977
254.80474	0.215039999999988	254.80474	255.01978	257.02202	0.215039999999988	1.78525999999999	C	1	greencircle	green	circle	3	5	1	1.57022	SHORT	1	1	INCONGRUENT	NOSWITCH	254.80474	257.02202	255.01978
258.01484	0.198550000000012	258.01484	258.21339	260.21554	0.198550000000012	1.41487000000001	FORMA	0	greentriangle	green	triangle	1	5	1	1.21632	SHORT	1	1	CONGRUENT	SWITCH	258.01484	260.21554	258.21339
261.20835	0.215120000000013	261.20835	261.42347	263.40912	0.215120000000013	1.24054000000001	F	0	greentriangle	green	triangle	1	5	1	1.02542	SHORT	1	1	CONGRUENT	SWITCH	261.20835	263.40912	261.42347
265.41133	1.19130999999999	265.41133	266.60264	268.62137	1.19130999999999	2.48273999999999	FORMA	0	redtriangle	red	triangle	2	5	1	1.29143	LONG	2	0	INCONGRUENT	SWITCH	265.41133	268.62137	266.60264
269.6142	0.198550000000012	269.6142	269.81275	271.81493	0.198550000000012	0.733350000000012	F	0	redtriangle	red	triangle	2	5	1	0.5348	SHORT	1	0	INCONGRUENT	SWITCH	269.6142	271.81493	269.81275
273.81706	1.20790999999997	273.81706	275.02497	277.01065	1.20790999999997	1.69270999999997	FORMA	0	redtriangle	red	triangle	2	5	1	0.4848	LONG	2	0	INCONGRUENT	SWITCH	273.81706	277.01065	275.02497
278.00349	0.215120000000013	278.00349	278.21861	280.22074	0.215120000000013	1.26192000000001	COLOR	3	greencircle	green	circle	3	5	1	1.0468	SHORT	1	1	INCONGRUENT	SWITCH	278.00349	280.22074	278.21861
281.21356	0.198530000000005	281.21356	281.41209	283.41428	0.198530000000005	1.62084000000001	C	1	redtriangle	red	triangle	2	28	2	1.42231	SHORT	1	1	INCONGRUENT	NOSWITCH	281.21356	283.41428	281.41209
285.41644	0.19853999999998	285.41644	285.61498	287.6172	0.19853999999998	1.55636999999998	F	0	redtriangle	red	triangle	2	5	1	1.35783	SHORT	1	0	INCONGRUENT	SWITCH	285.41644	287.6172	285.61498
289.61938	1.19135	289.61938	290.81073	292.81293	1.19135	1.98941	FORMA	0	redtriangle	red	triangle	2	5	1	0.79806	LONG	2	0	INCONGRUENT	SWITCH	289.61938	292.81293	290.81073
295.80788	0.21508	295.80788	296.02296	298.00866	0.21508	1.80455	F	0	redcircle	red	circle	4	5	1	1.58947	SHORT	1	0	CONGRUENT	SWITCH	295.80788	298.00866	296.02296
299.00146	0.215089999999975	299.00146	299.21655	301.21876	0.215089999999975	1.23262999999998	FORMA	0	greencircle	green	circle	3	5	1	1.01754	SHORT	1	0	INCONGRUENT	SWITCH	299.00146	301.21876	299.21655
303.22092	1.19150000000002	303.22092	304.41242	306.41445	1.19150000000002	2.52454000000002	F	0	greencircle	green	circle	3	5	1	1.33304	LONG	2	0	INCONGRUENT	SWITCH	303.22092	306.41445	304.41242
308.4166	0.198550000000012	308.4166	308.61515	310.61733	0.198550000000012	1.07261000000001	FORMA	0	redcircle	red	circle	4	5	1	0.87406	SHORT	1	0	CONGRUENT	SWITCH	308.4166	310.61733	308.61515
311.6102	0.215069999999969	311.6102	311.82527	313.81093	0.215069999999969	1.19101999999997	F	0	greentriangle	green	triangle	1	5	1	0.97595	SHORT	1	1	CONGRUENT	SWITCH	311.6102	313.81093	311.82527
314.80372	1.20792999999998	314.80372	316.01165	318.01384	1.20792999999998	1.77273999999998	FORMA	0	greentriangle	green	triangle	1	5	1	0.56481	LONG	2	1	CONGRUENT	SWITCH	314.80372	318.01384	316.01165
320.01597	0.198599999999999	320.01597	320.21457	322.21681	0.198599999999999	0.996789999999999	F	0	greencircle	green	circle	3	5	1	0.79819	SHORT	1	0	INCONGRUENT	SWITCH	320.01597	322.21681	320.21457
323.20951	0.198599999999999	323.20951	323.40811	325.41028	0.198599999999999	0.981569999999999	FORMA	0	greentriangle	green	triangle	1	5	1	0.78297	SHORT	1	1	CONGRUENT	SWITCH	323.20951	325.41028	323.40811
327.41245	1.20793000000003	327.41245	328.62038	330.62257	1.20793000000003	1.75948000000003	F	0	greencircle	green	circle	3	5	1	0.55155	LONG	2	0	INCONGRUENT	SWITCH	327.41245	330.62257	328.62038
331.61537	1.19136000000003	331.61537	332.80673	334.80896	1.19136000000003	1.86636000000003	FORMA	0	greencircle	green	circle	3	5	1	0.675	LONG	2	0	INCONGRUENT	SWITCH	331.61537	334.80896	332.80673
336.81103	0.198659999999961	336.81103	337.00969	339.0118	0.198659999999961	1.11428999999996	F	0	redtriangle	red	triangle	2	5	1	0.91563	SHORT	1	0	INCONGRUENT	SWITCH	336.81103	339.0118	337.00969
340.00461	0.215109999999981	340.00461	340.21972	342.20531	0.215109999999981	0.877139999999981	FORMA	0	greentriangle	green	triangle	1	5	1	0.66203	SHORT	1	1	CONGRUENT	SWITCH	340.00461	342.20531	340.21972
344.22407	1.19141000000002	344.22407	345.41548	347.41768	1.19141000000002	1.94105000000002	F	0	redcircle	red	circle	4	5	1	0.74964	LONG	2	0	CONGRUENT	SWITCH	344.22407	347.41768	345.41548
348.41046	0.198609999999974	348.41046	348.60907	350.6112	0.198609999999974	1.34035999999997	COLOR	3	redcircle	red	circle	4	28	2	1.14175	SHORT	1	1	CONGRUENT	SWITCH	348.41046	350.6112	348.60907
351.60396	1.20794000000001	351.60396	352.8119	354.81411	1.20794000000001	1.82416000000001	C	1	greencircle	green	circle	3	5	1	0.61622	LONG	2	1	INCONGRUENT	NOSWITCH	351.60396	354.81411	352.8119
356.81624	1.20794999999998	356.81624	358.02419	360.00986	1.20794999999998	1.82832999999998	COLOR	3	greentriangle	green	triangle	1	5	1	0.62038	LONG	2	1	CONGRUENT	NOSWITCH	356.81624	360.00986	358.02419
361.00266	1.20787999999999	361.00266	362.21054	364.21273	1.20787999999999	2.36457999999999	C	1	redcircle	red	circle	4	28	2	1.1567	LONG	2	1	CONGRUENT	NOSWITCH	361.00266	364.21273	362.21054
365.22204	0.19853999999998	365.22204	365.42058	367.42281	0.19853999999998	0.73333999999998	COLOR	3	redcircle	red	circle	4	28	2	0.5348	SHORT	1	1	CONGRUENT	NOSWITCH	365.22204	367.42281	365.42058
368.41562	0.198530000000005	368.41562	368.61415	370.61638	0.198530000000005	1.07467000000001	C	1	greencircle	green	circle	3	5	1	0.87614	SHORT	1	1	INCONGRUENT	NOSWITCH	368.41562	370.61638	368.61415
371.62571	0.198569999999961	371.62571	371.82428	373.8099	0.198569999999961	1.01528999999996	COLOR	3	redcircle	red	circle	4	28	2	0.81672	SHORT	1	1	CONGRUENT	NOSWITCH	371.62571	373.8099	371.82428
374.81931	0.19852000000003	374.81931	375.01783	377.01995	0.19852000000003	1.23508000000003	C	1	redtriangle	red	triangle	2	28	2	1.03656	SHORT	1	1	INCONGRUENT	NOSWITCH	374.81931	377.01995	375.01783
378.01282	0.198550000000012	378.01282	378.21137	380.21359	0.198550000000012	1.22342000000001	F	0	greentriangle	green	triangle	1	5	1	1.02487	SHORT	1	1	CONGRUENT	SWITCH	378.01282	380.21359	378.21137
381.20638	1.20790999999997	381.20638	382.41429	384.41652	1.20790999999997	1.77944999999997	FORMA	0	greencircle	green	circle	3	5	1	0.57154	LONG	2	0	INCONGRUENT	SWITCH	381.20638	384.41652	382.41429
385.40927	1.20794000000001	385.40927	386.61721	388.6194	1.20794000000001	2.04316000000001	F	0	redcircle	red	circle	4	5	1	0.83522	LONG	2	0	CONGRUENT	SWITCH	385.40927	388.6194	386.61721
389.61214	0.198679999999968	389.61214	389.81082	391.81291	0.198679999999968	1.21336999999997	COLOR	3	greentriangle	green	triangle	1	5	1	1.01469	SHORT	1	1	CONGRUENT	SWITCH	389.61214	391.81291	389.81082
393.81505	0.198620000000005	393.81505	394.01367	396.01585	0.198620000000005	1.14422000000001	C	1	greentriangle	green	triangle	1	5	1	0.9456	SHORT	1	1	CONGRUENT	NOSWITCH	393.81505	396.01585	394.01367
397.02516	1.19139999999999	397.02516	398.21656	400.21874	1.19139999999999	1.86146999999999	COLOR	3	redtriangle	red	triangle	2	28	2	0.67007	LONG	2	1	INCONGRUENT	NOSWITCH	397.02516	400.21874	398.21656
