onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_noTriggerAdjust
0.028981996334096	0.536974948665829	0.536974948665829	1	BALOON	5	ACCEPT	0	5	5	5	0.028981996334096
2.71489047817795	0.505065037822078	0.505065037822078	1	BALOON	5	ACCEPT	0	5	10	5	2.71489047817795
4.63794393462331	0.332011291376602	0.332011291376602	1	BALOON	5	ACCEPT	0	5	15	5	4.63794393462331
7.3403501296234	0.411612508376493	0.411612508376493	1	BALOON	28	CASHOUT	0	0	15	5	7.3403501296234
15.7295047715565	0.31445055944323	0.31445055944323	2	BALOON	5	ACCEPT	0	5	5	5	15.7295047715565
17.188459870601	0.32349836739877	0.32349836739877	2	BALOON	5	ACCEPT	0	5	10	5	17.188459870601
20.3218986876009	0.39005589639919	0.39005589639919	2	BALOON	5	ACCEPT	0	5	15	5	20.3218986876009
23.0408386416011	1.05911746639867	1.05911746639867	2	BALOON	28	CASHOUT	0	0	15	5	23.0408386416011
28.2135898416009	0.704365672399035	0.704365672399035	3	CONTROL	5	ACCEPT	1	0	0	0	28.2135898416009
30.7998952836456	0.367061110354371	0.367061110354371	3	CONTROL	5	ACCEPT	1	0	0	0	30.7998952836456
33.0547137716012	0.358240480398763	0.358240480398763	3	CONTROL	5	ACCEPT	1	0	0	0	33.0547137716012
42.4054314265791	0.719522404420786	0.719522404420786	4	BALOON	5	ACCEPT	0	5	5	5	42.4054314265791
46.1356924936235	0.373262057376451	0.373262057376451	4	BALOON	5	ACCEPT	0	5	10	5	46.1356924936235
48.224751959579	0.352203845421172	0.352203845421172	4	BALOON	5	ACCEPT	0	5	15	5	48.224751959579
51.3085118901781	1.04444456882175	1.04444456882175	4	BALOON	5	ACCEPT	0	5	20	5	51.3085118901781
54.4253342775787	0.57161970342122	0.57161970342122	4	BALOON	28	CASHOUT	0	0	20	5	54.4253342775787
60.8746650256012	0.604291111398652	0.604291111398652	5	CONTROL	5	ACCEPT	1	0	0	0	60.8746650256012
63.3284037641779	0.348551942822269	0.348551942822269	5	CONTROL	5	ACCEPT	1	0	0	0	63.3284037641779
66.1302227336009	0.256734178398801	0.256734178398801	5	CONTROL	5	ACCEPT	1	0	0	0	66.1302227336009
68.7497964805789	0.319160241420832	0.319160241420832	5	CONTROL	5	ACCEPT	1	0	0	0	68.7497964805789
70.8884588645788	0.318506153421367	0.318506153421367	5	CONTROL	5	ACCEPT	1	0	0	0	70.8884588645788
73.5245223615789	0.276419765420997	0.276419765420997	5	CONTROL	5	ACCEPT	1	0	0	0	73.5245223615789
75.0829720086012	0.404002190398842	0.404002190398842	5	CONTROL	5	ACCEPT	1	0	0	0	75.0829720086012
76.7741182386012	0.248836553398633	0.248836553398633	5	CONTROL	5	ACCEPT	1	0	0	0	76.7741182386012
79.2774873086009	0.31146948839887	0.31146948839887	5	CONTROL	5	ACCEPT	1	0	0	0	79.2774873086009
86.3900063666233	0.546951405376603	0.546951405376603	6	BALOON	28	CASHOUT	0	0	0	5	86.3900063666233
92.424836327601	0.570155915399027	0.570155915399027	7	BALOON	5	ACCEPT	0	5	5	5	92.424836327601
94.6795860435786	0.317369146421242	0.317369146421242	7	BALOON	5	ACCEPT	0	5	10	5	94.6795860435786
97.5478227715789	0.307132032421123	0.307132032421123	7	BALOON	5	ACCEPT	0	5	15	5	97.5478227715789
99.305261759579	0.279695746421112	0.279695746421112	7	BALOON	5	ACCEPT	0	5	20	5	99.305261759579
101.825281574601	0.841674874398905	0.841674874398905	7	BALOON	28	CASHOUT	0	0	20	5	101.825281574601
114.359153472556	0.409800776443262	0.409800776443262	8	BALOON	5	ACCEPT	1	5	5	5	114.359153472556
117.558937490601	0.398018756398869	0.398018756398869	8	BALOON	5	ACCEPT	1	5	10	5	117.558937490601
120.775271041601	0.361684284398962	0.361684284398962	8	BALOON	5	ACCEPT	1	5	15	5	120.775271041601
124.124282456601	0.295675268399009	0.295675268399009	8	BALOON	5	ACCEPT	1	5	20	5	124.124282456601
125.666186281557	0	0	8	BALOON	n/a	EXPLODE	1	0	20	5	125.666186281557
134.635622555156	0.844331492844049	0.844331492844049	9	CONTROL	5	ACCEPT	1	0	0	0	134.635622555156
137.619833961178	0.295124691821911	0.295124691821911	9	CONTROL	5	ACCEPT	1	0	0	0	137.619833961178
139.111856023579	0.499098546421465	0.499098546421465	9	CONTROL	5	ACCEPT	1	0	0	0	139.111856023579
141.681709913178	0.219244838821851	0.219244838821851	9	CONTROL	5	ACCEPT	1	0	0	0	141.681709913178
143.439188474156	0.329765122844037	0.329765122844037	9	CONTROL	5	ACCEPT	1	0	0	0	143.439188474156
