onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
123.21342	0.215599999999995	123.21342	123.42902	125.41845	0.215599999999995	1.44168999999999	C	1	redtriangle	red	triangle	2	5	1	1.22609	SHORT	1	1	CONGRUENT	SWITCH	123.21342	125.41845	123.42902
126.41329	1.2102	126.41329	127.62349	129.61299	1.2102	2.21507	COLOR	3	redcircle	red	circle	4	5	1	1.00487	LONG	2	1	INCONGRUENT	NOSWITCH	126.41329	129.61299	127.62349
130.62439	0.198890000000006	130.62439	130.82328	132.81283	0.198890000000006	0.814830000000006	C	1	greentriangle	green	triangle	1	28	2	0.61594	SHORT	1	1	INCONGRUENT	NOSWITCH	130.62439	132.81283	130.82328
134.81886	0.199009999999987	134.81886	135.01787	137.02396	0.199009999999987	1.07289999999999	COLOR	3	greentriangle	green	triangle	1	28	2	0.87389	SHORT	1	1	INCONGRUENT	NOSWITCH	134.81886	137.02396	135.01787
139.0134	1.21027000000001	139.0134	140.22367	142.21325	1.21027000000001	1.74534000000001	S	2	redtriangle	red	triangle	2	5	1	0.53507	LONG	2	1	CONGRUENT	SWITCH	139.0134	142.21325	140.22367
144.21928	0.19892999999999	144.21928	144.41821	146.42436	0.19892999999999	1.14591999999999	SHAPE	4	greencircle	green	circle	3	28	2	0.94699	SHORT	1	1	CONGRUENT	NOSWITCH	144.21928	146.42436	144.41821
147.41913	1.19362000000001	147.41913	148.61275	150.61892	1.19362000000001	2.56102000000001	S	2	greencircle	green	circle	3	28	2	1.3674	LONG	2	1	CONGRUENT	NOSWITCH	147.41913	150.61892	148.61275
152.62492	1.19370000000001	152.62492	153.81862	155.80817	1.19370000000001	2.17635000000001	SHAPE	4	redcircle	red	circle	4	28	2	0.98265	LONG	2	1	INCONGRUENT	NOSWITCH	152.62492	155.80817	153.81862
158.80896	0.199089999999984	158.80896	159.00805	161.014	0.199089999999984	1.56597999999998	C	1	redcircle	red	circle	4	28	2	1.36689	SHORT	1	0	INCONGRUENT	SWITCH	158.80896	161.014	159.00805
163.0201	1.19368999999998	163.0201	164.21379	166.2199	1.19368999999998	2.70203999999998	COLOR	3	greentriangle	green	triangle	1	28	2	1.50835	LONG	2	1	INCONGRUENT	NOSWITCH	163.0201	166.2199	164.21379
167.21469	1.19373000000002	167.21469	168.40842	170.4145	1.19373000000002	1.86921000000002	C	1	redtriangle	red	triangle	2	5	1	0.67548	LONG	2	1	CONGRUENT	NOSWITCH	167.21469	170.4145	168.40842
171.40923	0.215459999999979	171.40923	171.62469	173.61418	0.215459999999979	0.914519999999979	SHAPE	4	greencircle	green	circle	3	28	2	0.69906	SHORT	1	1	CONGRUENT	SWITCH	171.40923	173.61418	171.62469
176.61512	1.19368	176.61512	177.8088	179.81485	1.19368	1.95197	S	2	greencircle	green	circle	3	28	2	0.75829	LONG	2	1	CONGRUENT	NOSWITCH	176.61512	179.81485	177.8088
180.80959	0.215520000000026	180.80959	181.02511	183.01463	0.215520000000026	1.04433000000003	COLOR	3	greentriangle	green	triangle	1	28	2	0.82881	SHORT	1	1	INCONGRUENT	SWITCH	180.80959	183.01463	181.02511
185.02076	0.198910000000012	185.02076	185.21967	187.20922	0.198910000000012	1.19086000000001	S	2	redcircle	red	circle	4	28	2	0.99195	SHORT	1	1	INCONGRUENT	SWITCH	185.02076	187.20922	185.21967
188.22048	0.198979999999978	188.22048	188.41946	190.40899	0.198979999999978	0.943829999999978	C	1	greencircle	green	circle	3	28	2	0.74485	SHORT	1	1	CONGRUENT	SWITCH	188.22048	190.40899	188.41946
191.42031	0.198970000000003	191.42031	191.61928	193.60876	0.198970000000003	0.944910000000003	COLOR	3	greentriangle	green	triangle	1	28	2	0.74594	SHORT	1	1	INCONGRUENT	NOSWITCH	191.42031	193.60876	191.61928
194.62012	0.198930000000018	194.62012	194.81905	196.80848	0.198930000000018	0.661990000000019	C	1	greentriangle	green	triangle	1	28	2	0.46306	SHORT	1	1	INCONGRUENT	NOSWITCH	194.62012	196.80848	194.81905
197.81983	0.199039999999997	197.81983	198.01887	200.00835	0.199039999999997	1.08605	COLOR	3	redtriangle	red	triangle	2	5	1	0.88701	SHORT	1	1	CONGRUENT	NOSWITCH	197.81983	200.00835	198.01887
201.0197	1.19365999999999	201.0197	202.21336	204.21943	1.19365999999999	2.22065999999999	C	1	greentriangle	green	triangle	1	28	2	1.027	LONG	2	1	INCONGRUENT	NOSWITCH	201.0197	204.21943	202.21336
205.21414	1.19376000000003	205.21414	206.4079	208.41401	1.19376000000003	1.93914000000003	COLOR	3	greentriangle	green	triangle	1	28	2	0.74538	LONG	2	1	INCONGRUENT	NOSWITCH	205.21414	208.41401	206.4079
209.40877	0.215489999999988	209.40877	209.62426	211.61376	0.215489999999988	1.23035999999999	S	2	redtriangle	red	triangle	2	5	1	1.01487	SHORT	1	1	CONGRUENT	SWITCH	209.40877	211.61376	209.62426
212.60847	1.21027999999998	212.60847	213.81875	215.8083	1.21027999999998	2.55335999999998	SHAPE	4	redtriangle	red	triangle	2	5	1	1.34308	LONG	2	1	CONGRUENT	NOSWITCH	212.60847	215.8083	213.81875
216.81963	1.19365000000002	216.81963	218.01328	220.01939	1.19365000000002	2.95096000000002	S	2	redcircle	red	circle	4	28	2	1.75731	LONG	2	1	INCONGRUENT	NOSWITCH	216.81963	220.01939	218.01328
221.01424	0.215499999999992	221.01424	221.22974	223.21924	0.215499999999992	1.13673999999999	SHAPE	4	redcircle	red	circle	4	28	2	0.92124	SHORT	1	1	INCONGRUENT	NOSWITCH	221.01424	223.21924	221.22974
225.22523	1.19374999999999	225.22523	226.41898	228.42507	1.19374999999999	1.19374999999999	S	2	redcircle	red	circle	4	n/a	0	n/a	LONG	2	0	INCONGRUENT	NOSWITCH	225.22523	228.42507	226.41898
230.41462	1.19359999999998	230.41462	231.60822	233.63094	1.19359999999998	1.19359999999998	C	1	greencircle	green	circle	3	n/a	0	n/a	LONG	2	0	CONGRUENT	SWITCH	230.41462	233.63094	231.60822
234.6257	0.182310000000001	234.6257	234.80801	236.83076	0.182310000000001	0.182310000000001	COLOR	3	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	234.6257	236.83076	234.80801
238.82024	1.19367	238.82024	240.01391	242.02	1.19367	1.19367	C	1	redtriangle	red	triangle	2	n/a	0	n/a	LONG	2	0	CONGRUENT	NOSWITCH	238.82024	242.02	240.01391
244.02606	1.19369	244.02606	245.21975	247.20928	1.19369	1.99872	S	2	greencircle	green	circle	3	28	2	0.80503	LONG	2	1	CONGRUENT	SWITCH	244.02606	247.20928	245.21975
249.21539	0.19892999999999	249.21539	249.41432	251.42045	0.19892999999999	1.15659999999999	SHAPE	4	redtriangle	red	triangle	2	5	1	0.95767	SHORT	1	1	CONGRUENT	NOSWITCH	249.21539	251.42045	249.41432
253.42652	1.19372999999999	253.42652	254.62025	256.60971	1.19372999999999	1.91690999999999	S	2	greentriangle	green	triangle	1	5	1	0.72318	LONG	2	1	INCONGRUENT	NOSWITCH	253.42652	256.60971	254.62025
258.6158	0.198990000000038	258.6158	258.81479	260.82086	0.198990000000038	1.05025000000004	SHAPE	4	redtriangle	red	triangle	2	5	1	0.85126	SHORT	1	1	CONGRUENT	NOSWITCH	258.6158	260.82086	258.81479
262.82687	0.182450000000017	262.82687	263.00932	265.01534	0.182450000000017	1.30374000000002	C	1	greentriangle	green	triangle	1	28	2	1.12129	SHORT	1	1	INCONGRUENT	SWITCH	262.82687	265.01534	263.00932
266.01011	1.21025000000003	266.01011	267.22036	269.2265	1.21025000000003	2.98011000000003	S	2	redcircle	red	circle	4	28	2	1.76986	LONG	2	1	INCONGRUENT	SWITCH	266.01011	269.2265	267.22036
270.22124	0.198979999999949	270.22124	270.42022	272.42631	0.198979999999949	0.794589999999949	SHAPE	4	redcircle	red	circle	4	28	2	0.59561	SHORT	1	1	INCONGRUENT	NOSWITCH	270.22124	272.42631	270.42022
274.41583	0.198939999999993	274.41583	274.61477	276.62079	0.198939999999993	1.18133999999999	S	2	greencircle	green	circle	3	28	2	0.9824	SHORT	1	1	CONGRUENT	NOSWITCH	274.41583	276.62079	274.61477
280.61642	1.19371999999998	280.61642	281.81014	283.81622	1.19371999999998	1.81015999999998	SHAPE	4	greencircle	green	circle	3	28	2	0.61644	LONG	2	1	CONGRUENT	NOSWITCH	280.61642	283.81622	281.81014
284.81094	0.215489999999988	284.81094	285.02643	287.01597	0.215489999999988	1.14920999999999	S	2	greentriangle	green	triangle	1	5	1	0.93372	SHORT	1	1	INCONGRUENT	NOSWITCH	284.81094	287.01597	285.02643
289.02199	0.199059999999974	289.02199	289.22105	291.2105	0.199059999999974	0.757469999999974	SHAPE	4	greencircle	green	circle	3	28	2	0.55841	SHORT	1	1	CONGRUENT	NOSWITCH	289.02199	291.2105	289.22105
292.22183	0.198899999999981	292.22183	292.42073	294.41027	0.198899999999981	0.746689999999981	S	2	greencircle	green	circle	3	28	2	0.54779	SHORT	1	1	CONGRUENT	NOSWITCH	292.22183	294.41027	292.42073
295.42165	1.19367999999997	295.42165	296.61533	298.62142	1.19367999999997	1.71607999999997	SHAPE	4	greencircle	green	circle	3	28	2	0.5224	LONG	2	1	CONGRUENT	NOSWITCH	295.42165	298.62142	296.61533
301.60562	1.21033	301.60562	302.81595	304.80545	1.21033	1.6755	C	1	redtriangle	red	triangle	2	5	1	0.46517	LONG	2	1	CONGRUENT	SWITCH	301.60562	304.80545	302.81595
305.81675	0.198980000000006	305.81675	306.01573	308.02175	0.198980000000006	1.08585000000001	COLOR	3	redtriangle	red	triangle	2	5	1	0.88687	SHORT	1	1	CONGRUENT	NOSWITCH	305.81675	308.02175	306.01573
309.0166	1.19370000000004	309.0166	310.2103	312.21631	1.19370000000004	2.91343000000004	C	1	greencircle	green	circle	3	28	2	1.71973	LONG	2	1	CONGRUENT	NOSWITCH	309.0166	312.21631	310.2103
313.21106	1.21028000000001	313.21106	314.42134	316.41087	1.21028000000001	1.84969000000001	COLOR	3	redtriangle	red	triangle	2	5	1	0.63941	LONG	2	1	CONGRUENT	NOSWITCH	313.21106	316.41087	314.42134
317.42224	0.198950000000025	317.42224	317.62119	319.61068	0.198950000000025	1.36641000000002	C	1	redtriangle	red	triangle	2	5	1	1.16746	SHORT	1	1	CONGRUENT	NOSWITCH	317.42224	319.61068	317.62119
321.61672	1.19378	321.61672	322.8105	324.8165	1.19378	1.92932	COLOR	3	redcircle	red	circle	4	28	2	0.73554	LONG	2	0	INCONGRUENT	NOSWITCH	321.61672	324.8165	322.8105
325.81126	1.21030000000002	325.81126	327.02156	329.01104	1.21030000000002	2.29655000000002	S	2	redcircle	red	circle	4	28	2	1.08625	LONG	2	1	INCONGRUENT	SWITCH	325.81126	329.01104	327.02156
330.00578	0.215620000000001	330.00578	330.2214	332.21081	0.215620000000001	1.72267	SHAPE	4	greentriangle	green	triangle	1	5	1	1.50705	SHORT	1	1	INCONGRUENT	NOSWITCH	330.00578	332.21081	330.2214
334.21692	1.19367999999997	334.21692	335.4106	337.41673	1.19367999999997	2.46602999999997	S	2	redcircle	red	circle	4	28	2	1.27235	LONG	2	1	INCONGRUENT	NOSWITCH	334.21692	337.41673	335.4106
338.41145	1.21028999999999	338.41145	339.62174	341.62787	1.21028999999999	2.23738999999999	SHAPE	4	redtriangle	red	triangle	2	5	1	1.0271	LONG	2	1	CONGRUENT	NOSWITCH	338.41145	341.62787	339.62174
343.61735	0.199000000000012	343.61735	343.81635	345.8224	0.199000000000012	0.199000000000012	S	2	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	343.61735	345.8224	343.81635
347.81187	1.21035000000001	347.81187	349.02222	351.0117	1.21035000000001	2.25007000000001	COLOR	3	greentriangle	green	triangle	1	28	2	1.03972	LONG	2	1	INCONGRUENT	SWITCH	347.81187	351.0117	349.02222
352.00637	1.21028999999999	352.00637	353.21666	355.20623	1.21028999999999	1.78141999999999	C	1	redtriangle	red	triangle	2	5	1	0.57113	LONG	2	1	CONGRUENT	NOSWITCH	352.00637	355.20623	353.21666
356.21759	0.198890000000006	356.21759	356.41648	358.406	0.198890000000006	1.11946000000001	SHAPE	4	greentriangle	green	triangle	1	5	1	0.92057	SHORT	1	1	INCONGRUENT	SWITCH	356.21759	358.406	356.41648
360.41209	0.215480000000014	360.41209	360.62757	362.61711	0.215480000000014	1.26507000000001	S	2	greentriangle	green	triangle	1	5	1	1.04959	SHORT	1	1	INCONGRUENT	NOSWITCH	360.41209	362.61711	360.62757
365.61795	1.19374999999997	365.61795	366.8117	368.81769	1.19374999999997	2.25546999999997	SHAPE	4	redcircle	red	circle	4	28	2	1.06172	LONG	2	1	INCONGRUENT	NOSWITCH	365.61795	368.81769	366.8117
369.81253	0.21550000000002	369.81253	370.02803	372.01753	0.21550000000002	1.32478000000002	S	2	redtriangle	red	triangle	2	5	1	1.10928	SHORT	1	1	CONGRUENT	NOSWITCH	369.81253	372.01753	370.02803
374.02361	1.19369999999998	374.02361	375.21731	377.22342	1.19369999999998	2.40912999999998	SHAPE	4	greentriangle	green	triangle	1	5	1	1.21543	LONG	2	1	INCONGRUENT	NOSWITCH	374.02361	377.22342	375.21731
378.21812	1.19377000000003	378.21812	379.41189	381.41789	1.19377000000003	2.39691000000003	COLOR	3	greencircle	green	circle	3	28	2	1.20314	LONG	2	1	CONGRUENT	SWITCH	378.21812	381.41789	379.41189
383.424	1.19372000000004	383.424	384.61772	386.62375	1.19372000000004	2.31420000000004	C	1	greencircle	green	circle	3	28	2	1.12048	LONG	2	1	CONGRUENT	NOSWITCH	383.424	386.62375	384.61772
388.61331	0.215570000000014	388.61331	388.82888	390.81831	0.215570000000014	1.70126000000001	COLOR	3	redtriangle	red	triangle	2	5	1	1.48569	SHORT	1	1	CONGRUENT	NOSWITCH	388.61331	390.81831	388.82888
392.82436	0.199019999999962	392.82436	393.02338	395.02951	0.199019999999962	0.199019999999962	C	1	redcircle	red	circle	4	n/a	0	n/a	SHORT	1	0	INCONGRUENT	NOSWITCH	392.82436	395.02951	393.02338
397.01896	1.19373999999999	397.01896	398.2127	400.21875	1.19373999999999	2.38592999999999	COLOR	3	greencircle	green	circle	3	28	2	1.19219	LONG	2	1	CONGRUENT	NOSWITCH	397.01896	400.21875	398.2127
