onset	duration	CueOnset	ProbeOnset	ITIOnset	CSIDuration	StimDuration	ColorShapeProbe	ProbeRecode	Stimulus	StimulusColor	StimulusShape	StimulusRecode	ButtonPressCode	RespRecode	ReactionTime	CSI	CSIRecode	CorrectResp	Congruency	Switching	CueOnset_noTriggerAdjust	ITIOnset_noTriggerAdjust	ProbeOnset_noTriggerAdjust
0.02995	1.19369	0.02995	1.22364	3.21308	1.19369	2.99136	COLOR	3	greencircle	green	circle	3	28	2	1.79767	LONG	2	1	CONGRUENT	NOSWITCH	0.02995	3.21308	1.22364
4.22449	1.19371	4.22449	5.4182	7.42422	1.19371	2.61892	SHAPE	4	redcircle	red	circle	4	5	1	1.42521	LONG	2	0	INCONGRUENT	SWITCH	4.22449	7.42422	5.4182
8.41897	1.19374	8.41897	9.61271	11.61874	1.19374	2.37106	S	2	greencircle	green	circle	3	28	2	1.17732	LONG	2	1	CONGRUENT	NOSWITCH	8.41897	11.61874	9.61271
12.61352	1.21024	12.61352	13.82376	15.81326	1.21024	2.24808	SHAPE	4	redcircle	red	circle	4	28	2	1.03784	LONG	2	1	INCONGRUENT	NOSWITCH	12.61352	15.81326	13.82376
17.81935	1.19388	17.81935	19.01323	21.01924	1.19388	2.08639	S	2	greentriangle	green	triangle	1	5	1	0.89251	LONG	2	1	INCONGRUENT	NOSWITCH	17.81935	21.01924	19.01323
22.01398	1.21022	22.01398	23.2242	25.21368	1.21022	2.29397	SHAPE	4	redcircle	red	circle	4	28	2	1.08375	LONG	2	1	INCONGRUENT	NOSWITCH	22.01398	25.21368	23.2242
26.20843	0.215630000000001	26.20843	26.42406	28.4135	0.215630000000001	1.45007	S	2	redtriangle	red	triangle	2	5	1	1.23444	SHORT	1	1	CONGRUENT	NOSWITCH	26.20843	28.4135	26.42406
29.40827	1.21023	29.40827	30.6185	32.62467	1.21023	2.52813	C	1	redcircle	red	circle	4	5	1	1.3179	LONG	2	1	INCONGRUENT	SWITCH	29.40827	32.62467	30.6185
34.61409	0.215600000000002	34.61409	34.82969	36.81914	0.215600000000002	1.32168	COLOR	3	greencircle	green	circle	3	28	2	1.10608	SHORT	1	1	CONGRUENT	NOSWITCH	34.61409	36.81914	34.82969
37.81395	0.199060000000003	37.81395	38.01301	40.019	0.199060000000003	1.42739	C	1	greentriangle	green	triangle	1	5	1	1.22833	SHORT	1	0	INCONGRUENT	NOSWITCH	37.81395	40.019	38.01301
41.0138	0.198849999999993	41.0138	41.21265	43.21869	0.198849999999993	1.55143999999999	SHAPE	4	redtriangle	red	triangle	2	5	1	1.35259	SHORT	1	1	CONGRUENT	SWITCH	41.0138	43.21869	41.21265
44.21347	0.215579999999996	44.21347	44.42905	46.41849	0.215579999999996	1.67282	C	1	redtriangle	red	triangle	2	5	1	1.45724	SHORT	1	1	CONGRUENT	SWITCH	44.21347	46.41849	44.42905
47.41327	1.21031	47.41327	48.62358	50.61305	1.21031	1.76929	COLOR	3	redcircle	red	circle	4	5	1	0.55898	LONG	2	1	INCONGRUENT	NOSWITCH	47.41327	50.61305	48.62358
51.62444	1.19365	51.62444	52.81809	54.80765	1.19365	1.78627	C	1	redtriangle	red	triangle	2	5	1	0.59262	LONG	2	1	CONGRUENT	NOSWITCH	51.62444	54.80765	52.81809
56.81378	1.21026	56.81378	58.02404	60.01351	1.21026	2.13793	S	2	redtriangle	red	triangle	2	5	1	0.92767	LONG	2	1	CONGRUENT	SWITCH	56.81378	60.01351	58.02404
61.00816	1.21031000000001	61.00816	62.21847	64.20803	1.21031000000001	1.78962000000001	SHAPE	4	redtriangle	red	triangle	2	5	1	0.57931	LONG	2	1	CONGRUENT	NOSWITCH	61.00816	64.20803	62.21847
65.21931	1.19371000000001	65.21931	66.41302	68.41918	1.19371000000001	1.71436000000001	S	2	redcircle	red	circle	4	5	1	0.52065	LONG	2	0	INCONGRUENT	NOSWITCH	65.21931	68.41918	66.41302
70.42521	0.182389999999998	70.42521	70.6076	72.6302	0.182389999999998	0.182389999999998	COLOR	3	greentriangle	green	triangle	1	n/a	0	n/a	SHORT	1	0	INCONGRUENT	SWITCH	70.42521	72.6302	70.6076
